Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean(background)
130,,-0.0354093336819856,-0.0377660259136853,-0.0457032487935866,-0.0564082591265757,-0.0640489559078717,-0.044598362751071,-0.0460740030597144,-0.0439088669067263,-0.0482894091717097,-0.0790833091764567,-0.00870614643348924,-0.0450514722478161,-0.0297327588479584,-0.028433094962983,-0.0691028121714618,-0.0203541512877788,-0.0267103839747398,-0.0579407034402046,-0.0508091612702477,-0.0396280553700733,-0.160081466739982,-0.0916298774260328,-0.0498076484859324,-0.0638584387531897,-0.0835913324868525,-0.0663830990268245,-0.0359746667520611,-0.0470700430913754,-0.0229676802834332
131,,-0.0357215758590182,-0.0380423397478923,-0.0485308598900906,-0.0613455504122446,-0.0647578933269232,-0.0489708602043454,-0.0464526313735444,-0.0461727675764385,-0.0481209493745527,-0.0793238107148143,-0.0115259137701778,-0.0474199094794844,-0.0329537944316084,-0.0300962288110979,-0.0726905041478357,-0.0214286527729598,-0.02776320513277,-0.060262712487853,-0.0424755128540696,-0.043321952617588,-0.165088917562364,-0.101617795342035,-0.0550200280131211,-0.0685327524233903,-0.0854877968053465,-0.068296025429417,-0.0384143814609907,-0.0494085596662887,-0.0259328656230921
132,,-0.0362200633698289,-0.0386764724661297,-0.0496854377628642,-0.0621684026151902,-0.0651042298258392,-0.0480215040575742,-0.0473600747888051,-0.0478759301258768,-0.0501319673685907,-0.0773262259579166,-0.013101725521673,-0.0471790896025868,-0.0326185969610916,-0.0307093010815692,-0.0709383008659856,-0.020602388769668,-0.0294337436852745,-0.0549199896299621,-0.044013458883946,-0.0408977912091827,-0.167760549721629,-0.0905932905812182,-0.0511077348294882,-0.0661837482494946,-0.0879526016017755,-0.0634430351998075,-0.036584551438765,-0.0476673612386801,-0.0240142432986233
133,,-0.0367107177435592,-0.0389944593134907,-0.0498891809185238,-0.0639675125984108,-0.0643682169291099,-0.0506021065726135,-0.0477552887088312,-0.043781868513242,-0.0524905211906967,-0.079567668499392,-0.0128495736033929,-0.0473342908861793,-0.0319426070448404,-0.0309422531743133,-0.0712831288097624,-0.0185959304151951,-0.0265769004779821,-0.0514852024776148,-0.0468997638114743,-0.0392034137263637,-0.167404084170228,-0.0868791240812296,-0.0497776128314226,-0.0663608708600809,-0.0870542858062534,-0.0645055299168992,-0.0388107361225026,-0.0479435808112711,-0.0232689287862698
134,,-0.0337143761477343,-0.0357388597617585,-0.0488703651681181,-0.0653934810989928,-0.0572252658216343,-0.045012871554695,-0.0447825249728028,-0.0421104088028254,-0.0412559793165901,-0.0827344634526823,-0.0105970103450788,-0.04617014059342,-0.0273241637702022,-0.023629959030115,-0.0682902033130246,-0.0181075594241932,-0.0250748406686096,-0.0502844199584537,-0.0407549248812871,-0.0371050093421437,-0.163687505491142,-0.0895931780182606,-0.0465123791452784,-0.065292652130674,-0.0842976691431067,-0.0607999564863128,-0.0317814015972724,-0.0453941329263791,-0.0217836573314812
135,,-0.0363013946654744,-0.0386764724661297,-0.0489813342077561,-0.0614477614411324,-0.063929938613769,-0.050374866170382,-0.044584872196198,-0.0446387803538142,-0.0478103953717608,-0.0816789240164315,-0.0103780991385311,-0.0449738247174146,-0.0308348854587904,-0.0271821662406269,-0.0717985601729782,-0.0162435603806325,-0.0268647278300854,-0.0492636693271641,-0.0439643464737666,-0.0371337817899652,-0.162204118212095,-0.0834649738564681,-0.0450025404992013,-0.0652100144947784,-0.085564570585901,-0.0632114368603958,-0.0350293102952472,-0.0437479283865977,-0.0193892827982643
136,,-0.0378993546299192,-0.0402095874741566,-0.0516368933067675,-0.063977751508099,-0.0656886009129603,-0.0477673903017134,-0.0198422632795188,-0.0429567530303904,-0.0505899820248497,-0.0836932016821612,-0.0115624601880495,-0.0454502129474143,-0.0334650248537567,-0.0296948787725475,-0.0731978703228677,-0.0200773366387306,-0.0275175544619649,-0.0508116418334384,-0.0506008055906988,-0.0396115194805209,-0.165875594701548,-0.0840422646484499,-0.0498374852288231,-0.0653338730367308,-0.0871694017892036,-0.0681704989680071,-0.0331994802730216,-0.0478039216308547,-0.0212708613535834
137,,-0.0398749717991441,-0.0397553683669261,-0.0520103891014407,-0.065618380976145,-0.0674636233064373,-0.0478476723329964,-0.0281677794241563,-0.0457601630756632,-0.0553175892409068,-0.0864157356226206,-0.013168023294797,-0.0462397232837073,-0.0356635160860171,-0.0309064217802542,-0.071104789393494,-0.020252382450702,-0.0283738550833511,-0.048656992037979,-0.052880812026905,-0.0380902176416852,-0.171247740246773,-0.0831103773609083,-0.0486213395885999,-0.0650743086140307,-0.0863555460898678,-0.0703468291285292,-0.0418908649448942,-0.0459557615815194,-0.0219739276002952
138,,-0.0382719286287215,-0.0395377147379823,-0.0506634648932948,-0.0664872637556892,-0.0661919369131804,-0.0455878599134837,-0.0425473167300022,-0.0473152855243019,-0.0519219110443375,-0.0819895534363372,-0.0115524512444616,-0.0455599322838513,-0.0331866957134397,-0.0302969998930919,-0.0682902033130246,-0.0179285042783219,-0.0245414766367319,-0.0481465664340974,-0.0469840982531965,-0.0372163509984643,-0.169375049857207,-0.0783778174228827,-0.0424921764081909,-0.0643482919432193,-0.088405647345234,-0.0651296103497997,-0.0351816934858663,-0.0434863479170804,-0.0200710718387289
139,,-0.0382928447713517,-0.0400051554036032,-0.049096901964352,-0.065480378280347,-0.064952683689297,-0.051765435459604,-0.0443983986679687,-0.0447763463603058,-0.0510584962529536,-0.0805831979478073,-0.00947242748157658,-0.0439140484600863,-0.0287727613090795,-0.0297593368567666,-0.0705894403281169,-0.0183802794343649,-0.0240289729634422,-0.0470964474724958,-0.0458135858105881,-0.0376655759979756,-0.171993508908693,-0.0774231009085673,-0.0439121070023574,-0.061751472773528,-0.0829001897103356,-0.0620215590204071,-0.036279609095413,-0.0435071845966374,-0.0189663409215683
140,,-0.038904246119867,-0.0403100043733233,-0.049678639659535,-0.0666456552368664,-0.0685350659725586,-0.0511236017463471,-0.0460907719322776,-0.0481509686201606,-0.0530748806948235,-0.0793305232072547,-0.00935305475988541,-0.0431272576629016,-0.0308348854587904,-0.030447530173228,-0.0724882983583704,-0.0162130211990117,-0.0246607112546725,-0.04818005839983,-0.0462256670434735,-0.0378387618812227,-0.174075172776894,-0.071776759621476,-0.0442656724056117,-0.0625069609234918,-0.0860099300137277,-0.0663618685063416,-0.0362185502418971,-0.0403989931353132,-0.0190667570891804
141,,-0.0388937463829292,-0.0411276489747878,-0.0468420310733306,-0.0658739085483646,-0.0643682169291099,-0.0474865722070258,-0.0459627603750607,-0.0480134961323682,-0.0510112481796514,-0.075976750010592,-0.00510017198670797,-0.0453726591942235,-0.0321130450212541,-0.0302683732029319,-0.0722662587898001,-0.0169497149768795,-0.0237552804991253,-0.0465191385136228,-0.0407526098181811,-0.0367710946124457,-0.174452132130251,-0.0737042985885826,-0.0425760176557135,-0.0614504916209893,-0.0854877968053465,-0.0652674876463193,-0.036858964355359,-0.0425890884389195,-0.018506508349149
142,,-0.040237129392254,-0.0400298412246483,-0.0479740152497454,-0.0671618743531485,-0.0645522919080917,-0.0507625861277779,-0.0451527230337595,-0.0505313000703499,-0.0528853050920673,-0.0756693885146375,-0.00667258620689343,-0.0427819699733625,-0.0297896271781582,-0.031648314156445,-0.0724645142830121,-0.00869193732762793,-0.0238253849829049,-0.0442933811512778,-0.0369556582817038,-0.0363175702816508,-0.174861849916078,-0.0681170858735184,-0.0406888436678794,-0.0617691948257757,-0.0851193005338375,-0.0620268868316309,-0.0384448229066917,-0.0415102827116942,-0.0179885078747591
143,,-0.0402922113455548,-0.0391061731138137,-0.0485784466133949,-0.0649845479494441,-0.0676313381911333,-0.0472592472973931,-0.0451889181412045,-0.0484472358591579,-0.0538224502101845,-0.076755045844601,-0.000618369063394798,-0.0430709913365237,-0.029590796790191,-0.029734264487197,-0.071187992508329,-0.0157327541807863,-0.0242325609439794,-0.0426909967727474,-0.0450107549977231,-0.0373605439553627,-0.176500958439333,-0.0709947930032461,-0.0391011311228576,-0.0633863076154078,-0.0839445455028612,-0.0626120580977149,-0.0355782241094922,-0.0406901723752785,-0.0152187973004062
144,,-0.0398986378728769,-0.0381180708260138,-0.047183835709837,-0.0628226244272705,-0.0656995076424841,-0.0494923553780792,-0.0336679696248642,-0.0496532530037634,-0.0515165109092126,-0.0702678635123122,-0.00135150122492023,-0.0400093529638793,-0.0287159764859725,-0.0297163007588081,-0.0725081321374755,-0.013748645730181,-0.0221057162962392,-0.0410635688522727,-0.0498283186406889,-0.0317208134645664,-0.177107464199929,-0.0708220431071606,-0.0378369483265805,-0.0603940223184869,-0.0819865012835499,-0.0670690950840988,-0.0357764454307767,-0.0409279242317639,-0.0137652120448488
145,,-0.0405572047063671,-0.0401300907623163,-0.0477928657904445,-0.0649386064068429,-0.0642059554091758,-0.053503752705383,-0.0407631270159214,-0.0495156869972718,-0.0504426380332921,-0.0738020791044447,-0.00436703982518253,-0.0415455174512075,-0.0310734652229325,-0.02853348050398,-0.0724407302076537,-0.0139298335004672,-0.02364995278691,-0.0374823423542601,-0.0445940436386254,-0.0339346383578631,-0.177996689475543,-0.0666350229675579,-0.0381006056779242,-0.0605947416947733,-0.0874457516488946,-0.0654743843155115,-0.0344193376274864,-0.0387677482629061,-0.0158689001416397
146,,-0.0407014510923941,-0.0398480866371567,-0.0483904990507649,-0.0664667859363127,-0.0646767625669563,-0.0474732200376124,-0.0412419103992131,-0.0476115527632992,-0.0488895180336038,-0.0755423810918839,-0.0024694726761442,-0.0414946902030461,-0.0309768475165579,-0.0295048667150432,-0.0725952855485638,-0.0143795613370719,-0.0193542008011621,-0.0360263973213949,-0.0312462165771136,-0.0329699345613668,-0.178123687746353,-0.0695400202074519,-0.0367345801325801,-0.0601343599838959,-0.0851883879987602,-0.0621824427744842,-0.0376519376215538,-0.0383636235342645,-0.0139608398835813
147,,-0.0423229937993262,-0.0426513917388924,-0.0489157525050511,-0.0676985712888072,-0.066132428266129,-0.0505754022337867,-0.0455145824750263,-0.047378784721044,-0.0508742870980293,-0.0758030201075626,-0.00235000812928233,-0.0419496972290222,-0.0304996879882737,-0.0292073604753614,-0.0721156537451433,-0.0141394278279592,-0.0241553890163065,-0.0355159717175134,-0.00600417404224421,-0.033526532603706,-0.180652021545221,-0.0692263588771418,-0.0376332628284468,-0.0626662635699394,-0.0852959070418418,-0.0641926420941178,-0.0365082718623986,-0.0398819229179951,-0.0157790460404379
148,,-0.0429343951478415,-0.0441599046066235,-0.0497624162858563,-0.0689813731217483,-0.0680317299723385,-0.051003263206824,-0.0465444478233163,-0.0493464181517588,-0.0524274070977176,-0.0757194672411335,-0.00356421235922357,-0.0402904032641372,-0.0309087057288295,-0.0309923979134525,-0.0712673276247492,-0.0150103916389862,-0.0207019167551888,-0.0359427176953005,-0.0340786962874251,-0.0303809654537542,-0.171157614994155,-0.0648756855448424,-0.0382683876287794,-0.0606419352261732,-0.0867471013082722,-0.0649386971142791,-0.0416316727511507,-0.0394986348689106,-0.0152980893351977
149,,-0.041163272855168,-0.0397912674083782,-0.0469507007544896,-0.065654083609058,-0.0663380296849605,-0.0520462535542916,-0.0457595179742681,-0.0476855260543493,-0.0479682389351634,-0.0670141594463727,-0.00250592726884526,-0.0416980929729022,-0.0319198931155975,-0.0267628524736876,-0.0697806994680943,-0.00936951475671595,-0.0191857220580299,-0.0322778115711935,-0.0388143232326001,-0.0271818220216521,-0.173939945334643,-0.0542421640931407,-0.0322829380932937,-0.0581396010311729,-0.0866395822651906,-0.0645214326261582,-0.0348463096968133,-0.0371571263605224,-0.0141511101523952
150,,-0.0440389508074533,-0.0435107093535111,-0.0509282910068091,-0.0708469024669465,-0.0695902442174602,-0.0512974334709251,-0.0492333319571555,-0.0531654412701096,-0.0531012462863452,-0.0736884966665718,-0.000336373964691838,-0.0440745950446847,-0.0352147489692865,-0.0300927705532262,-0.0728173251171341,-0.0138586038450109,-0.0215301755830632,-0.0350766536805174,-0.0439502907334796,-0.0279650719901251,-0.178160560764544,-0.0551968806074561,-0.0315040996480378,-0.0591900977083321,-0.088620596055634,-0.0665970187199025,-0.0378501589428383,-0.0383932223047124,-0.0147167164623452
151,,-0.0444928561019011,-0.0430677034666875,-0.0506452699696784,-0.0674328048068993,-0.0687623851773719,-0.046630850260951,-0.0468228294345009,-0.0500869927305531,-0.051390166061345,-0.0693592040093294,-0.00438026264973912,-0.0434349406909782,-0.0314369715979099,-0.0292145651792606,-0.0733762920369747,-0.0139521834043348,-0.0201964805257923,-0.0320266721164364,-0.0435219213780262,-0.0300553186688324,-0.181934506263778,-0.0546740825675053,-0.0334872484921703,-0.0616157668927803,-0.0899719575946146,-0.0629868615448701,-0.0362948298182636,-0.0380961660525643,-0.015874257711558
152,,-0.0456604935143854,-0.0414740035961634,-0.051614199638301,-0.0671311576240838,-0.0674744343628951,-0.0491045509132819,-0.0461074491716573,-0.0493676468964724,-0.0517534512471807,-0.0657314551343762,0.00345536280207512,-0.0445537028137928,-0.029130672708839,-0.02888478186611,-0.0721989391578169,-0.0137670716051253,-0.0198456161338027,-0.0280145760052162,-0.0453173354976307,-0.0267489124331661,-0.174001426740511,-0.0466682838389428,-0.0306713561539595,-0.0585526912987593,-0.0900487313751691,-0.0667826041441992,-0.0373164658514439,-0.032839552646748,-0.0143889862567693
153,,-0.0454243327645295,-0.0422500588652231,-0.048318019272623,-0.0670391855048842,-0.06740401898632,-0.0520328168774768,-0.0489188468717093,-0.0519171536734755,-0.0500898524193015,-0.0623976427704968,-0.000495598810393912,-0.0422547544952012,-0.0311700829293072,-0.0288668181377211,-0.0737568372427083,-0.0120454465675005,-0.0145672614648347,-0.0221155646714494,-0.0433650758525879,-0.0222428825300934,-0.152791607742205,-0.0188139156575178,-0.0251712509694952,-0.0574077096469091,-0.0871003143242808,-0.0630363456097218,-0.0382466015854073,-0.0325156758480931,-0.0116456043117294
154,,-0.0450753415082146,-0.0424412693773862,-0.0514603425644245,-0.068874087155015,-0.0691194370596797,-0.0477406014554854,-0.0442536182381887,-0.0524355278230217,-0.0500319881122447,-0.0528405550139585,0.00446718435616437,-0.0419255027086798,-0.0284318853562521,-0.0296626016990787,-0.0746527315138192,-0.00694582976172057,-0.0145250847835363,-0.0168649698634414,-0.0377235151055016,0.000163578531417071,-0.149197991874856,-0.0135631060312359,-0.023140263880928,-0.0549524710714178,-0.0825009481762994,-0.0634748406183254,-0.0379874093916638,-0.0299037179245298,-0.0108000267051899
155,,-0.0465656375034237,-0.0442677690924784,-0.049452202835409,-0.0693698284519205,-0.0672850016922175,-0.0491312552521086,-0.0434074774226259,-0.0539800826586532,-0.052843190142778,-0.0411087963512728,0.00223124145371657,-0.0406355971764658,-0.0281478777336245,-0.030433216828148,-0.0732693048467814,-0.00998405180810082,-0.0139004139361992,-0.0167729423900321,-0.0457364446006598,0.00502016929300411,-0.163150710307857,-0.0237509764851879,-0.0237213841766285,-0.0533589550474858,-0.0840980930639702,-0.0683296067850096,-0.0388717069949617,-0.0314518297882422,-0.0111277569107658
156,,-0.0439628693802768,-0.0423427771354536,-0.0445917588992671,-0.066410516450026,-0.0662893320943672,-0.0494789187012644,-0.0436384846779901,-0.050986175023154,-0.051311185948689,-0.0326941571436345,0.00127919808564353,-0.0360590817433063,-0.027182118205342,-0.0266301898592217,-0.0725279659165805,0.000192746594614633,-0.0146163915989956,-0.01857195377459,-0.0197359708560675,-0.00639543717923781,-0.169301303820824,-0.0246466518957779,-0.0198988995890963,-0.0526567309661561,-0.0818483263537044,-0.0669860296636546,-0.0359594460292106,-0.027698876663083,-0.00815185643127014
157,,-0.0425512380808559,-0.0395149535741713,-0.0413521627465937,-0.0633336795717098,-0.0644115568280074,-0.0454273803583191,-0.0414840969029528,-0.0513987795239294,-0.050095102205224,-0.0380288221883628,0.00814946551965759,-0.0337575076628172,-0.0136107960040552,-0.0250422731198156,-0.0679610942564223,-0.00488648232175915,-0.0102574885823307,-0.0144551575542781,-0.0226831288709561,-0.00438368085627328,-0.164965954750627,-0.0140903649545792,-0.0159566702067631,-0.0504788767775036,-0.0809806664449463,-0.0664891709048262,-0.0242946535570141,-0.0226562933554869,-0.00564650366403061
158,,-0.0449782606071624,-0.0385666833230408,-0.0441366858646438,-0.0657563836719431,-0.0656832432212643,-0.041175305951969,-0.0430094228739142,-0.0510602418329033,-0.053606625677816,-0.0240589772304218,0.00761871603398414,-0.0345738382813504,-0.00132899032985352,-0.0257662978303361,-0.0626133807035303,-0.00532196422727274,-0.00846748742982443,-0.0101919219883006,-0.0112104202445588,-0.0045650244450331,-0.173058949230471,-0.0266060293247452,-0.0110438515781966,-0.0491805651045487,-0.0830384540159442,-0.0625784767421223,-0.0124621691902911,-0.0220559832747072,-0.00557762062222334
159,,-0.0427558996198983,-0.0407528428986482,-0.0442702486006405,-0.0650715341647954,-0.0664407825578434,-0.041763646480171,-0.039067913122927,-0.0504148692898728,-0.0527327113145872,-0.0177622177099944,0.00506101773399318,-0.0328448678489673,-0.0118781908425504,-0.0239203566286163,-0.066264442015634,-0.00795114891088365,-0.00827096689318041,-6.72906897096615e-05,-0.0253541329296172,-0.012154777271131,-0.1787301143803,-0.0264696662422151,-0.0147284904135739,-0.051724218117497,-0.0815411418557232,-0.0613656731689885,-0.0229986046072398,-0.0232684643153991,-0.0074487901845584
160,,-0.0442908611627159,-0.0395281751325616,-0.0450105420587657,-0.0644121483808726,-0.0658239783013487,-0.0451599989404463,-0.0374117349660631,-0.049240648502988,-0.052843190142778,-0.0212028116970373,0.0162837064260411,-0.0371590884239948,-0.0183883202904857,-0.0258416110017635,-0.0672633731806849,-0.00585111099708684,-0.0103346605100035,-0.0049037115791396,-0.0374167692439435,0.0669338469557011,-0.178263029774325,-0.0197912864620035,-0.0133504307152639,-0.0503786150012512,-0.0828081326742807,-0.0647742614860527,-0.0288233025008559,-0.0210338105739706,-0.00707360721684863
161,,-0.0450963409820904,-0.0409970233251218,-0.0434077892268057,-0.0649589951922221,-0.0658997513696198,-0.050174245599576,-0.0411166478374983,-0.0501927623793239,-0.0529432860610334,-0.0236447457890349,0.0254794463037715,-0.0339368096895415,-0.0231431306476734,-0.0270316359604908,-0.0684923268046512,-0.00554179515195616,-0.00907118392754291,-0.00928824237236436,-0.0365155482490695,0.0152896181407263,-0.168440801518608,-0.0186729167549913,-0.0145607084627187,-0.048283496360385,-0.0812263604178734,-0.0622531573598187,-0.0328335670572107,-0.0195124124019981,-0.00337887392773888
162,,-0.0447998484104646,-0.0409648899173885,-0.047407973175484,-0.0644223872905608,-0.0690112308220351,-0.0475802064077222,-0.0411639305601353,-0.0535463429318635,-0.0564810584632376,-0.0282813116199629,0.0282826851097644,-0.0321624510872136,-0.0232226294000231,-0.0263326836195399,-0.0708272810817004,-0.00574524752113337,-0.00737955703438919,-0.00933430639730584,-0.0087898564054824,0.00204767778703588,-0.161060817268214,-0.00286590765581259,-0.0117927538247522,-0.0501542988592649,-0.0782471981044581,-0.0627110262274182,-0.03713346525301,-0.0166687933436661,-0.00469499924653426
163,,-0.0459963184339052,-0.0431132257943098,-0.0459070919213539,-0.0631650491808443,-0.0674257367723017,-0.047219190789153,-0.0414032764351895,-0.0531126032050738,-0.0539487950580522,-0.0236147162175911,0.0151524203250901,-0.0340411837249727,-0.0218479356382776,-0.0277735283366816,-0.0714853345992277,-0.00707609046097997,-0.0106224878621069,-0.00730105240556774,-0.0205225135463645,-0.00129576884122821,-0.171141156651271,-0.0141494935266064,-0.0125775596185862,-0.0501248273801125,-0.0813799973547456,-0.0644030099130467,-0.0403508445242268,-0.0176908591896357,-0.00474780957858643
164,,-0.0471875385888769,-0.0433005869920049,-0.0465613093946789,-0.0636659544495928,-0.0716086588908383,-0.0505085568793185,-0.0418096696035911,-0.0556833387267905,-0.0574180869194456,-0.0182398645404893,0.0217574048414381,-0.0336986155745416,-0.0250348168209706,-0.0297809509684644,-0.06899574268343,0.0105139663227041,-0.0108540036451255,-0.00250647132918503,-0.0288982465025784,0.0302465507195446,-0.167846639515175,-0.00487986530511293,-0.0113792165682876,-0.0490743307029534,-0.0796599607927296,-0.061056256495944,-0.0414486721527167,-0.0147550244674175,-0.00746991431737922
165,,-0.0442251961412317,-0.0412166016112995,-0.0405076983521598,-0.0631293465479314,-0.0652395115411616,-0.044063515407924,-0.0386337550999535,-0.051546913143428,-0.0526537312019312,-0.00769727690697958,0.0150728997274096,-0.0291060642383646,-0.0197858114885667,-0.0256229722540993,-0.0702683141618597,0.000957846929688354,-0.00493684324103386,0.0125381599084566,-0.00103679274398375,0.0168603071696921,-0.156205052230967,0.0103406688303934,-0.00755683143656513,-0.044482654668648,-0.0779861315002674,-0.0613851277523968,-0.0370267442309424,-0.0124670501972761,-0.00152882849822464
166,,-0.044910095648312,-0.0409232169042343,-0.0411348233842758,-0.0609367062966931,-0.0647632510186192,-0.044772194475649,-0.0386448427151456,-0.0490291092054463,-0.050563616433328,-0.00808147877692271,0.0165988504113061,-0.0288331725554316,-0.0226147812715001,-0.0239705013677555,-0.0673387580008518,-0.000771882080712933,-0.00608803865841656,0.0185459949867355,0.00967988241662187,0.0313265647858542,-0.150611747703241,0.0265523937620722,-0.00461512749916539,-0.0423343698710386,-0.0768957471897143,-0.0584290804917083,-0.0360508583473706,-0.01200052228473,-0.000159892847377092
167,,-0.0454216661646724,-0.0416613647938585,-0.0400640221378235,-0.0623729137069633,-0.0647200067927878,-0.0452669853105559,-0.0296569102876726,-0.0498119542362693,-0.050621597402294,-0.00972833580381016,0.0320313558715521,-0.0289053810076166,-0.0228363255887102,-0.0263039608666614,-0.064833364900041,0.0082958663213009,-0.00511945687195245,0.0244659262270258,0.00341796743792635,0.0595337056631392,-0.158114615638725,0.0241883005006048,-0.00776648428327681,-0.0436387520812274,-0.0763198991476739,-0.0597515078169929,-0.0354714151063677,-0.011875715916921,7.26256870787e-05
168,,-0.0462008966417021,-0.0401282497858316,-0.0427353768298645,-0.0608395702056507,-0.0615922629191527,-0.0427397914731702,-0.0329554299907062,-0.0493676468964724,-0.0492634194531938,0.00748514448140959,0.039100700275279,-0.0253780450069844,-0.0197346216406777,-0.0226191871044024,-0.0644884546584255,0.00626910538239852,-0.00271185231600232,0.0105969333901276,0.0296688814021034,0.0412209796585243,-0.158725156858393,0.0324987513243904,-0.00864726493340911,-0.042865541879016,-0.0735941171228175,-0.0605966116912698,-0.0339009532399994,-0.00328512692719455,0.00339738050497112
169,,-0.0446056866083601,-0.0395755384366684,-0.0416668749418912,-0.060962259053915,-0.0640435982161757,-0.0437425562975949,-0.0377234710560073,-0.0496955234557921,-0.0510637460388761,0.0035701715878231,0.033016548126187,-0.0272247058387079,-0.0167636062928841,-0.0237339949544211,-0.0667837413772645,0.0111997330295453,0.000769661738627206,0.0204453816920173,-0.00636003231398157,0.0977134210510462,-0.166301849956908,0.024538436112772,-0.00374041365342081,-0.0416673940704227,-0.0761356956998009,-0.0571208606630205,-0.0344498670542443,-0.00251256696207581,0.00411100881809316
170,,-0.0439760357170717,-0.039715620011006,-0.0414178444214064,-0.0613455504122446,-0.0622632181310028,-0.0474330790219711,-0.0382357005512419,-0.0499917906947894,-0.0535328953510825,0.00844723895710869,0.0491390279178086,-0.0272193605377021,-0.0168261531053945,-0.0239633927265748,-0.0647302457082624,0.00468789233624778,0.00250346531307934,0.0155629973541197,-0.025604573149202,0.11480182979319,-0.159065243193558,0.034371797539466,0.00169375232925513,-0.0405165377051202,-0.0735633718602903,-0.0620586922501489,-0.0377129084940128,-0.00277404057682617,0.00599258737341246
171,,-0.0425984868970762,-0.0385136297279811,-0.0415807989570909,-0.063395023995842,-0.0637514126726152,-0.0434885270491353,-0.0366073788821331,-0.0504255304215791,-0.0510059983937289,0.00344652041128958,0.0412171786308651,-0.0245511175636501,-0.0185246873730352,-0.0220744154268964,-0.0635053246783878,0.00490772326093119,-0.00127294353754672,0.0129104940139876,0.0484429683418345,0.102660628487381,-0.155565867164548,0.0411228634784861,0.00752922250381034,-0.0386516099196926,-0.0718664836209329,-0.0568644799289768,-0.0328487877800611,-0.00426573312358384,0.00417438121655585
172,,-0.0458546553164899,-0.0391212356486887,-0.0418819149457302,-0.0596639653054456,-0.0636593751831243,-0.0419241260353355,-0.0359587992099918,-0.0515362520117216,-0.050911152261396,0.0118646041874171,0.0256519857992006,-0.0217570255729328,-0.0197517405947025,-0.0252358394979102,-0.0624269760990782,0.00308441469120603,0.00310704781976724,0.0204118897262848,-0.000730129563250863,0.125054852990623,-0.15326288606055,0.0512926279939624,0.0103452142978309,-0.0377958599934765,-0.074569206698894,-0.056503803254006,-0.0306683532459321,-0.00177558963435456,0.0048772943898413
173,,-0.0432833030729109,-0.0381956428806201,-0.0408110137271701,-0.0636046100254605,-0.0609049476130169,-0.038527689067659,-0.0365377376627453,-0.0457073250106274,-0.0482841593857872,0.0229516102867499,0.0366325315165564,-0.0204269833945692,-0.0149741328011793,-0.0208664267397801,-0.0634577565276711,0.00738020270253845,0.00311400127263004,0.0180607135012717,-0.0165756616737673,0.102380290039833,-0.14982491231076,0.0583891937251535,0.00734960531160865,-0.037565669138038,-0.0714288105087379,-0.0556923614597341,-0.0265971178171182,0.00313331835977489,0.00576006883895666
174,,-0.0477778571322711,-0.0433743934128924,-0.0436975083951578,-0.0654599004609704,-0.0670090805698767,-0.0438361904982911,-0.0405348687560592,-0.0516208864344782,-0.0553070896690618,0.007772456822312,0.0399101391535162,-0.0267081809625585,-0.0201436393812334,-0.0259956956024899,-0.065340731075073,0.00551816567343945,-0.00182739591007374,0.020031207773439,0.0332363936486012,0.172456744221256,-0.153058027167636,0.062280658472922,0.00586970286423183,-0.0399263248269474,-0.0743236021017301,-0.0581904591284106,-0.0356238862780437,0.000491654810996615,-0.000170454913787395
175,,-0.0455922452242894,-0.0403213012744795,-0.0420924562047189,-0.0616163918319979,-0.0615813561896288,-0.0473662336675027,-0.0378376460025301,-0.0487222743534418,-0.0493948974250745,0.0081031353972699,0.0368481370169649,-0.0242727868025006,-0.0207742014389991,-0.0236551274624033,-0.0661256878597371,0.00624470815909258,0.00583052152133269,0.0474177792482282,0.0218151124954894,0.1557396213192,-0.158655525407731,0.0493014121031342,0.00734960531160865,-0.0355176461166809,-0.0755751309132609,-0.0626793015333127,-0.0330165676556446,0.00199820017036169,0.00693888729441658
176,,-0.0446188529451551,-0.0374063660531701,-0.0390272114080172,-0.0453633246608729,-0.0613703970791014,-0.0413089966609055,-0.037434093462814,-0.0478442272868552,-0.0482946589576322,0.0224839438726466,0.041047944841575,-0.0235983411036505,-0.0174509531737567,-0.022382680691068,-0.060290277315241,0.00643382929220202,0.00527595515777526,0.0451460584374155,-0.00689836716697472,0.100615800385312,-0.170010199464552,0.0391498409944356,0.00752922250381034,-0.0334874430594623,-0.0744693739714442,-0.0568096680529013,-0.0328335670572107,0.00500242194343427,0.00753602673017162
177,,-0.0421288319972217,-0.0343949469279114,-0.0372659028131152,-0.050576621338138,-0.0596441679492838,-0.0353586615170166,-0.0335065119557044,-0.044733982389578,-0.0480472190478194,0.0284767864656086,0.0521247233376481,-0.0182777972813537,-0.0140595631207859,-0.020027607080464,-0.0562864051690153,0.0109779400904003,0.00919964041985371,0.0489657517545026,0.0910989982416021,0.118648187942379,-0.16403162728538,0.0451553271287811,0.0113577738957302,-0.0294742304764253,-0.0687950855199364,-0.0508888552949762,-0.0291587742709658,0.014154532733534,0.008355275707398
