Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean(background)
22,,-0.00826369836157712,-0.011477957087741,-0.00821777130911623,-0.0110955614375572,-0.00866941708584703,-0.00903149230265779,-0.00846369156258164,0.0671072705247739,-0.00770715543355816,0.000703374621209985,-0.00400331736344527,-0.00229639807667645,-0.00537926261360596,-0.00366690952889135,0.0200107086992115,-0.00358802103322392,-0.00599684200750579,0.00195198024135995,-0.00909097924869389,-0.00704779674442359,-0.00712023951026783,-0.00229658511870169,-0.0109428244880078,-0.00405905572752199,-0.00992537873258651,-0.00633567151835856,-0.00179880774982858,-0.00697959450370032,-0.00472264000137852
23,,-0.00936036104013971,-0.0126508504771662,-0.00763894371155532,-0.00591512653205634,-0.00717289912937965,-0.0100243285492609,-0.0145199751598877,0.0570917071429907,-0.00777825479432679,0.00304338341986261,-0.000278995307727094,-0.00416923999139146,-0.00595636293367461,-0.0067716148077423,0.0317242269066203,-0.00066280032302338,-0.00925475297707072,0.00292709397748225,-0.00590930059837053,-0.008001198399787,-0.00547322295955581,-0.00519019089109806,-0.0137333802396581,-0.00487127847629821,-0.00872927150053334,0.0424611130992857,-0.00559758733214018,-0.00771393854608522,-0.00349548518683191
24,,-0.0037116676507552,-0.0141793763837222,-0.0108965207111743,-0.00844592410698527,-0.00872283266068866,-0.00826207585740446,-0.00902487497100482,0.04955529674866,-0.00814329769924004,-0.00201928253980842,-0.00359544886203033,-0.00344556114658506,-0.00624751080918323,-0.00652770840859255,0.0326302538666907,-0.00100665737492793,-0.0101906859729987,0.0053012915076984,-0.00434564608132731,0.0115496596009059,-0.00531204921859235,0.00888525862313075,-0.0136183017449491,-0.00402228891839588,-0.00974757900890282,0.00742753347468417,-0.0106659648319531,-0.010230664896459,-0.00731230571257303
25,,-0.00541536798772833,-0.014838597634989,-0.0122026004332518,-0.010342467994637,-0.00964765279019681,-0.0115693851263963,-0.0154017733223564,0.0685227444111349,-0.00956902698623212,-0.00336253324493033,-0.00408125149999109,-0.00330900560667657,-0.00341488035908119,-0.006329315262356,0.0425116510216831,0.00349868805574568,-0.0115402795268161,0.00508808867386821,-0.00373209082931764,0.0136319307083794,-0.00672052863267845,0.00466812053023494,-0.0099308374988633,-0.00834111718285023,-0.0101974833473494,-0.0028536910728689,-0.0151719863063254,-0.00937417629775675,-0.00499003732275451
26,,-0.00884918650528277,-0.0144829651178582,-0.0120284564703082,-0.0115017161770398,-0.0103370160579627,-0.0110605196298372,-0.00986202376336308,0.0618524030096654,-0.00924430681223813,-0.00565185942865764,-0.00685899028048069,-0.00307698286271967,-0.00667638854042564,-0.00683370731915985,0.0478076678299781,-0.00127201832356417,-0.0106410949113898,0.00336019757178672,-0.00788851108872435,-0.00248235010969675,-0.00988571228229913,-0.00255377825808492,-0.0123533505901987,-0.00726840505998242,-0.012809605286724,-0.00850450322817605,-0.0133295210358051,-0.0105097620432776,-0.00698159489320164
27,,-0.0111423126049278,-0.0144247628205424,-0.00937018909181862,-0.016544659804357,-0.0140197931790514,-0.0117431209209305,-0.0115899005922119,0.0677834386432569,-0.00715256514580109,-0.00158595156251732,-0.00755644146185269,-0.00688181892054038,-0.00792604249034293,-0.00921912784443976,0.0450870684028013,-0.00475204287372595,-0.00626915121898082,-0.000150037906132914,-0.0136432416061713,-0.00955768739905227,-0.010388574354105,-0.0045405810300382,-0.0151439063418488,-0.00832886157980825,-0.0115750966088491,-0.00921264712537416,-0.012490887549015,-0.00541456903139195,-0.00958893976614014
28,,-0.0112079634520516,-0.0186233950136443,-0.0127967661671837,-0.0116860910637962,-0.0139128360492391,-0.0139521077292728,-0.0140390530288196,0.0592149667651514,-0.0103146156641956,-0.00706731402892788,-0.00818861785880808,-0.00892977763797547,-0.00946144514243019,-0.0081607653712662,0.0553513659400401,-0.00516814575369699,-0.0118405768987942,-0.00218864321565686,-0.0126782787050442,-0.00918944466323924,-0.00959568908953206,-0.00456757695867408,-0.0161865201104459,-0.0097572174286885,-0.0157810329792285,-0.0100266231971562,0.00646359288412365,-0.00978055130694404,-0.00762533737020042
29,,-0.0138089397617645,-0.0162589592125543,-0.0112396647498641,-0.0182381772827116,-0.0155003116590923,-0.0136666620340637,-0.015312689759823,0.0689458740058443,-0.00946730373323107,-0.0057602190745807,-0.00825092560756943,-0.00814470027762426,-0.00881018259235102,-0.00721407376907593,0.0547407401660187,-0.0064166382252336,-0.0061923136961136,-0.00138602283713764,-0.0132919121867175,-0.0115181872282574,-0.011265269963979,-0.00814608245064813,-0.0148680046733338,-0.0102415449866421,-0.0146092226405103,-0.013464276411338,-0.00478224921998326,-0.0104916899932063,-0.00588228251701564
30,,-0.012628871154195,-0.0149134539428632,-0.0100872469671618,-0.0150574302037221,-0.00942303021957789,-0.014324368578642,-0.0132820579249726,0.080515287142369,-0.00947280228744735,-0.00247424240372383,-0.00642916571521661,-0.00986048928214967,-0.00839729863873438,-0.00671797134152414,0.0626098182953671,-0.00753837879231251,-0.00889157504290096,1.99328557209872e-05,-0.0128812064525533,-0.0117469077706025,-0.0104014682533821,-0.00986764209245037,-0.0154890114992546,-0.00963766748958019,-0.0128201064863856,-0.0103094003623959,-0.0115178085006997,-0.0118844332761206,-0.00414353695950572
31,,-0.0134857686342654,-0.0158243068849097,-0.0120745644046429,-0.0169164672045157,-0.0124430258801924,-0.0134867025529008,-0.0128902193564379,0.0935201791391743,-0.0078995284623189,-0.00491529361302365,-0.00716716638387761,-0.00621045984736443,-0.00754484047839297,-0.00791271415749031,0.064486948219365,-0.00406442068572879,-0.00731673990031183,0.00136699898574687,-0.0120944507252217,-0.0155103680566175,-0.0110687275409709,-0.012980467815456,-0.0128440306950447,-0.00788130083098079,-0.0129561073172982,-0.0123036890497567,-0.0133412397456052,-0.00734356699851829,-0.00268854194798519
