Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean(background)
83,,-0.0233279316178139,-0.0150583774703999,-0.0301928430954158,-0.0351124001829663,-0.0276060480661182,-0.000503579327278112,-0.0102913493512083,0.00843846813719285,-0.0145038366885805,-0.0340172467889757,-0.0194910835476558,-0.0404793613268309,-0.0267254070809885,-0.0145520984469404,-0.00380274045920873
84,,-0.024304642566681,-0.0152779706870781,-0.0311555870510928,-0.0346546036049632,-0.0281605062297966,0.00270279145013862,-0.00933040167999376,0.0098397034522479,-0.0159149702812351,-0.0363714831929141,-0.0171806572958106,-0.0411507834527313,-0.0260770038349783,-0.0128320899145574,-0.00404578630276773
85,,-0.0265352030866388,-0.0173547026759278,-0.0334114631095979,-0.0370409133265223,-0.0306986632482693,-3.19141971430757e-05,-0.0113039192932022,0.00740738074318258,-0.0181165257678811,-0.0415071680921254,-0.0215208138253576,-0.045032106999615,-0.0291759314246566,-0.0164981116016404,-0.00143441948898591
86,,-0.0262296872384694,-0.0180024452724501,-0.0319602928055057,-0.038904747898428,-0.0319800546951972,-0.000233790740777602,-0.0119662851891774,0.00721030788148684,-0.0198732601421646,-0.0422118174353204,-0.0223535213921912,-0.0440603410545721,-0.0284757279887951,-0.0163978619023995,-0.00417947600098289
87,,-0.0253452944077765,-0.0153975240507219,-0.0319890177964869,-0.0377459921505962,-0.0293983794312959,0.00107290242135478,-0.0119825632919842,0.00832311506454908,-0.0180013533469371,-0.0423556956275711,-0.0208079961367228,-0.0414708477507509,-0.028367698317496,-0.01426472187977,-8.31830917498147e-05
88,,-0.0237150780575026,-0.0170016052599665,-0.0303193142571209,-0.0360725885961771,-0.0288514406188794,0.00305484807542302,-0.00793237345827817,0.0105680003931639,-0.0172397454378808,-0.0410656074925472,-0.0196675235695951,-0.0408731228135179,-0.0295130080223856,-0.0136988247259276,0.00541619985714753
89,,-0.0262901270443799,-0.0197678440558286,-0.0329458746515388,-0.0397291937042579,-0.0313838641320148,0.00118432875236607,-0.0129191387761236,0.00739292752131461,-0.0175949508811549,-0.0429658020602846,-0.0204640497648411,-0.0440631185868082,-0.0277021784870133,-0.0152631451211502,-0.000532339921831133
90,,-0.0251642513915965,-0.019059000331063,-0.0320550954259172,-0.0383982364089748,-0.0301082061904244,0.00181271970322237,-0.00851065081213031,0.00773662331931812,-0.0165997408971307,-0.0435039693968727,-0.0221567125980989,-0.0434681711818114,-0.0286745956741813,-0.0165221113087908,0.0015351430167635
91,,-0.0278706832492487,-0.0183194294493196,-0.0315320569858958,-0.0377519656492518,-0.0300759669718886,0.00225373887315939,-0.0120206054880463,0.00715740363540432,-0.0174413598136304,-0.041854480613583,-0.0237134942802835,-0.0411762441648967,-0.0298458054739965,-0.0176852557874397,0.000859597239433575
92,,-0.0263150031840077,-0.0172184612873737,-0.0295404914451115,-0.0384387120119345,-0.0312154306637472,0.00216001579100047,-0.0117274197689861,0.00699878179792326,-0.0191533281127682,-0.0432985695185911,-0.0229350141024713,-0.0436693571001212,-0.0298976807365867,-0.0174981289195103,0.000662901020391298
93,,-0.02707860853673,-0.0183944814132023,-0.0327419576660928,-0.0388013445768722,-0.0325252076616888,0.00108093582839699,-0.0122649568986864,0.00797705584661751,-0.0178572834222609,-0.0448556774953809,-0.0241615179309294,-0.0425843604242485,-0.028886300797922,-0.0181867699630593,0.000130170023603264
94,,-0.0259952987228655,-0.0177550386809212,-0.0313136252523567,-0.0398932589345748,-0.0313497450756637,0.0032955527530949,-0.0120586476841085,0.00634747780620285,-0.0173005471220339,-0.0433520324534166,-0.0234872043686013,-0.0439696083348558,-0.0288387797541887,-0.0193334423179813,0.00106368042988347
95,,-0.026627521204813,-0.0199290733335344,-0.0331327393455189,-0.0409912497822892,-0.0327598114210618,0.00180952121708524,-0.0107555900511437,0.00636665786792695,-0.0186861239628327,-0.0434423494333882,-0.0227743866799665,-0.0425502893621511,-0.0259387949226356,-0.0189097722109418,0.000288048432113104
96,,-0.028367929640253,-0.0212718854120389,-0.0331356828958315,-0.0405577591643331,-0.0330342677421231,0.000556012184908127,-0.00997927743552138,0.007320843213508,-0.0171021899793637,-0.0389680717977338,-0.0232948624105075,-0.044306800748332,-0.028021988354792,-0.0193753311057383,0.00156295279147345
97,,-0.0277712708245881,-0.0204128494630798,-0.0348713625628928,-0.0414410130345141,-0.0351276551334513,0.00108428308133124,-0.0124332239172024,0.0059412422808716,-0.0185676943088091,-0.043095233466838,-0.0227042573547906,-0.0435532562526475,-0.0276719241732305,-0.0199426452164604,0.00328165480558032
98,,-0.027487037895878,-0.0234765589252018,-0.0363053790737842,-0.0402335423752322,-0.0349251026088323,0.000982452208731548,-0.0133154791024728,0.0069891463166779,-0.0197517402926552,-0.0452377802354566,-0.0252250715821636,-0.0461653401519897,-0.0276762033193487,-0.0206581198809194,0.000727790494714583
99,,-0.0290853759338882,-0.0221476093859086,-0.035923123540091,-0.0416536901849248,-0.0345541166159457,0.00421299759067326,-0.0106089971916135,0.00631620794253898,-0.0168621569570337,-0.0457903943577419,-0.0246570687165989,-0.0438053635952877,-0.0276762033193487,-0.0201148054773477,0.00325384503087037
100,,-0.0308399729823012,-0.0244634481020459,-0.036374298751792,-0.0425045017779244,-0.033282218349986,0.0033101318992085,-0.00916483268956733,0.00668399244365556,-0.0187181116620507,-0.0456528059225296,-0.0234826481958828,-0.0450773807750653,-0.0259473532148719,-0.0203049433786466,0.00420792308302978
101,,-0.0259349510508054,-0.022422917648716,-0.0325580365224253,-0.0421904811330804,-0.0348702113446201,0.00619821611427741,-0.00775322439313457,0.0100993160412714,-0.0150573992745248,-0.0402684790653987,-0.0214868658717693,-0.0403914987237587,-0.0241926780882082,-0.0177810774964314,0.00462912529582449
102,,-0.0277676776044196,-0.0228649295677714,-0.0345063623241353,-0.0429157462629561,-0.0350235121184731,0.00690723866914986,-0.00950955074513736,0.00691706200887129,-0.0180397719935174,-0.0407758855589714,-0.0221567125980989,-0.0433464226854575,-0.0303126077645707,-0.0201656388054081,0.00316650495717193
103,,-0.0263824451625541,-0.0214720534145357,-0.0351243048863032,-0.042062874842834,-0.0344178283743228,0.00577988388089476,-0.0109781773685284,0.00790969837866702,-0.0178477622794128,-0.043239013381635,-0.0229644952200611,-0.0427741584603898,-0.0305156795233362,-0.015742253666109,0.00213652939486655
104,,-0.0290924702403747,-0.0265846814906568,-0.0363628290557465,-0.0436511045457326,-0.0350292456238104,0.0059801983731599,-0.0100416918186588,0.00637147560854956,-0.0184493481735824,-0.0439538835800172,-0.023647831791106,-0.0411904095793012,-0.0328885035822272,-0.0198468235074687,0.00364361640453986
105,,-0.0295293689593189,-0.0256477680921158,-0.0366904766560549,-0.0442872821525549,-0.035903652183685,0.00678458044495923,-0.00862189950368778,0.00777989208415528,-0.0178541097079782,-0.0453775307746509,-0.0265487737619482,-0.0409694105977066,-0.0319031738839659,-0.0202150551765886,0.00316476684625262
106,,-0.0293126701430058,-0.0239936228081399,-0.0359836185741009,-0.0432540728678469,-0.0351560406844651,0.00833361471953144,-0.00855139103628184,0.00913313179451692,-0.0173357920543315,-0.0389085156607776,-0.025249996527035,-0.0432018984247666,-0.0333768517488703,-0.019908284012127,0.00614186116598591
107,,-0.027035950563961,-0.0226229973547847,-0.0339029345100605,-0.040630677044474,-0.0360739654897682,0.0120649091404368,-0.00728637559937925,0.00961136072688829,-0.0159405270330906,-0.0433170456798911,-0.0239262050105303,-0.0407768350293292,-0.0342802020162362,-0.0198827787882918,0.00461058544601792
108,,-0.0279985650337056,-0.0245607507658092,-0.0368599845533644,-0.0436125857785396,-0.0347964277103621,0.0141373050071285,-0.00769359797235634,0.00985652009404393,-0.0175757415578647,-0.0386250834842399,-0.0265443069259498,-0.0427401799827002,-0.0383903593991013,-0.0207195803855778,0.00446762582289958
109,,-0.030445732236126,-0.0236877639812107,-0.0370325375027214,-0.0448463192336347,-0.038269522066368,0.0109213387713002,-0.00881202054972876,0.00773662331931812,-0.018641357887687,-0.0394652574361193,-0.0270511141383354,-0.0386293396886974,-0.0345265156726166,-0.0197435627748582,0.00322791820965639
110,,-0.0282400478557961,-0.0217667868915246,-0.0370842018857936,-0.0428185224227683,-0.0367156481280852,0.0114236498616332,-0.00813328661667718,0.00912349631327169,-0.0175917771668721,-0.04247893555454,-0.0274335646365239,-0.0378842203741295,-0.0323698260290625,-0.0181089258944791,0.00442692505887076
111,,-0.029458333760604,-0.0203766479275599,-0.0361099882340712,-0.0434769461625148,-0.0370184900001604,0.0111360092594834,-0.00853502299920551,0.00682570673857423,-0.0197996800820836,-0.0446687537783995,-0.0267344154660444,-0.0407655397315686,-0.0327588529621207,-0.0192480706659775,0.00154252998817071
112,,-0.0287017305805175,-0.0208604240571053,-0.0360985185380257,-0.0440826383279223,-0.0335207697687715,0.018049425469882,-0.0057662166394785,0.00847691916140753,-0.0165069515137596,-0.0468011779692847,-0.0263270400229845,-0.0401280034989499,-0.0360651314566827,-0.0184771575635992,0.00905392116881924
113,,-0.0281973898830269,-0.0211885335839151,-0.0344834229320444,-0.0428226420770135,-0.0346923786872748,0.0180802201968771,-0.00631184785344754,0.00904895768477052,-0.0177548893772446,-0.0436292731503697,-0.0244896517033766,-0.0377085877523928,-0.0393498640751758,-0.0191926322280581,0.00505047235119606
114,,-0.0298206040606649,-0.0216527962028509,-0.0357104774054423,-0.0428265557485466,-0.0350727638692389,0.0176117535528792,-0.00623855142368245,0.00971953263898139,-0.0160206215593309,-0.0490936961322848,-0.0261437210736076,-0.0384055631748666,-0.0393801183889586,-0.0171553139144204,0.00819268720826974
115,,-0.028932710143654,-0.0199096481193529,-0.0333597987265256,-0.042940052223003,-0.0368385895212182,0.0181204616154865,-0.00695523761852653,0.00881343379886024,-0.0178829236929134,-0.0520169589932804,-0.0273838040835011,-0.0396860055357606,-0.034271493578522,-0.0201627163318436,0.00260799198174657
116,,-0.0307263719446676,-0.0185640988515774,-0.036095676489448,-0.0438070334589152,-0.037132032204216,0.0201122258781621,-0.00632542792816471,0.00769099113455277,-0.0174061984001297,-0.0517314629902146,-0.0266823321583023,-0.0426721304429129,-0.0368819979288182,-0.0179696213212406,0.00491504454206159
117,,-0.0316639260070835,-0.0192590800371317,-0.0339948950818943,-0.0452433509115204,-0.035998208025804,0.0216934681643015,-0.00531015995808121,0.0104526473205201,-0.0157261342814132,-0.049307351316679,-0.0250213838606336,-0.0411818918137769,-0.0344833488477406,-0.0173813185367374,0.0037419645140612
118,,-0.029806415447692,-0.018978297395782,-0.0347966572859948,-0.0444411512386148,-0.0368291903321407,0.0262001351315763,-0.0049083336412832,0.0110774991891993,-0.015684625439347,-0.0500694929703022,-0.0228513055958601,-0.0422840166051061,-0.0406075576702212,-0.0187810062544963,0.00685260368943299
119,,-0.0311277069973291,-0.0184083439524136,-0.0347076402644734,-0.04466196470616,-0.0348153200804078,0.0264893377850953,-0.00460435580986483,0.0107650732548596,-0.0161805600554207,-0.050761759354328,-0.0239397841919656,-0.0367907059327325,-0.0414330575073321,-0.0171687750047778,0.00815184160166447
120,,-0.0327224518151709,-0.0172157240981027,-0.0335322501741478,-0.0452454107386431,-0.0335434218144481,0.0266912143287298,-0.00475643465984376,0.0105079149865307,-0.0164429761153236,-0.0466943503770876,-0.0251548529202676,-0.0360030903749504,-0.0413595612959342,-0.0181957145033626,0.00705871467595531
121,,-0.03148997729739,-0.016123144096826,-0.0342161688640109,-0.0444046922985443,-0.0329169658624366,0.029873336118223,-0.00167258855353132,0.011072772349343,-0.0151758289285485,-0.0498887607329053,-0.0232111539038962,-0.0356970989069276,-0.0431013239115045,-0.0163679286883151,0.00925061738786173
122,,-0.0318415600707961,-0.0167458988041966,-0.0349604810861489,-0.0448524987150027,-0.0347679481674575,0.0316355532130075,-0.00280180324326176,0.0105439116900508,-0.0160781660104045,-0.0516800638819173,-0.0253359384516455,-0.0291187915586814,-0.0430538028677712,-0.0171179416767176,0.00673021171219363
123,,-0.0292381338579729,-0.0162315721105295,-0.0327447997146705,-0.0426423042124278,-0.0322469916649965,0.0343265958053467,-0.00214222530964566,0.0125028232073674,-0.0156589851686944,-0.0466553342279595,-0.0223783570003427,-0.0308667851793379,-0.0434643756768981,-0.0160071360428137,0.00992239725819951
124,,-0.0299448926249534,-0.0140324612723367,-0.0337477383573742,-0.0447957504777744,-0.0344670801250886,0.0338129040550374,-0.00410755890431601,0.0109212407716461,-0.0169837603253401,-0.0499524445229179,-0.0244444473230721,-0.0299687164229625,-0.042785868262583,-0.0161104853352291,0.00778437598479369
125,,-0.0315041659103628,-0.0149916253707583,-0.035742145946736,-0.0473278959596151,-0.0351900657489254,0.0356431075760864,-0.00220733772087265,0.0127624357963909,-0.014814192537912,-0.0423885202971147,-0.0238130153863292,-0.0302774854232215,-0.0439052027998079,-0.0170085703175633,0.00807579924894183
126,,-0.030445732236126,-0.0121948360107746,-0.0340983253497735,-0.0461753196931513,-0.0342948869811898,0.0375346030175314,0.00127275877751949,0.0162162104182214,-0.0153901381614291,-0.0454905498464326,-0.0250621214049396,-0.0296371716583666,-0.0456599529992104,-0.0140611228881137,0.0122852142105109
127,,-0.0293233576696607,-0.0145495251552748,-0.0359921447198338,-0.0446801941761953,-0.0346941645331996,0.0412464833714183,0.0011885803011267,0.0149592346195459,-0.0151150272443953,-0.0480049784999397,-0.0222946484937316,-0.0319517818552106,-0.045681573948018,-0.0147632250220203,0.0125450617929571
128,,-0.0283785250330574,-0.0136961401777139,-0.0345552861603648,-0.0433249309208652,-0.0349951265674593,0.0436823165233709,0.00189168642125361,0.0130988595330772,-0.0147822048386941,-0.0464827590192217,-0.0239873113269893,-0.0353429635468105,-0.0461440220197353,-0.0158394923319806,0.0113386679723356
129,,-0.0274728492829052,-0.0106157426906814,-0.0335666592622842,-0.0449983344752844,-0.0320273326162566,0.0469838980509173,0.00283095993348242,0.013072407410036,-0.0147277505831064,-0.0457329020473139,-0.0215230472433569,-0.0356489550148333,-0.0483266117582152,-0.0158365698584161,0.0130740268827532
130,,-0.0286413829084576,-0.0128732174678466,-0.0359289091389812,-0.0463231122891996,-0.0327976901530439,0.0464880583162571,0.00185364422519155,0.0126229940206339,-0.0142573727188882,-0.0476392880946358,-0.0224757340251092,-0.0369153245457305,-0.051140262940016,-0.0164022898926486,0.0125821414925705
131,,-0.0259740158034061,-0.00940917200073116,-0.0330953867070698,-0.0422836883103792,-0.0323794262390977,0.0496426582482908,0.00606670502123443,0.0167209823744004,-0.0122158392471288,-0.0469716893514943,-0.0202626847980304,-0.0291244392075618,-0.0479462932628712,-0.0143770157124887,0.0151137000466377
132,,-0.0280233490394829,-0.0109243387068818,-0.0352219495552922,-0.0452596235457891,-0.0331175445573493,0.0483455605445698,0.00270064517675903,0.0136853512783082,-0.0130702365395563,-0.0505152795003904,-0.0211609655173214,-0.0337593072501299,-0.0520996925433515,-0.0151958396693629,0.0122778272391037
133,,-0.0253843591603772,-0.00565878121729596,-0.0316124463599491,-0.0414977612717422,-0.0301554841114838,0.05039207098857,0.00687017778629122,0.0160816772838534,-0.0114862190372905,-0.0492642075144945,-0.020412055793819,-0.0323994274672802,-0.0502887879352404,-0.0125836796615797,0.0143676159344968
134,,-0.0267412143762969,-0.00542249997570747,-0.0293135335658397,-0.0393220688734714,-0.0302728799830611,0.0523547513424167,0.00560516234938851,0.0178073374344214,-0.0124942073972423,-0.0468669255858254,-0.0212650427960857,-0.0258749116600085,-0.0519743961421021,-0.0139368734817224,0.0129533730164334
135,,-0.0240950380568543,-0.00480804513257793,-0.0309802935548931,-0.0386818746037601,-0.0302557734589402,0.05573540242261,0.0088898316798304,0.0203551041168971,-0.0122414795177814,-0.0455973774386297,-0.0187443179054327,-0.0272177559118095,-0.0535950664298022,-0.0139653011791219,0.0150840073184318
136,,-0.0252210058434881,-0.00427146773903025,-0.0290433359474936,-0.0372617267940675,-0.0290615124947603,0.0556465886447545,0.00859664596077005,0.0209511404426068,-0.0111662585263139,-0.0416365994986789,-0.0174182929709287,-0.00465817616725032,-0.051477339537745,-0.0129847670183484,0.0141206593413692
137,,-0.0246776003933968,-0.00320113843763416,-0.0301498063598114,-0.038276603617384,-0.0294286448201252,0.0585476155711692,0.0113302880210638,0.0196244437560529,-0.0111598275789516,-0.0453385146255228,-0.0142231651812278,-0.00669790325711718,-0.0539927267278358,-0.0145192427592916,0.0148984639777887
138,,-0.0227311806682986,-0.00222811180000125,-0.0291065715283462,-0.0369436894863345,-0.0301119658660553,0.0610108961971825,0.0133065036623618,0.0230062249708431,-0.00973265837728961,-0.0413407843629721,-0.0129536903904644,-0.0127634781545584,-0.0547577179373811,-0.0132004101434823,0.014972768219592
139,,-0.0219603888752392,-0.00280636510761093,-0.0281811802111182,-0.0326287636298633,-0.0275833020285508,0.0637004511215511,0.0167431619085128,0.0254313665193578,-0.0079055176572079,-0.0288774342367082,-0.014684768013309,-0.0122620410015142,-0.0551596573815328,-0.011261747452596,0.0204999609431991
140,,-0.0211470312432612,-0.000979865195988977,-0.0279972590674506,-0.0334674222428393,-0.0265972331024362,0.0682861876414727,0.0194875960811646,0.026231656867314,-0.00499346776521672,-0.0350691103761748,-0.0126301127907357,-0.000595479765342053,-0.0565427224505664,-0.0102244464568282,0.0187718441616122
141,,-0.0220137343746632,-0.00083806113246466,-0.0275403997585943,-0.0347518274451511,-0.0276098077417492,0.066780667655046,0.0163766797596873,0.0224172789049178,-0.00798544514585432,-0.0426350001510523,-0.010663722247492,-0.00944034600274564,-0.0564994805529514,-0.00989208150872636,0.018677261959083
142,,-0.02060362579317,-0.00216974786102894,-0.0276955959112807,-0.0343932115431023,-0.0276211807605329,0.0680244324620144,0.0173566934960678,0.0248928703788204,-0.00604956295219082,-0.040003523050161,-0.0100007544486001,-0.0137607973961746,-0.0569489410408364,-0.00957769420103614,0.0159860868855866
143,,-0.0216621516012572,-0.00111045561314501,-0.026143735886152,-0.0341725010669133,-0.0280980956143224,0.0679824058418399,0.0180678037661936,0.0251573007084665,-0.0048751216299899,-0.0440032188617863,-0.0155559797064494,-0.0149109734951904,-0.0558036313359469,-0.0114339077134833,0.0168100963039461
144,,-0.0203657361912479,-0.00225592517485196,-0.0262356964579857,-0.0363055550437458,-0.0302047358622496,0.0718638803443956,0.0184072156998542,0.0225639018412254,-0.00797909771728887,-0.0368110782434179,-0.0137298478135574,-0.00811157458094152,-0.0600218934628499,-0.0135955639933173,0.0166578667559244
145,,-0.0214881107577132,-0.00132739993698019,-0.0253650145758774,-0.0348024991923676,-0.0278710112062113,0.0726360544046275,0.019550010464302,0.0242559287082014,-0.00705429407906306,-0.0132154478241165,-0.0111298812522918,2.24517189092763e-06,-0.0600780478715585,-0.0109400096810921,0.0189111827203152
146,,-0.0208345132224559,-0.00394900918361874,-0.0290290242028705,-0.0383678539589161,-0.0302066157000652,0.0704926223923313,0.019962628893458,0.0230926715997512,-0.00725590845481284,-0.0253132058225303,-0.0169837591649983,-0.00726174230106827,-0.0619668029099245,-0.0135626197458635,0.0165020161434871
147,,-0.0197051364833547,-0.00218087321096923,-0.0286870648579389,-0.0369579022934805,-0.0298451228881467,0.0713034758198037,0.0199762089681753,0.0237296132703702,-0.00530399065214192,-0.0286473667175422,-0.0142593465528153,-0.0110325200649507,-0.0603546909144608,-0.0114444463302762,0.0204292777658112
148,,-0.0192966149903562,0.000351821532575304,-0.0252098184231911,-0.034447899953208,-0.025934778256258,0.0771523168303138,0.0255248836027964,0.0275776245163585,-0.000936041092350556,-0.0310651886340395,-0.0109872998472207,-0.0116444104165884,-0.0600521477766327,-0.00763168104633613,0.0230907601111017
149,,-0.0182098040901736,0.000162778880018965,-0.0254684448437568,-0.0373448408184654,-0.0283404067087389,0.0791634207766094,0.027267629880082,0.0275151756897971,-0.00309592069933657,-0.0258616922917592,-0.0122002244942436,-0.0138032010549808,-0.0622866127777031,-0.0105717780119722,0.0211791277849443
150,,-0.0165510262462528,9.60267803772559e-05,-0.0252902077972445,-0.0361273799976388,-0.0294892695896748,0.0803893335679285,0.0243249805771206,0.0278492360065553,-0.00477272758497368,-0.0304489889991952,-0.013603079007921,-0.0150328145759522,-0.0609943857227566,-0.0100897469934488,0.0213183215010707
151,,-0.0158833322318731,-0.000737932983002222,-0.0250402090241467,-0.0354709130936588,-0.0255146345044964,0.0837411238894888,0.0244525073714849,0.0292672879634063,-0.00362401005222215,-0.0333762812357933,-0.0137140352141229,0.014850377000237,-0.0616945140858793,-0.00918404586788601,0.0204644745119286
152,,-0.015894019758528,-0.000548890330445757,-0.0216836481522139,-0.0327158943171502,-0.024780181869985,0.0848928020490663,0.025435219135955,0.0315001743908479,-0.00507038857717423,-0.0307303573492047,-0.0137637957671457,0.0120398847148213,-0.0652471813095607,-0.00863763187113988,0.0216413204469209
153,,-0.0163237320371353,0.00148607744791397,-0.0221520786588507,-0.0317617823939511,-0.0240723289405627,0.0845535393683304,0.0250878030522955,0.031831871287678,-0.00328801393223825,-0.0285795552744732,-0.0130102405342049,0.00552666420531026,-0.0622002040552118,-0.00868855375900525,0.0194492728924381
154,,-0.0145371645426083,0.00323196272068304,-0.0220025666033196,-0.0321121589875093,-0.0238432707027455,0.0897725017600134,0.0275635136272318,0.0336225254862682,-0.00166883501647164,-0.0285774914479451,-0.0120688995158887,0.00843066674267853,-0.0654503281410651,-0.00748201497591465,0.0217470555278495
155,,-0.0188526219649256,0.00112194297844046,-0.0206347292235934,-0.0325376162796872,-0.0252400841915442,0.090176329230681,0.0266160560964648,0.0342473773549474,-0.0048079725172713,-0.0216894212713962,-0.0128450569389817,0.0211113975826998,-0.0684799635927246,-0.00818854510007031,0.0224004403909574
156,,-0.0125836505110235,0.00176968557496273,-0.0192351218008385,-0.0300317335936598,-0.0244035563636518,0.0938446952964226,0.0283751704108267,0.0347088805462892,-0.00465747164523269,-0.0231931645908142,-0.00880364240101189,0.0117792596066565,-0.0703081349307862,-0.00691620638187722,0.0222648677392462
157,,-0.0153966812336734,-0.000104141222119369,-0.0205197277579337,-0.0333762748926633,-0.0270192566920134,0.0941337491831446,0.0257284048550153,0.0323533689848866,-0.0059471689071746,-0.02347866059388,-0.0121481411865015,0.00256340764690279,-0.0698889287566841,-0.00899993003332597,0.0220959812949137
158,,-0.0163876729293637,0.0015027654728244,-0.021223845293045,-0.0320312077815903,-0.0255524192445877,0.0970137999911713,0.0292872837736212,0.0344036357725004,-0.00244639501573845,-0.0229178894429357,-0.00854117111774214,0.0119379492817521,-0.0681342536300203,-0.0080224069059219,0.0265856666422317
159,,-0.0149527803420931,0.00273432405192624,-0.0173528736285587,-0.0321567542447142,-0.0252117926324212,0.0964694622806638,0.0316489576946407,0.0369993980596695,-0.00177122906148786,-0.0162641127160627,-0.00838501053123579,0.0182188755119079,-0.0641364050645722,-0.00609879938188256,0.0264799315613032
160,,-0.0138551897814052,0.00116361889250246,-0.0169418931038843,-0.0321992896747963,-0.0255012876560065,0.101119763590517,0.029661860006715,0.0343843648100098,-0.00353431086433682,-0.0132853230937137,-0.0052713578301468,0.0201312064565403,-0.0678144437622419,-0.00875444225391275,0.0229108656309465
161,,-0.0132229672994576,0.00484178319775394,-0.0151256210592998,-0.0308622558895015,-0.0254729021049925,0.103954589292232,0.031494270750842,0.0339637669635772,-0.00393436590155359,-0.00220237808244529,-0.00407889129199703,0.0164849547212482,-0.0684799635927246,-0.00851338246474859,0.0253143833472867
162,,-0.0129850776975356,0.00338215494487664,-0.0122461183414715,-0.0283989086335563,-0.0213978836804672,0.106871831799528,0.0343553496712305,0.0356149793864104,-0.000600044972366532,-0.00614870923669885,-0.00258991618026909,0.0281203150119669,-0.0696037274215454,-0.00758678122520976,0.0285808731350957
163,,-0.012068622286878,0.0029067669760004,-0.0118581787106231,-0.0301390505867484,-0.0221966267682683,0.11072905731416,0.0355389745940995,0.0368023251979738,0.00157603728122079,-0.0133942145124388,0.00302418197603981,0.0337185238184616,-0.0708095457540005,-0.00622012631470949,0.0278737516760639
164,,-0.0155387516311031,0.00239800295730344,-0.0144589576643724,-0.0293328342509538,-0.0256129500222464,0.10794592807443,0.0314914827884829,0.037725240679891,-0.00240154542179578,-0.0161901097934091,-0.00383446602616109,0.0203210044926815,-0.0704853816673648,-0.00666761900928949,0.0265338129998038
165,,-0.0109391534139263,0.00519752950655818,-0.0104787701331164,-0.0284090017864572,-0.0214622681256476,0.111074791350569,0.0347870341655525,0.040145564487783,-0.00155357907673066,-0.0170570152127012,0.000580286664560384,0.0140485034436424,-0.0715572702335953,-0.00335937893433851,0.0320071242849103
166,,-0.0111914158965221,0.00444135889633244,-0.00904769717253776,-0.0288344590786351,-0.021083762781499,0.111115181535975,0.0374147336561979,0.0406142488396755,-3.36204916976019e-05,-0.00334249482308772,-0.00184547329276524,0.0246073848240129,-0.0723784158518491,-0.00553299078784513,0.0321871636076422
167,,-0.00562920320960057,0.00399934697727706,-0.0061164285699024,-0.0228988612420838,-0.0179645478942588,0.118257847380671,0.0379196246460154,0.0400158490940377,0.000302375628286304,-0.00401225567021095,-0.000460575459801521,0.0401297163104957,-0.0766355656575102,-0.00631134291384216,0.0307300472869008
168,,-0.00484072171725043,0.00448312310682258,-0.00818554143616236,-0.0237234100392699,-0.0205669953660211,0.118264318736344,0.038541250317839,0.0379391301833827,0.00033762056058393,-0.0113810008729199,-7.99563643724864e-06,0.0333729062238689,-0.0755680313101368,-0.00278312028331303,0.0346296439770914
169,,-0.00614073034742815,0.00554223876185025,-0.00590378243525367,-0.0238975684224877,-0.019970804802839,0.122365521798183,0.0407210771456255,0.0396768801358905,0.00254878070887512,-0.00487709726297485,0.00330702203146255,0.0307975783344524,-0.076402164512223,-0.00570364553204774,0.0361552708365713
170,,-0.00109004479833417,0.00427456694365655,-0.00434045271407946,-0.0200870942283469,-0.0174212747655826,0.122300957008252,0.0390842734379881,0.0389149499113824,-0.000398430596616753,-8.24351281829538e-05,0.000458163368362474,0.0250493827872022,-0.075010541150953,-0.00590122245696521,0.0326195186988362
171,,0.00183658696194911,0.00528653230608033,-0.00196094754244677,-0.0191916873781426,-0.0152882227963477,0.126195374222153,0.0394235055031094,0.0371363855147319,-0.000177606897576889,0.00506356890366932,0.0025060290002181,0.0440506659839492,-0.0751358375522024,-0.00403606440421482,0.0378386312619844
172,,0.00665647721560749,0.00586478561368989,0.00020306944595951,-0.018383308223869,-0.0169576127683924,0.127384169697601,0.0404550515759997,0.0395230760390319,-0.000280000942593109,0.00417828560053108,0.00420762550547274,0.0470112375945284,-0.0768473458539899,-0.00321865740422028,0.036663668280488
173,,0.00819087436138923,0.00402989754139878,0.000573753781872213,-0.0167425529293436,-0.0159961697176606,0.131763194752983,0.0415707761252826,0.0397321478019011,0.00141918898061686,0.00674814273793798,0.00439773404556739,0.0382514564279607,-0.0805296636977776,-0.0046722780432138,0.0367844669893845
174,,0.0136215199098348,0.00395484557751605,0.0028727680777166,-0.0176966648525426,-0.0156534752838971,0.132147682540031,0.0427570091419714,0.0403715437932145,0.0023887586939884,0.0158938425814154,0.00481180974262499,0.0432659205428114,-0.0779364260774319,-0.00404952549457225,0.0352531912694165
175,,0.00473843471645507,0.00670995902343777,0.00321472742264809,-0.0180653739074922,-0.0170579961077394,0.133483459610992,0.0429334601790255,0.0394869884347454,0.000433583658237769,0.0113415326475048,0.00412168358086231,0.0568816613179498,-0.0801493452024336,-0.00300159732220649,0.0349934885295469
176,,0.0159231156285076,0.00476390574817208,0.00445619514240404,-0.0163292486171892,-0.0157103403778157,0.137809151769621,0.0440627648030256,0.0388693177266171,0.000257609553140575,0.00644004292051584,0.00338394094735613,0.0472492721071719,-0.0829845422603028,-0.00369174388244023,0.0397336066918312
