Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean(background)
11,,-0.00312162132179595,-0.0081795160236354,-0.00877623297189113,-0.00695519257971763,-0.00672753604081498,-0.0052453314122487,-0.00589886261551723,-0.00711767551039528,-0.0140166487790485,-0.00952621350012584,-0.00725870247057533,-0.00775055190837289,-0.00419732937082329,0.0015921422684368,-0.00167512677361715,-0.00753124277605584,-0.00736758717877272,-0.00678643947993084,-0.00758865212771347,0.000432676084134113,-0.00545855027891107,-0.00493512603939922,-0.00271495096011348,0.0093565622500153,-0.00592384350809642,-0.00990979130546642,-0.00530352442003738,-0.00201076436321976,-0.00513673110787623,-0.0100421001562573,-0.00643621028381882,-0.00959739307737154,-0.00681524278961455,-0.0121921617507927,-0.00586134527198386
12,,-0.00625604595109716,-0.00542942521028209,-0.00764469171563133,-0.00340226502365514,-0.00184943302959862,-0.00370229986126756,-0.00468991176334866,-0.00574714961286493,-0.00987969972324077,-0.00725406141022455,-0.00551419481669929,0.00162607994874237,0.00206205449365454,0.00617190927847311,-0.007924873135538,-0.00405589685045014,-0.00784875404582173,-0.00482914655998251,-0.00723154540408688,0.000527035749324866,-0.00557861675042807,-0.00145586426202324,-0.00488775889861583,3.12185568555752e-05,-0.00686920315107903,-0.00745017318757453,-0.00712523028052171,0.00374060678906551,-0.00476052397547308,-0.00681549053215301,-0.00556420723441628,-0.00418975469405455,-0.00369463182550257,-0.0148347010451772,-0.00542203535377198
13,,-0.0109882332302451,-0.00641875632299057,-0.00726977066997211,-0.00558176724489792,-0.00712987639844982,-0.00465382947863211,-0.00470932539662206,-0.00965069799317741,-0.00792680586329447,-0.00746641821723788,-0.0080363407378582,-0.00646760509202332,-0.00200933304681293,0.00180721938126318,-0.00650987014738159,-0.00817607094945221,-0.00685937025728089,-0.00400315882674368,-0.00478716074877225,0.000479934681057721,-0.0104466891840385,-0.00951300570687139,-0.00734777602342904,-0.00960648114284129,-0.00596819535623062,-0.00857141702276123,-0.00827412426692549,0.00498033268732943,-0.00724597035135308,-0.00798660976910689,-0.00856847885871694,-0.00731926633385275,-0.00600173527817132,-0.0150470547346245,-0.00663743029017974
14,,-0.00432348873853663,-0.0079587246396333,-0.0110563113655954,-0.0045607037747101,-0.00889489218997425,-0.00632203147839002,-0.00727976279096461,-0.00666563158470328,-0.00902155758471249,-0.0117772175695146,-0.00727409262298975,-0.00657494620101301,-0.00524846808762124,-0.00435391817802107,-0.010135904020195,-0.00864279432514703,-0.0103458355693257,-0.00653875561574307,-0.00993906132944211,-0.00602867681591766,-0.0106092320016111,-0.00526399574865989,-0.00833850498640361,-0.0132470364172847,-0.0100202910814011,-0.00975310146727723,-0.00794118945639746,0.0109076042944588,-0.00819823791801503,-0.00918716381176904,-0.00786588706494602,-0.00475301301754064,-0.00881580718000017,-0.0218813278171287,-0.00850143452482388
15,,-0.0130762591767971,-0.00753179251486671,-0.0109313714056954,-0.0037783687425488,-0.0100871875571097,-0.00748239536840182,-0.00746461434256797,-0.0108131945784294,-0.0125424223318559,-0.00779207581808598,-0.00978597844253918,-0.00891494561633484,-0.0077177782247186,-0.00794056126051771,-0.00852179942787337,-0.00953356499620072,-0.00681873284830218,-0.00840524049013806,-0.00773914071121095,-0.0023185619001019,-0.00654665267703486,-0.00311535812388485,-0.0126220564223782,-0.017047235267277,-0.0105668167300361,-0.0152449500826487,-0.0118674735435504,-0.00224550175021867,-0.00840294202816799,-0.0102089376000878,-0.00766121014632808,-0.00632075615286516,-0.00803369947046274,-0.0193699768776455,-0.00713114346187543
16,,-0.0198682415070664,-0.00691337029257283,-0.0120122285162792,-0.00926028102315966,-0.0114353806853249,-0.00698418575471538,-0.00988589233095286,-0.00756263661491143,-0.00383387518383566,0.0019833501196203,-0.00659876499156923,-0.00864365199155944,-0.00862821674260413,-0.0114259180282531,-0.0127227107937016,-0.0100981391148617,-0.0103560572488847,-0.00714995280160458,-0.00973218747379315,-0.00631175581149014,-0.0103831162527753,-0.00346003887685991,-0.0114350970086091,-0.0178315908559001,-0.0125806123945741,-0.0162938171019959,-0.00829915548909738,-0.01180406185888,-0.00945050102894001,-0.00113795079502956,-0.00990653295272868,-0.00487459675536017,-0.00977873443844324,-0.0210315875299228,-0.011133064290527
17,,-0.0185295934138726,-0.0072902632485353,-0.0102321122940935,-0.0052474164421199,-0.0100980188613533,-0.00753392083380274,-0.00914684786925909,-0.00707460738808392,-0.00913156028552948,-0.00559761257037901,-0.0095199901479794,-0.00845148567401023,-0.0117891657651861,-0.0141903020157835,-0.0106959245969294,-0.00936294290237299,-0.0092311738788718,-0.00894207628885126,-0.00426064249317099,-0.0014852353076823,-0.00972600717929544,-0.00306725926458506,-0.00834808169540535,-0.0106684233898745,-0.00874018586462466,-0.0155945724224311,-0.0115345387330223,-0.0163816240078462,-0.00874584027692856,-0.0061068837750592,-0.00777415098341593,-0.00621844059954034,-0.00980628445620714,-0.0151970152858847,-0.00780483951506956
18,,-0.0082827061484265,-0.0100227113858774,-0.0129613675476809,-0.00554001432878216,-0.0102647479266769,-0.00841128500854482,-0.00806740162662845,-0.0103396737111073,-0.00913709501261465,-0.00763625983275427,-0.0126969434973397,-0.00994920660997361,-0.0129144210175342,-0.0116346535816896,-0.0108433581992532,-0.0120202072802712,-0.00724904062681335,-0.00924767488178191,-0.00748534305764901,-0.00691698090942504,-0.00598851348986458,-0.00501534628224523,-0.0101571588593238,-0.013260898706407,-0.012250634644455,-0.0216047779332529,-0.0101924350004793,-0.0179222483247023,-0.00912193961359189,-0.00736003443775766,-0.00785885661123174,-0.00771598182236483,-0.00632006430438821,-0.000878929424896825,-0.0107398439918886
19,,-0.0145657371244519,-0.00998154514185077,-0.0116406459472812,-0.00521155805533814,-0.0106634372828814,-0.00459918125775247,-0.00769793968656824,-0.00754104543423012,-0.00903807528585716,-0.0108074767325342,-0.0131472264472278,-0.0114300176452057,-0.0135552346619347,-0.0103126617432586,-0.0158623462609024,-0.0104319005986435,-0.0109423079679862,-0.00764546109970992,-0.00898012812958561,0.00044055251695464,-0.00635593388324531,-0.00843868689448375,-0.0114207319451065,-0.0163081025562829,-0.0130876648983696,-0.0156186618573882,-0.0111373636374672,-0.0129778708621989,-0.00969800004785053,-0.00969949831932385,-0.00880150438102154,-0.00860560435609143,-0.0084149484062457,-0.00164728735794572,-0.00936751098376897
20,,-0.0176812086173841,-0.0114184430881112,-0.0118162700528572,-0.00568934240524329,-0.00908693486521569,-0.00771386961827081,-0.00584713312064589,-0.00617040529764868,-0.00794332356443914,-0.0076858974145794,-0.00859909763180688,-0.0107969991873965,-0.0105622600306698,-0.00763062871005791,-0.0120520677002043,-0.0100404153992631,-0.00478237483272911,-0.00651401534327043,-0.00442059255090716,-0.00971547749058455,-0.00727441407278721,-0.00188875399572115,-0.0101668276520658,-0.018494480976721,-0.0134864988927173,-0.0186931031215268,-0.00722545294742076,-0.00180532337397417,-0.00676509355546454,-0.00640557467232926,-0.00602311443089641,-0.00530969924709035,-0.00784108995762334,-0.0101182138374525,-0.0080473934307358
21,,-0.0108704056901608,-0.0078526622364772,-0.00938424038808427,-0.00379032153814279,-0.0108192133439136,-0.0050619996426786,-0.00763306680022603,-0.00830176327632853,-0.00661196226013163,-0.00665227421511762,-0.0114128821015499,-0.0128430971758783,-0.0111679202715267,-0.00883248819103391,-0.00511691595854574,-0.00715982109035939,-0.00692381670035446,-0.00713336557346956,-0.00373425209532976,-0.00776590283882945,-0.00665963975754276,0.00186312346169996,-0.00907554324457333,-0.0197300427137466,-0.0129006109788631,-0.0172946137623973,-0.00934782680860224,-0.0091191690731064,-0.00643653214011642,-0.0085575726191791,-0.00732578946750721,-0.00779275582880123,-0.00609605498964301,-0.0159028715709409,-0.00598050735803282
22,,-0.0207308080209778,-0.00943978086269422,-0.0114042211000859,-0.00781513891477643,-0.0126639426666695,-0.00781028469367986,-0.00982101944461065,-0.00565381630801528,-0.00603989632781636,-0.0067655750089524,-0.0115970799634667,-0.0127186623628886,-0.0117266515845001,-0.00924361773851704,-0.00561069550727852,-0.00953356499620072,-0.00673745803034457,-0.00726550111963095,-0.00818101712970507,-0.0104621633219776,-0.0117678451341874,-0.00578492803104149,-0.0116361158139044,-0.0201707953326469,-0.0131319058668836,-0.0198446215168623,0.00129973154454219,-0.0144816305452154,-0.00774592699321158,-0.00907292298797463,-0.00724811429340568,-0.00877199782529411,-0.0109892509394992,-0.0300897690770275,-0.00792181380272097
23,,-0.0197786448624131,-0.0120926821976691,-0.0126303525284157,-0.00974395990239881,-0.0131859141711753,-0.00812529265260785,-0.0128128894370313,-0.00829445197705017,-0.0104794392909818,-0.0133698936221146,-0.0131011527833957,-0.00972312858932743,-0.0124963899034733,-0.010932616161916,-0.00987794253114828,-0.0101382661422294,-0.0126398547025646,-0.00947905265729426,-0.0126655002032745,-0.00824557759760407,-0.0140217816437168,-0.0113968499574391,-0.0130432474509724,-0.0215381624416559,-0.0169920689692527,-0.0192478111913493,-0.00671358400964845,-0.0133372400079738,-0.0154354283063497,-0.012012663890872,-0.0114245439829436,-0.0111204758470842,-0.0132726541585456,-0.0352934653116395,-0.0101666408117514
24,,-0.0121194571387013,-0.010588102406593,-0.0121912922644759,-0.010221580515378,-0.0146572677476442,-0.00703558110530465,-0.0103559193030008,-0.00755543955468433,-0.00773421465675392,-0.008379508657301,-0.0126867801891414,-0.0120574301033159,-0.0133911565838185,-0.0103506217818596,-0.0126121829069788,-0.00969415533318662,-0.010647499770947,-0.00599362620296245,-0.0102493721129157,-0.00789176823530264,-0.0148694679231661,-0.00417353302847967,-0.0142254185102408,-0.0233913914218735,-0.0138459706218458,-0.019838544902639,-0.0105324098422433,-0.0114446927131051,-0.0102646822527342,-0.00854008062398366,-0.0107326112641589,-0.0101990384040757,-0.0106395221113765,-0.0372425184387999,-0.00954107632330153
25,,-0.0122372846787855,-0.0116568771481247,-0.0155048820997492,-0.00780318611918256,-0.0109859424092372,-0.00817343513290655,-0.0114936064454517,-0.00813668784731022,-0.00997880593010899,-0.00905909426983809,-0.0120779496313608,-0.0123852432332528,-0.0123088473614153,-0.0110464069599812,-0.00984841795866756,-0.0115886772810384,-0.00805879709529784,-0.00733986250677926,-0.0106254017850195,-0.00290015769957499,-0.0124037160346395,0.00267281533191917,-0.0168529359588433,-0.0236551157911614,-0.0181835813693808,-0.0211164785760149,-0.00981667333326662,-0.00980140893578821,-0.0109264403002481,-0.0105603457518437,-0.0100901185102038,-0.0105957538925878,-0.0137953826615359,-0.0365303685850223,-0.010742031790286
26,,-0.013618345384833,-0.0103142798210129,-0.0139409575328722,-0.00863922686305349,-0.0105727707473588,-0.00796772361573803,-0.0113704926592893,-0.00751956849260008,-0.00819082964127764,-0.0121169008005472,-0.0153316601559708,-0.0123456336288226,-0.0161652449979445,-0.015828567964064,-0.0110940331752196,-0.0112323032306048,-0.0125211834959764,-0.00694331529856507,-0.0108134805499515,0.00121086764680946,-0.0154630040653827,-0.00362047936255194,-0.0143067284530149,-0.0209237903327635,-0.0155002945572555,-0.021309411077608,-0.0118782291468273,-0.015156546308459,-0.0122072692822581,-0.0125806108797038,-0.0119011407081244,-0.0159009273568084,-0.0122037375304514,-0.0319513633009203,-0.00966665595131636
27,,-0.00745327448830702,-0.0106204988993859,-0.012829649468499,-0.00607150439039695,-0.010054571944331,-0.00804175894354885,-0.0103526636005264,-0.00632839790549098,-0.00861994395059721,-0.011324233544647,-0.0144977849166575,-0.0121930769157036,-0.0145476689265096,-0.0117548752568823,-0.0136292665769249,-0.0103139863419933,-0.0144897293934992,-0.0104453289810321,-0.0149593962750917,-0.00177619073607531,-0.0150744870867943,-0.00657065368763045,-0.0123635773630726,-0.0172450569505731,-0.0129006109788631,-0.0186449242516128,-0.0122754042423824,-0.00633161682687182,-0.010002846400411,-0.010832617704646,-0.0102700754464068,-0.0127779878109464,-0.00968044463707535,-0.0357432384556145,-0.0122858881927672
28,,-0.00792458464864344,-0.010172932065834,-0.0130255067659616,-0.00894967207464363,-0.0105329748317669,-0.00670769178002661,-0.0112149424299557,-0.00797161241829207,-0.00570980174525429,-0.0122373239847102,-0.0158023665156667,-0.0122382925198328,-0.0146492328239399,-0.0132730981654459,-0.0136660776624859,-0.00795274101844681,-0.0140865963240596,-0.00991664622665651,-0.0143294410916659,-0.00468464231941039,-0.0155830705368999,-0.007059797450544,-0.0141057096477194,-0.0188866019583723,-0.0153820968819776,-0.020899565150433,-0.011727846257373,-0.0130951785215363,-0.0135928757234934,-0.0121209936266348,-0.0066903271672664,-0.0107237603585722,-0.00900829638708528,-0.0370489369457115,-0.0114782988776479
29,,-0.0100597946269951,-0.0126433194016034,-0.0142043936912361,-0.00939159803776691,-0.00855778305789663,-0.00677522136725648,-0.0103363850881543,-0.00931357855301637,-0.00791028816214981,-0.0151395336805593,-0.0134029546401778,-0.00952535627207932,-0.0118907296626164,-0.0108123944867233,-0.0109392184297756,-0.0101282343853876,-0.0110539985153634,-0.00815755662595029,-0.00960995545525132,-0.0110831412855537,-0.0135342947788189,-0.00915218104610351,-0.0111718295948026,-0.0100437113768007,-0.0159433695201171,-0.0221474412855967,-0.00922971072897879,-0.0100948611866179,-0.0116787467693146,-0.0126538359906258,-0.00937698103586129,-0.0120868723872473,-0.0040601207074554,-0.0339067099968022,-0.0109239107637291
30,,-0.00547830466289292,-0.0148986930718305,-0.0151603108419198,-0.00775537493680681,-0.00664052050672278,-0.00678484986331633,-0.0101451427131754,-0.0125928105183916,-0.0125808195010091,-0.0117700951791864,-0.0128606211560372,-0.0114639293483026,-0.0118751444098138,-0.0106542127729296,-0.0118899664416801,-0.0101959898578281,-0.0129278068950214,-0.0107343403458277,-0.0109355847107331,-0.0116176360167597,-0.0161201131388627,-0.00991377405702306,-0.00993229036526442,-0.00998814859499037,-0.0148159455405431,-0.0240161086702623,-0.0122003105758669,-0.0188098071083059,-0.014821208180151,-0.0113245649902143,-0.0115622048024462,-0.0123300398628863,-0.00501522809186055,-0.0175958415570202,-0.0106247657961817
31,,-0.00941393005688298,-0.011898303240912,-0.0133768561430729,-0.00725384873263978,-0.00312509292939566,-0.00633165997444987,-0.00829759184972746,-0.0105478172624368,-0.00921406231114231,-0.0111612951689871,-0.0142573500827104,-0.0105992268701484,-0.00983945063958008,-0.00637812607170123,-0.00445365400816873,-0.00975689492720612,-0.00757775488287764,-0.00889259574390558,-0.00861343207396032,-0.0123408500783473,-0.0157597721364911,-0.00968925723627781,-0.00783121566053447,-0.0112375726211383,-0.0126101063735835,-0.0250048606131851,-0.0113950092250564,-0.0192060408879204,-0.0139975409312417,-0.0110845024354618,-0.00899212039221093,-0.0125283976071425,-0.00378895153697427,-0.00329652789239121,-0.00946989994877052
32,,-0.00827806726889567,-0.0140271861462857,-0.0125256457604024,-0.00851969890711423,-0.0109496757950282,-0.00815105538530813,-0.0143299262085388,-0.0116384574844692,-0.00979728417773866,-0.01445293525293,-0.0159557840727545,-0.0120574301033159,-0.0126526753551883,-0.00486624472252753,0.0194691986246072,-0.00912958121452552,-0.01073226491851,-0.0128733899266129,-0.0140663098216252,-0.0136379410352438,-0.0156255468829555,-0.0109801041315339,-0.011071366234025,-0.0148296098836532,-0.0151556806972519,-0.021815831766548,-0.0144837251515681,-0.0200202366088165,-0.0153497306930944,-0.015871759934357,-0.0101676802898905,-0.011798895180225,-0.00839521826251937,-0.0170647945686936,-0.0108067906228511
33,,-0.0105545642638163,-0.0143216434406511,-0.0126067808598678,-0.0126699387690211,-0.0112903142284887,-0.00916035597903124,-0.0100057504146408,-0.0120905014101612,-0.00901602285762732,-0.014254713651337,-0.0138839211014835,-0.0113396783385816,-0.00701453698436988,-0.00353156976531702,0.0211274008155699,-0.0082161979768199,-0.0105865436574789,-0.0127825818810594,-0.0171215988541285,-0.0138422557026103,-0.0177662131363367,-0.0139943547916657,-0.0126746362381471,-0.0168460048243608,-0.0130088294883108,-0.026445669249942,-0.0143262044526662,-0.0227124534940285,-0.0170828705999079,-0.0143229342356292,-0.0128366446297851,-0.0134435616877573,-0.0104429425086409,-0.0267476670663082,-0.0131101047757073
34,,-0.012949021338236,-0.0122399108448518,-0.0147212505779801,-0.00718213195907627,-0.0125552645240898,-0.00754667208534131,-0.0115390656985205,-0.0114160340517367,-0.00817439842024371,-0.0113737615512363,-0.0118579382072217,-0.00938401155835835,-0.0103512530246701,-0.00488526940069691,0.00152336857846514,-0.00769676676394753,-0.00845868914438925,-0.0098422848395082,-0.012656038729036,-0.014832795894129,-0.0146505731531596,-0.00824612502524559,-0.0114686154901151,-0.0206218878557286,-0.0136341905470046,-0.0209416674061237,-0.0117493574639269,-0.0209298897590591,-0.0139213293431016,-0.00945943576457136,-0.0105560561603982,-0.00918783213252958,-0.00908300626058511,-0.0319014487903707,-0.0125891170506566
35,,7.39039778975802e-05,-0.011088700441723,-0.0122453148868131,-0.0081077368014387,-0.0114390316867554,-0.00798698060785754,-0.0109491806427844,-0.00725396269850502,-0.0069806269720682,-0.0075796094358368,-0.0109268823828508,-0.0122382925198328,-0.0123322252406191,-0.00465125692743919,-0.00388615765827405,-0.00814597567892647,-0.00763185499176344,-0.00877690685614941,-0.0131355053289643,-0.0100455000257677,-0.010722219082119,-0.00991377405702306,-0.0100854256255514,-0.0190566990634235,-0.0134864988927173,-0.0221774988238089,-0.0116240057966443,-0.0157288026112416,-0.013188102720005,-0.00845503333699837,-0.0107078912817441,-0.01179247245206,-0.00941709534063214,-0.0292339522407111,-0.0121916670084494
36,,-0.00394177522285376,-0.01206616659688,-0.0123939276812204,-0.0100185467272072,-0.0135518662145534,-0.00823784196465752,-0.0138988470846106,-0.00975842541848142,-0.00693107386863408,-0.00926432868652323,-0.0124155650503654,-0.0115092368540662,-0.0122971584218133,-0.0047587061661144,-0.00909677155092819,-0.0100830914795988,-0.00696781978431012,-0.0109242500510022,-0.0112740242014026,-0.014864144096755,-0.0150603283047759,-0.00721208276632017,-0.0088888895027805,-0.0212536446386844,-0.0133043236765056,-0.0223524185046684,-0.0143726491031804,-0.0123102791983937,-0.0153592167182095,-0.0100186970730301,-0.0138180732894184,-0.00943742233633369,-0.0108202213545277,-0.0342190012171544,-0.01319995036323
37,,0.00197809775561207,-0.0145865931014537,-0.0138970515064782,-0.00559372004049191,-0.0118159367344249,-0.00695204739624582,-0.0117562331117216,-0.00865327683694361,-0.0067165167139743,-0.00990139910756338,-0.0129373783312868,-0.0105483133646859,-0.0116094158495294,-0.000368739349083092,-0.00340714039578177,-0.00890625128352012,-0.00421656747274571,-0.00748844471134568,-0.00951610785942536,-0.0123408500783473,-0.0120292162502493,-0.00695544456202857,-0.0105545001991541,-0.0183452909306742,-0.0132254882664469,-0.0180541905403231,-0.011706335050819,-0.0176361201733108,-0.0155211259196048,-0.0104167907567906,-0.00965933312858075,-0.00609058349932729,-0.0135753434366868,-0.0433646416675265,-0.0116728670817962
38,,0.00240712784250995,-0.00850048891878985,-0.00972213469259098,-0.00392769681900993,-0.0130988986370829,-0.0077363794806807,-0.0101744440354451,-0.0104042187750487,-0.000252560839309242,-0.0121806735877927,-0.0147433498014093,-0.00860404238712913,-0.0102770499043821,0.0163182256666952,-0.00180051157662037,-0.00783482676179663,-0.00457569745822977,-0.00639832645551426,-0.0110014314571233,-0.0110596695157483,-0.0143608844730605,-0.00649043344478455,-0.00567746905629503,-0.0120566975578879,-0.0113939786977408,-0.0162938171019959,-0.0116061123839199,-0.0159635399982406,-0.0144784177271302,-0.0104138955299996,-0.00843433326607149,-0.00546324725996336,-0.011920658090282,-0.0394727204721218,-0.0097125997176633
39,,-0.0064586987168885,-0.0124136550928236,-0.0135356866993829,-0.00561762563167967,-0.0132185297839539,-0.00879056968441213,-0.0106022674568988,-0.00439090359673768,-0.00684848536291051,-0.0144669608831145,-0.0143699208201824,-0.0100566396205977,-0.00978862539849601,0.0181399502485909,0.0019140013835952,-0.00707455115720309,-0.00453506004925105,-0.009305449040795,-0.0117346957106137,-0.0107844669529966,-0.00954944716752429,-0.00706778618842083,-0.00502662117914067,-0.0040605428659903,-0.0117434712610391,-0.0190728915104898,-0.0120427898769651,-0.0210766158844739,-0.0137546771291487,-0.0133975473725603,-0.00952518753593545,-0.00603277894584295,-0.0108477713722918,-0.0301834130392109,-0.0123318319591141
