Time,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48
85,-0.0713222659907549,-0.0403138885457094,-0.0800173763474143,-0.0345602496580503,-0.0426038458184793,-0.0353573674179957,-0.00425384286084852,-0.028240497361289,-0.0533499637315782,-0.00380898087646393,-0.00617852221819549,-0.0200257819390733,-0.0109948536178044,-0.0309187134689156,-0.0336186059206295,-0.102977542115963,-0.0546404759653194,-0.0555128679835056,-0.0507083239160912,-0.0400909359107237,-0.0197700165726342,-0.0125332094814608,-0.0394896878425204,-0.0587778949171651,-0.0451895232241062,0.0951147282803337,-0.0723201054633292,-0.0573678421730848,-0.0248984288945385,-0.0298466303021371,-0.0175405863788645,-0.0156851152069784,-0.0310887127513377,-0.0401341765728267,-0.0408747638910054,-0.0193745792592363,-0.0277344088819498,-0.0494326861853518,-0.0691308849328464,-0.0130694119746158,-0.00979238338547937,-0.0191979308977808,-0.0138669448326916,-0.0717565281886155,-0.116148764295532,-0.00942107846924354,-0.0256610313365669,-0.0343218815979586
86,-0.0704352139930809,-0.0400241977054782,-0.0792083561236674,-0.032604833154335,-0.0428229755720542,-0.0342769221770727,-0.0101632841215859,-0.0243165636230916,-0.0533853475576314,-0.000415402912372717,-0.00463261883900806,-0.0208399484361219,-0.00646876384581311,-0.0288014060298506,-0.0325020521844133,-0.103014694518089,-0.0538968811856779,-0.0539356301402561,-0.048721759321807,-0.036940258658327,-0.017904545340013,-0.0107501500741667,-0.0350161275711702,-0.0565139267998734,-0.0424566161782925,0.101653340153585,-0.0688089171415415,-0.0547204682093814,-0.0196184376913641,-0.0274087329561545,-0.0151939553091806,-0.0117434856001987,-0.0319458208767639,-0.0406143247233663,-0.0406709925260207,-0.0139338784320062,-0.0256635441061671,-0.0461568229526418,-0.0670745736389521,-0.0151633796463725,-0.00687840722733086,-0.0212081854420511,-0.0095509809997629,-0.0702464375472224,-0.116237908767926,-0.0122315248131387,-0.0240763628527465,-0.0302562894092276
87,-0.0710922895469135,-0.0387546701997589,-0.0791098667051244,-0.0361980350545631,-0.0437177553991517,-0.0348780721607442,-0.009707079500021,-0.0237145354331217,-0.0544999380783043,-0.00342616872807553,-0.00710421286441545,-0.0209485039690618,-0.00650511798052782,-0.0295416029394424,-0.0342802673939428,-0.104426485798866,-0.0553921532969133,-0.053522343218763,-0.0506746533297474,-0.0386342591550702,-0.0184261699974758,-0.0130002012309902,-0.0390346039761451,-0.0578119351871207,-0.0465344238523299,0.101721847146436,-0.0722881855694948,-0.057100599375487,-0.0285100566295645,-0.0329797455224493,-0.0180503054226892,-0.0152352553062046,-0.0327864461536243,-0.0413593821983417,-0.0422214268248169,-0.0145429121066962,-0.0244492150229855,-0.0510976166745039,-0.0709930689367576,-0.0171351992039433,-0.00942394961835705,-0.0204220523800461,-0.0120441263201468,-0.0702464375472224,-0.119414693602344,-0.0149446396819206,-0.0253380415819029,-0.0377971536094031
88,-0.072088854136893,-0.0367864765499525,-0.0784767204430617,-0.038222933362979,-0.0459729657796934,-0.0365840383306227,-0.013155137686268,-0.0265634188320868,-0.0565433540328715,-0.00169834092318763,-0.00372544200571245,-0.0215781260601127,-0.00600524862819951,-0.0291887183662649,-0.0347020765831801,-0.104515651563968,-0.0557801157906392,-0.0522234414654985,-0.0508766768478102,-0.0391580081009231,-0.015208011093807,-0.0128643490856725,-0.0382274740999321,-0.0589363726853755,-0.0470430721668504,0.102848406584435,-0.0740996395445988,-0.0578188143940311,-0.0249268669082002,-0.0291050645695189,-0.0118952075349938,-0.0102867963976932,-0.0317315438454074,-0.0450515559076642,-0.0416012531052984,-0.0126102452456801,-0.0248720617573076,-0.0507826298252049,-0.0709858790371286,-0.0148929088221039,-0.0093569616606985,-0.021421564416024,-0.00958626135807022,-0.0662400746210777,-0.123726044449055,-0.00968874002580488,-0.0256509379067336,-0.0391586985344349
89,-0.0700300174015509,-0.0360622494493744,-0.0785541049862026,-0.0374189296228727,-0.046849484793993,-0.0340332127242329,-0.00744727521180357,-0.0235532778822368,-0.0561718238593139,-0.000622328397987992,-0.00249427344623988,-0.0193527376348464,-0.00436931256603388,-0.0271746942169103,-0.0337509382152922,-0.106239523022601,-0.0548263746602297,-0.0535054743648244,-0.0504642121650987,-0.036612915567169,-0.0145360878062279,-0.0112001603055314,-0.0384507227890975,-0.0593665266276609,-0.047663795533723,0.106311815667473,-0.073301642198738,-0.0581445165536035,-0.0231542307232924,-0.0273345763828927,-0.00873110252710043,-0.00862659914483766,-0.0300173275945549,-0.040663995221698,-0.0407861676453599,-0.0116845140601514,-0.0237336282418249,-0.0456978421150918,-0.0690086566391534,-0.016655331612499,-0.00806744347577074,-0.0238810378528685,-0.0107857935405191,-0.0636616205327128,-0.123183073571744,-0.00990773584480971,-0.0243589788880774,-0.0402631685435515
90,-0.0703585551784672,-0.0378429960849135,-0.0800806909736205,-0.031314456781325,-0.0481277416898465,-0.0359503937532393,-0.00623780249416607,-0.0269504369542104,-0.0575429471188719,-0.000746483689357186,-0.0036328729410904,-0.0196241264671959,-0.00435113549867653,-0.0291973253070741,-0.0349253873304233,-0.105548488343062,-0.0561680782843652,-0.0524089988588221,-0.0511544591851466,-0.0385033219186069,-0.0152168521896963,-0.0126435893495314,-0.0398331473643132,-0.0607701868603818,-0.0450343423823881,0.108717172305363,-0.0758153338381996,-0.0609839712780804,-0.0285290153053389,-0.0326367713711134,-0.0137225022204034,-0.0114007351996092,-0.0305530201729463,-0.0441326516885278,-0.0418759014667995,-0.0120418138159695,-0.0246443750542111,-0.0509446230619872,-0.0719349457881568,-0.0174580192200057,-0.00539629866413457,-0.0249142413057895,-0.0101860274492947,-0.071386710072356,-0.126108633074868,-0.0140808228402905,-0.0245608474847424,-0.0397394974185394
91,-0.0733263464299443,-0.0403990917340127,-0.0832182824500648,-0.0369226310178688,-0.0485386099777995,-0.0360722484796592,-0.00175002214714301,-0.0225642315701433,-0.0580913964226951,-0.000549904478022726,-0.00178149164865049,-0.0222511703643395,-0.00252434022925824,-0.0287669782666137,-0.033668230531128,-0.106076052453247,-0.0572107274862536,-0.0522234414654985,-0.0493867534020971,-0.0386997277733018,-0.014810161778793,-0.0134077576669432,-0.0413271962841115,-0.0610116767928928,-0.0443360285946565,0.11154879467655,-0.0794861216291595,-0.0630801569717382,-0.0258653213590337,-0.0341940594096117,-0.0130781404102853,-0.00978338174682737,-0.0322095464538181,-0.0449356580782236,-0.0424074789406725,-0.0123991135717876,-0.0235493104345563,-0.0498196700287764,-0.0737611802939232,-0.0164459348453233,-0.00530419022235405,-0.0280924649707531,-0.00978618338847848,-0.0685617105731513,-0.130233590933845,-0.0138496605868965,-0.023339542474919,-0.0409296590662944
92,-0.0740381782799295,-0.0406461809800923,-0.0816635566287775,-0.0336569861969432,-0.0489403478593534,-0.0356985606519715,-0.00350057476477609,-0.0256926280573088,-0.0597455902906781,0.000495069224334611,-0.00336442265368664,-0.0195264264875502,-0.00476011951421794,-0.0298256319861463,-0.033072735205146,-0.105890290442619,-0.0561761608363178,-0.0516583348585589,-0.0507504121490209,-0.0374967419132958,-0.0145979754774523,-0.0122615051908255,-0.034509524776526,-0.060158915468713,-0.0444825882785013,0.113984598866818,-0.076621311157519,-0.0604160803331849,-0.0238367430511714,-0.0274365416711277,-0.00728850145967176,-0.00511340753879494,-0.0305612615972293,-0.044861152330726,-0.0423100230704623,-0.00850941850276784,-0.0233216237314598,-0.045778838733483,-0.0703891173679215,-0.0141774698675871,-0.00326943100847441,-0.0250826983905049,-0.00915113693894671,-0.0668872563245318,-0.128418285314178,-0.00330136197149767,-0.0236019716505835,-0.0434242378799889
93,-0.0743667160568458,-0.0409699530956448,-0.0720186285700215,-0.0380144879488773,-0.0471873098307543,-0.0341388201537969,0.00178291131753495,-0.020349627871325,-0.0613644003326079,-0.00109825701490329,-0.00369767128632585,-0.0224465703236312,-0.00362405280438074,-0.0312457772196654,-0.0324110737318326,-0.107324373164671,-0.0589808063638781,-0.0561791877140763,-0.0521309061891167,-0.0395999212739866,-0.0150135069842447,-0.0123718850588961,-0.0371799225584643,-0.0614871100975241,-0.0477672494282017,0.116595476483262,-0.0794781416557008,-0.0627795088244406,-0.0224717183954135,-0.0283449596935851,-0.00582666571134408,-0.00254277953437351,-0.0297123948960859,-0.0423527921649755,-0.0419644977124449,-0.0134304105942625,-0.0230939370283632,-0.0470387861306791,-0.0742213338701792,-0.0170392256856543,-0.00780786513984367,-0.0271715662409757,-0.00792808451762633,-0.0646683476269748,-0.133791265786676,-0.0147134774285268,-0.0252572941432368,-0.0397775825912676
94,-0.0744324236122291,-0.0429892686584332,-0.0732849210941471,-0.0393445682102877,-0.0491777384257262,-0.033878863404101,-0.00235475850596161,-0.023929545500968,-0.0606744157245723,-8.4322135388247e-05,-0.00166115186464184,-0.0194504376144922,-0.00327868852459013,-0.028198920173206,-0.0306576708275524,-0.108260613698239,-0.0588272378767783,-0.0565671713546617,-0.0502621886470359,-0.036784770690027,-0.01241422479282,-0.013186997930802,-0.0352565492364252,-0.0632228189874477,-0.0447843288040643,0.120150228223435,-0.0791669226908151,-0.0626041307385171,-0.0257231312907256,-0.0280668725438532,-0.0063460020956184,-0.00393520303676843,-0.0289377010134892,-0.0413511037819531,-0.0397407319467431,-0.0113272143043333,-0.0231156214762773,-0.0481187410425615,-0.0744370308590493,-0.0172049981263351,-0.00771575669806315,-0.0242965653284999,-0.00776344284552539,-0.0640930750016823,-0.132445994657815,-0.0121463597724147,-0.024984771537739,-0.041786575452678
95,-0.0756918184237414,-0.0433471220493071,-0.0766546662000143,-0.0319894228841302,-0.0506020818239631,-0.0303531999863522,0.0172408214017259,-0.0238542919772219,-0.0614086301151743,0.00880312747178968,0.00212492287839807,-0.020188615238483,0.00352862320075434,-0.0266152430643119,-0.0272666557768215,-0.108632137719496,-0.0596274105200879,-0.0574780894673407,-0.0527033061569613,-0.0364656111761478,-0.0117246193134624,-0.0118454579957903,-0.0311178619988229,-0.0650490866020629,-0.0418962409165326,0.123080805139851,-0.0837474274560562,-0.0643996682848774,-0.0201682392888222,-0.0249893747534874,-0.00560546688100507,-0.00294979563507355,-0.028509146950776,-0.0459870169595777,-0.0389522253604982,-0.00942702923930068,-0.0213483389712897,-0.046552806420332,-0.0769966351269737,-0.016672781343097,-0.00697051566911138,-0.0262506675111982,-0.0100801863743727,-0.0604770756427003,-0.137122027437048,-0.00580764745566401,-0.0225522549479254,-0.0402441259571875
96,-0.0787581710082934,-0.0436282925707081,-0.0423873835054844,-0.0367737414363676,-0.0544003308859279,-0.0356416951129756,0.0166148662232995,-0.0186080463217691,-0.0638943438954054,0.00214012683497644,0.000727130002605752,-0.020774815116358,0.0092271338172977,-0.0238007734197011,-0.0298305939859107,-0.105318143449883,-0.0639839060225519,-0.0616446963901496,-0.0535703237553142,-0.0374803747587379,-0.011441704245008,-0.0175003035446372,-0.0388714607032935,-0.0676828361785123,-0.0517674666813801,0.129901056872603,-0.0867239575561172,-0.0680909594266974,-0.0282730731823843,-0.0335173806785976,-0.0107699787023996,-0.00334610078575526,-0.0314678182683532,-0.0465499492740035,-0.0443388770957442,-0.021761991264021,-0.0220205568566225,-0.0574963495274073,-0.0814831324954703,-0.0198050079854329,-0.0130078053530915,-0.0270592615178321,-0.00821032738408489,-0.0541593494899336,-0.146846878970981,-0.00749878183575675,-0.0252673875730701,-0.0364356086843716
97,-0.0824706478874473,-0.0438753818167876,-0.0545086169447526,-0.0360491454730619,-0.0560255432249417,-0.0370389626425903,0.0131986362664638,-0.0221127104276658,-0.0698742104983811,0.000670955887107735,-0.00124459107384282,-0.0205251373905965,0.0026197698328845,-0.0286895157993308,-0.0341313935624473,-0.108372070904617,-0.0659802963548498,-0.0641665900539551,-0.0556158118757,-0.040549216238345,-0.0140763508199895,-0.0192409091565195,-0.0358490169115175,-0.0689732980053686,-0.0501725524748327,0.131088511415358,-0.0882162125928769,-0.0680659054144226,-0.0259601147379057,-0.0301432565951844,-0.0108469174259957,-0.00736270704266382,-0.0319293380281981,-0.0486857807022662,-0.0480156212900322,-0.0173201056632823,-0.0212073900598491,-0.0560744088934287,-0.0835538235886228,-0.0207647431683214,-0.0111907570016024,-0.0298668795964218,-0.010527070912932,-0.0430031696494381,-0.150331617437307,-0.00839909798055433,-0.0256408444769003,-0.0385207718912383
98,-0.0818245235928453,-0.0452982750614528,-0.0629224272717199,-0.0279297002951984,-0.0537429416252032,-0.0363890707683509,0.0136548408880289,-0.0212096681427107,-0.0668488933708401,0.00125034724683059,0.000801185254303444,-0.0196675486803718,0.00680049532508548,-0.0286550880360941,-0.0337095843732102,-0.108468667150143,-0.0653256096466873,-0.0635424424582306,-0.0537891825665489,-0.0368011378445849,-0.0114593864367864,-0.0181456012348959,-0.0380557443390358,-0.0677733949032039,-0.0506380949999871,0.129627028901197,-0.0868596171049135,-0.0662369625183625,-0.0257515693043872,-0.0308384744695141,-0.00725964943832318,0.000766904021319114,-0.0330996202763762,-0.0498199237475066,-0.0472271147037874,-0.0199836129339263,-0.0230071992367074,-0.0556694258014728,-0.0832015185068017,-0.0207123939765274,-0.00871220256823462,-0.0253409992537351,-0.00608174576620985,-0.0359560799896041,-0.147600554964861,-0.00636730343756513,-0.0236120650804168,-0.0365022577366457
99,-0.0824049403320641,-0.0489194105643433,-0.0692046451830759,-0.0373990776786725,-0.0589746644918039,-0.0380950369382293,0.00439282612927888,-0.0268429319202871,-0.0728818357128956,-0.000353325266688119,-0.00232764912992027,-0.0243680032566661,0.00409211228883357,-0.0304195109019816,-0.0343133504676085,-0.112793206757576,-0.0683080713172053,-0.0630701145479527,-0.0568868765101784,-0.0413102889252876,-0.0139525754775407,-0.0208032088276723,-0.0399619446849853,-0.0704071444796533,-0.0506984431050997,0.128972406525063,-0.0893573487974579,-0.0708886574640495,-0.0298940399610968,-0.0339715896898262,-0.0122991358338738,-0.00533833748918183,-0.035802807441182,-0.0492155993511377,-0.0491762321079882,-0.0197887221580255,-0.0255551218665973,-0.0567943788346836,-0.0859768197635961,-0.0224660919016235,-0.00954117854425966,-0.0323263530332664,-0.00813976666747025,-0.0543956221753216,-0.151806553253287,0.00527597427285784,-0.0258023393542324,-0.0413866811390323
100,-0.0820216462589951,-0.0455283236698718,-0.0713010628063504,-0.0411808730488021,-0.0570390183352257,-0.0366977694086146,0.00603728464887367,-0.0249830948334157,-0.0711480282362931,-0.000756829963638001,-0.00212399718775182,-0.0233910034602077,0.00530997580177906,-0.0300321985655672,-0.0344953073727697,-0.111864396704433,-0.0675240637778009,-0.0651955901442035,-0.0576612999960859,-0.0404100954246029,-0.0140675097241003,-0.0206673566823548,-0.0367591846442683,-0.0699543508561949,-0.0485862594261585,0.129147479951238,-0.0900037266476052,-0.0726257356484354,-0.0271734699874682,-0.0307272396096213,-0.00685572113944316,-0.000122104830209964,-0.0333551044291475,-0.0497205827508432,-0.0489104433710517,-0.0177910917050426,-0.021229074507763,-0.0585313063179613,-0.084898334819246,-0.0223875681139327,-0.0110567810862852,-0.0330675642060141,-0.00830440833957102,-0.0339528985265316,-0.150874588314618,-0.0011357366502278,-0.0270942983728886,-0.0370925779139322
101,-0.0819230849259202,-0.0473516718995625,-0.0745090038674682,-0.0324857214891341,-0.0592668374965704,-0.0397116429753999,0.00872146532924451,-0.0256711270505242,-0.0725103055393379,-0.000136053506792029,-0.00429937020636884,-0.0219797815319901,0.00231075968780886,-0.0313662743909944,-0.0362073564349679,-0.112065019675912,-0.0674189906024168,-0.0645967458293867,-0.0563060588957479,-0.0358927607666211,-0.0120694220531412,-0.0221447487626841,-0.037995638922722,-0.0700147233393227,-0.0503794602637902,0.129741207222616,-0.0912166826133137,-0.0718991692924663,-0.0263772056049429,-0.0347595032807332,-0.0122510491316263,-0.00684858144177951,-0.034171005433159,-0.0493563324297441,-0.0499204405714104,-0.0196181927291123,-0.0250780640124903,-0.058369313081179,-0.0859768197635961,-0.0205815209970426,-0.0115591907687246,-0.0299567233749366,-0.00856313096715793,-0.043629805901989,-0.152009154326911,-0.00434767532896514,-0.0285073785495438,-0.0365689067889201
102,-0.0797547355982727,-0.04780324879757,-0.0766265263661449,-0.0354337352028571,-0.0578698853175304,-0.0365190491431987,0.0204130349330733,-0.0233167668076059,-0.0708030359322753,0.00226428212634563,-0.00191108833912125,-0.0184517267114459,0.00758210922145346,-0.0303764761979355,-0.0328907782999849,-0.112131893999739,-0.0665864877512966,-0.0635677457391383,-0.0556663177552157,-0.0382987324866331,-0.0107520987656504,-0.0226117405122135,-0.0407690745611983,-0.0696147556386011,-0.0516984974183943,0.130167472955913,-0.0893014889832476,-0.0719993853415655,-0.0301594614219385,-0.0324513799379588,-0.00922158689002618,-0.00211434153363653,-0.0350198721343023,-0.0482221893845038,-0.0505051757926706,-0.0209499463644343,-0.0240155260647064,-0.0592512762592163,-0.0856676540795491,-0.0207734680336204,-0.012036479967042,-0.0287101409480429,-0.00642278922984739,-0.0458589873249977,-0.152633165633671,0.0128556628973026,-0.026468505723227,-0.0408820526003842
103,-0.0794042953028954,-0.0441565523381885,-0.0771822880850667,-0.0326941669032357,-0.0559342391609523,-0.0336189066544053,0.0334626089917931,-0.0192960785388776,-0.0693434531075845,0.00529574049061008,0.00339311906371949,-0.0184408711581519,0.0116083296411165,-0.0251520631267466,-0.0286230617971138,-0.110623506473435,-0.0650831330881086,-0.0611301963450255,-0.0555989765825281,-0.0362201038577793,-0.0104161371218607,-0.0166597183954842,-0.0328351596077864,-0.0674337996856102,-0.0485948805840318,0.139750840067,-0.0913683021090271,-0.0690096065434399,-0.0226518258152705,-0.0280946812588264,-0.00478799294279558,0.00298407067513273,-0.0286492511635862,-0.0500186057408333,-0.0420796728317841,-0.0150707412914274,-0.0179330384248417,-0.055264442709517,-0.084603548934457,-0.0184526538640901,-0.00891316644121039,-0.027272640491805,-0.00284771292137237,-0.0275016269428934,-0.153224760768652,0.0134761510511496,-0.0240662694229132,-0.037997100766226
104,-0.0804994212259497,-0.0434152845999497,-0.0811429697021925,-0.0300737102688153,-0.0559068479417554,-0.0323597411480664,0.0289005627761431,-0.0101258991452275,-0.0704580436282574,0.00823408238634749,0.00569808877280727,-0.01958070425402,0.0142621814752962,-0.0246184327965758,-0.0277298188081408,-0.10279921058576,-0.0651962888154454,-0.0621001554464891,-0.0556494824620438,-0.0351398716569575,-0.00610168232793118,-0.0166257553591549,-0.0334963191872374,-0.0675017187291289,-0.0455860964862747,0.144317972923753,-0.0893254289036234,-0.0667714481135582,-0.0285858913326621,-0.027529237387705,-0.00154694921130592,0.00606882428043847,-0.0275119346125398,-0.0481559620533949,-0.038208016897076,-0.0172957443162947,-0.0179113539769278,-0.0579283314921602,-0.0818857668746945,-0.0144304909612576,-0.00313545509315731,-0.0307540869092561,-0.00129537715585028,-0.0104694481440525,-0.151150125774747,0.00682111144028087,-0.0233496359047523,-0.0265905915341422
105,-0.078528194564452,-0.0421116758189091,-0.0784837554015289,-0.0209120380204436,-0.0566464108600707,-0.0303775709316362,0.021664945289926,-0.016232185072066,-0.072006086018081,0.00957909804284699,0.00485571028474712,-0.0193961598480224,0.0149619985685559,-0.0248508201984244,-0.025232046746383,-0.105087798556704,-0.0648083263217195,-0.0644617949978788,-0.052762229683063,-0.0306389041535337,-0.00261829054758651,-0.0142738150933432,-0.0293833914137695,-0.0682337350870533,-0.043792895648643,0.147530189699669,-0.0909373835422623,-0.070704928040701,-0.0255904205603046,-0.0269545239449259,0.00149213037074372,0.0113064788394473,-0.0261520996058538,-0.0452171242354364,-0.0386952962481262,-0.0178398143990177,-0.0175752450342614,-0.0550124532300777,-0.0817779183802595,-0.0157566704867035,-0.00601593727247648,-0.029091977006731,-0.000672090825754343,-0.0100277209496313,-0.152422460517103,0.00303735034525302,-0.0208262784464395,-0.0273332524023413
106,-0.0764146015329573,-0.0381497275628055,-0.0765139670306671,-0.0130506681171821,-0.0572398872760027,-0.0284847608479139,0.0312346329329873,-0.0155226518481728,-0.0730145250605947,0.00858585571189359,0.00542038157894126,-0.0178763823868649,0.0159708258068914,-0.0225958017064121,-0.0243718868310757,-0.106930557702139,-0.0642506302369885,-0.06287612272766,-0.0546730354580737,-0.034526103361036,-0.00223812342435086,-0.0128134045311784,-0.0276832667808956,-0.069939257735413,-0.0438532437537557,0.150529273608937,-0.0902750457451978,-0.0692768493410377,-0.0214574292414823,-0.0239326435845063,0.00905135996406969,0.01902907380273,-0.0256493727245943,-0.0448777091635032,-0.0397761704450012,-0.0162806881918114,-0.0172391360915951,-0.057847334873769,-0.0845100802392799,-0.0186446009006678,-0.0066941903437697,-0.0284181486678695,0.00362035276830274,0.00173454969251156,-0.155931511112264,0.0163109302638232,-0.0208363718762726,-0.0228487233136004
107,-0.0774002148637061,-0.0400497586619692,-0.0753461639250846,-0.0186092124932256,-0.0551125025850464,-0.0311086992901555,0.0245613141663736,-0.0127597724763463,-0.0707057304106293,0.0109344599736273,0.00765129603633148,-0.0168668159305245,0.0186973859105006,-0.0244549009212009,-0.0262493512616023,-0.107978255442084,-0.0622542399046905,-0.0597047781872223,-0.0501864298277624,-0.0305325176489073,0.000290429999960308,-0.0119643286229432,-0.0251845987598536,-0.0666112246029943,-0.0385426105038464,0.153033584792057,-0.08951694826663,-0.0682162294880714,-0.0189359253634851,-0.0196130231920049,0.0115999551831936,0.0209570448060462,-0.0217594204630445,-0.0422368943355349,-0.0379333685355749,-0.0127320519806181,-0.012403504206783,-0.0550664509756718,-0.0810589284173593,-0.0177633895054703,0.000908942850479897,-0.0275534022996639,0.00677206477708991,0.00860700301966768,-0.15276283032079,0.0249734315489027,-0.0191204888046199,-0.0261240481682221
108,-0.0807951052251742,-0.0405268965164677,-0.0631405109842082,-0.0182618034697228,-0.0595681409077359,-0.0303288290410682,0.0199674397213121,-0.0154258973176419,-0.0722626187569662,0.0103861074367468,0.00582768546327804,-0.0158029717077143,0.0197880099519444,-0.0220449574946228,-0.0262328097247694,-0.110006776598148,-0.0620925888656381,-0.0585155239845583,-0.0494877651611285,-0.0302624595987019,0.000484934109522628,-0.016243671200449,-0.0214151305081784,-0.0656980907956865,-0.0394392109226622,0.15740280855835,-0.0900516064883568,-0.068875985144641,-0.0180164295884261,-0.0209663806540333,0.00865704900563923,0.0245130802121625,-0.0238445008066295,-0.0453495788976543,-0.0419113399650576,-0.0146241165966549,-0.00814251019169057,-0.0541394896763061,-0.0849127146185039,-0.0153640515482491,-0.00360437079676739,-0.0268121911269161,0.00569013378899881,0.00641891249846546,-0.156571730504914,0.0260197449063701,-0.0207556244376067,-0.0210206350226488
109,-0.0799956633013447,-0.0394107347496944,-0.0699925605314206,-0.0153237157280999,-0.0586916218934363,-0.03060503308762,0.0194263598213164,-0.0165869516840126,-0.0662119845018841,0.0155178594800067,0.00854921596316484,-0.0116995725625891,0.0250684480192677,-0.020306355451163,-0.0238508284208415,-0.109887888911346,-0.0619713505863487,-0.0617206062328729,-0.0519541356108118,-0.0289858215431854,0.00162543547922945,-0.0163540510685195,-0.0222737793126603,-0.0676451033765574,-0.044430861331262,0.161505616241334,-0.0914161819497788,-0.0700117670344317,-0.0167461983115403,-0.022375355546008,0.0150910497663708,0.0329747307267166,-0.0228225641955443,-0.0442485495179685,-0.0429036179162872,-0.0158584248440265,-0.00757871454592764,-0.0529785381460325,-0.0830649104138506,-0.0121271265223254,-0.00621690114545225,-0.0260035971202824,0.00652510226893867,0.0173696378299278,-0.158549116983481,0.024523273476504,-0.0166274116358067,-0.0208016452794618
110,-0.0804556161890275,-0.0392147674165968,-0.0526513879093685,-0.0268279173920898,-0.0601068348852742,-0.0317992094065349,0.0256540833761689,-0.00965287699596541,-0.0728376059303292,0.0130864850240267,0.00717919380675926,-0.0128611167650452,0.0206059779830272,-0.0223978420678003,-0.025033548304389,-0.109241437114358,-0.0613166638781862,-0.0588275977824205,-0.0490837181250029,-0.0212196067054596,0.00200560260246498,-0.0156238457874372,-0.0180749866587442,-0.0667470626900318,-0.0445170729099943,0.163682616236386,-0.0916635611269957,-0.0691599306170887,-0.0212299251321893,-0.0182503961583188,0.0210057141428281,0.0367878289332751,-0.0194023731181223,-0.046756909683719,-0.0414063413648784,-0.0169222036624849,-0.00815335241564745,-0.0570013701927945,-0.0802752293577982,-0.014805660169114,-0.00468455161401214,-0.0234767408495516,0.00851256245358443,0.0185715467077713,-0.161693485646119,0.024839600770622,-0.0172733911451349,-0.0213634015772021
111,-0.0808170077436354,-0.0379622805485381,-0.0438014101574247,-0.0137256342199874,-0.0568016277688529,-0.0301663560725084,0.0348736604957035,-0.00711575819537753,-0.0648408612423261,0.0139762646121726,0.0097988983355619,-0.0112002171110659,0.0269406859570793,-0.0201170027533604,-0.0220726132113118,-0.108253183217814,-0.0602174368126295,-0.056980458276155,-0.0483766358117831,-0.0244848540397616,0.00571002178003981,0.0156561106719502,-0.0182982353479095,-0.0666866902069039,-0.0432928684919958,0.166430507838532,-0.0916396212066199,-0.0715484131206191,-0.0218271234190834,-0.0214020505219465,0.0188802819034832,0.0373983530843252,-0.0165425988919405,-0.0433875942135524,0.0784820982426049,-0.0180103438279309,-0.00609332986382164,-0.0566503848464327,-0.0757599723907855,-0.0144915650183506,-0.00441659978337771,-0.0220841622825711,0.00947689224731774,0.0376479978714913,-0.159456769793315,0.0227104747525196,-0.0165769444866405,-0.0227725529681442
112,-0.0793385877475121,-0.035380623942948,-0.0559437484720949,-0.0113136229996686,-0.0575685819063651,-0.0265675798189076,0.0374199188486244,-0.0056429392306295,-0.0699538241070006,0.0161489822111333,0.0113540586212116,-0.0101689395481376,0.0273042273042273,-0.018481683999611,-0.0198643180441286,-0.108758455886724,-0.0572834704538272,-0.0546778597135501,-0.0448412242456842,-0.0159575665150932,0.00755781082088248,0.0118267783258092,-0.0118755422903857,-0.0646038395389956,-0.0376115254535376,0.172687479852284,-0.0883917720089663,-0.0677819599419749,-0.0170400577860438,-0.016396481826773,0.0279879033091826,0.0519224013093065,-0.00980935525277483,-0.0393642838486854,0.0622158275420921,-0.0104583262617756,-0.00176728250498739,-0.0539054994453982,-0.0677863737022231,-0.0120922270611294,0.00231568996131015,-0.0243976395793291,0.0142044602604985,0.0333437259072485,-0.161401740100101,0.0349864070511788,-0.0152042380293184,-0.0216966468385736
113,-0.0792071726367456,-0.0384820199971884,-0.0646178522623547,-0.0185198787443249,-0.0589107516470112,-0.0299145229712406,0.0399025207427223,-0.00825531155496353,-0.0625232206358473,0.0157040924170605,0.00781792035265109,-0.0127417056788115,0.0261772491280688,-0.0195575516007619,-0.0229327731266192,-0.109560947772639,-0.0594010990654145,-0.0557152942307676,-0.0476779711451493,-0.0179461757938786,0.00668254232785179,-0.00541795337044922,-0.00110808628218382,-0.0658112892015511,-0.0315853361001503,0.172687479852284,-0.0927248975969906,-0.0696693622000095,-0.0199596938553036,-0.0186026398813124,0.0282475715013198,0.0546751154640413,-0.0128092336917666,-0.0407633362183614,0.0032550260650155,-0.0137552285540972,-0.00680891664498222,-0.0550754505999375,-0.0720212245837048,-0.0155908980460227,0.000331171715674565,-0.0254420735045644,0.012828526286513,0.0354188164484826,-0.164781126008143,0.0448047196032284,-0.0137507841333301,-0.019421057768066
