Time,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44
78,-0.0232925061155146,-0.0193990520305324,-0.0224721434727977,-0.00196036159810582,-0.00297147971462167,-0.0257740041258428,-0.0389532749147927,-0.025419440955968,-0.0191694457291692,-0.0385977886927413,-0.0109399019309089,-0.00901442273941626,-0.0259720489903807,-0.0521956153139568,-0.009742409433427,-0.0275009181780662,0.00648057172031311,-0.00314964836616544,-0.0175162435528166,-0.0107406507120122,-0.0188686067732152,-0.0556129672430692,-0.0258764889972243,-0.00849537856584425,-0.00447447169105436,-0.0361145529117634,-0.00926599093693977,-0.0201956996302281,-0.0143966065216325,-0.0290105412100794,-0.0238911163585623,-0.0440508877384294,-0.0141357172242032,-0.0331932829872604,0.141956852314661,0.200120561954767,-0.0290618804785465,0.0202486220582946,-0.015700380326178,-0.0229161479449223,-0.0105930139960698,-0.0269263422989202,-0.0300634395423011,-0.0067653431698553
79,-0.0241248403417711,-0.0192288600255855,-0.0230744467636582,0.0029177050066868,-0.00533943248399752,-0.0286444221189712,-0.0407186108647222,-0.0245771371849622,-0.0216645164431246,-0.0392666367596031,-0.010976988439517,-0.00912674499646467,-0.0249838164442893,-0.052214181511502,-0.00921854574469902,-0.0267570777194472,0.00289388428902386,-0.00430314333449895,-0.0158775346162311,-0.00931716917776436,-0.0205595708567126,-0.0589431140260652,-0.0271459900156867,-0.00870926870398903,-0.000872610825656862,-0.0343430542238735,-0.0095218600448918,-0.0221802364433861,-0.00874985517805015,-0.0274234640418049,-0.0253101687552047,-0.0434809675141089,-0.0136691355664387,-0.0322746247686467,0.141069101431523,0.201537826313308,-0.0305807577445006,0.0199263573063658,-0.0149784052085347,-0.0235151247516008,-0.0105825975409873,-0.0264530334658928,-0.0308418388343407,-0.00515004019328098
80,-0.0239412372036263,-0.0125686795653296,-0.022077530971889,0.00509182457960933,-0.00598158916721819,-0.0311266697073349,-0.0378052650332434,-0.026285142053946,-0.0216036610598574,-0.0396679455997202,-0.0112118696607017,-0.0106880243694369,-0.0251435307951728,-0.053588080129852,-0.0104020896340474,-0.0260648928482322,0.00431921284478049,-0.00283395500641104,-0.0159851870281236,-0.0103787486270339,-0.0216549752630035,-0.0578395188712351,-0.0288629381144269,-0.00966614563779519,-0.00236137998335451,-0.0352738416700529,-0.00931892937306778,-0.0245292800181444,-0.010023244575309,-0.0290440710094091,-0.0249491817420238,-0.0372118450465822,-0.0139194964559708,-0.0317234298374787,0.13363792830863,0.203257440401672,-0.0320328711745887,0.018803628493194,-0.0165976922581061,-0.0242315479909614,-0.00897846345829427,-0.0251021311716268,-0.0338150689170489,-0.0072070275775123
81,-0.0247858116390926,-0.0185821304067872,-0.0224098362358121,0.00289943509430935,-0.00416548979748497,-0.0294616229711074,-0.0383142882826096,-0.0250450837244099,-0.0197779995618412,-0.0416362699107709,-0.0112489561693097,-0.00858759816263252,-0.0248340842403361,-0.0561037998972361,-0.00868498087655011,-0.0244325762862628,0.00365328065069745,-0.00141333488751601,-0.0143225553333397,-0.00867780882763619,-0.0208467157010801,-0.056648797783129,-0.0260117636959129,-0.00650282306838918,-0.000305918049501013,-0.0361545867804163,-0.00843662210426763,-0.0238306420584102,-0.0109626301962376,-0.0294799584006957,-0.0234803380332183,-0.0429022792863371,-0.0145453986798015,-0.0324907796436147,0.130475939208017,0.206233695554609,-0.0295208818501261,0.0195001361828468,-0.0166905176303746,-0.0212484086008372,-0.00808264832120592,-0.0255853006053423,-0.0300506788981695,-0.00777490753021423
82,-0.0227049760734511,-0.015098867372207,-0.0209871543246415,0.00446151260258555,-0.00524912920041962,-0.028991732481129,-0.0375561685495111,-0.0224245831035033,-0.0202161583213651,-0.0415311652145497,-0.00918447385679284,-0.00868868819397605,-0.0239356910166167,-0.0548505815629304,-0.00761785114025242,-0.0245772119309944,0.00670254911834085,0.000553677584800011,-0.0135331043127948,-0.00615655763562116,-0.014476354153816,-0.0557000931763453,-0.0246486109629738,-0.00693060334467892,3.02556312693879e-05,-0.0332020889672664,-0.00886012959329174,-0.0219169815600079,-0.0103781235876598,-0.0268981638523057,-0.0212272811578473,-0.040333254275169,-0.0132139339491072,-0.0320152389186854,0.136191458938779,0.204438494033789,-0.0326170547384172,0.0196872576517087,-0.0151846838135757,-0.0219883211267342,-0.00919720901502515,-0.0269657847016725,-0.0311991368700308,-0.00467049712211052
83,-0.0212361509682925,-0.00909676266441255,-0.0181625595812953,0.00815203490284056,-0.00524912920041962,-0.0288997973852637,-0.0283287683695118,-0.0246941238198242,-0.0184148389766559,-0.0415598301317009,-0.0113478535255979,-0.00730712443228114,-0.0249538700034987,-0.0569299956880006,-0.00555149992360332,-0.0246701919883217,0.0108500215551736,0.00105150172902813,-0.0129230739787374,-0.00527592922884088,-0.0173371676032552,-0.0528249373782355,-0.0239826432155836,-0.00290046284700171,0.00168230914819835,-0.0325515386016571,-0.00862190663071568,-0.0220587341895192,-0.0101798088454638,-0.0244504885012348,-0.0194223460919421,-0.03138112275161,-0.011279327075449,-0.0325556261061051,0.141906978669541,0.206328179845178,-0.0324584906282351,0.0189803543248969,-0.0156488106749179,-0.0218591300507838,-0.00525978899386933,-0.024323143717269,-0.0272688584774382,-0.00451906246805667
84,-0.0224479316800483,-0.0130111787781916,-0.0201563911648338,0.00775923178672438,-0.00526919659677036,-0.0298804384078272,-0.0340471572134551,-0.0242378759438628,-0.0200701054015238,-0.0440059030619386,-0.0111747831520936,-0.00816077358584878,-0.0240155481920585,-0.0585174055781213,-0.00802530067592974,-0.0240916494093959,0.0070997718306008,0.00196215565139673,-0.0128393443250434,-0.00601179680162986,-0.0152527087330319,-0.0538510872590423,-0.023868180009001,-0.00581612315118726,0.00134613546742795,-0.0323013269225765,-0.00872778350297171,-0.0229497507178758,-0.0119228910531869,-0.0287646560149945,-0.0222231074011052,-0.036983876956854,-0.0128952928169754,-0.0329447048810474,0.147672372045423,0.208614699676958,-0.0320161802156221,0.0157888937170848,-0.0161232514665119,-0.0234564015352598,-0.00702016990279875,-0.0263051244555717,-0.0339426753583667,-0.0049481273212093
85,-0.0207587828091159,-0.0121602187534571,-0.0208833089296655,0.00948573850639809,-0.0030718166963748,-0.0290938825876461,-0.0178017343613436,-0.021301511408829,-0.0217010296730849,-0.0455729185328722,-0.0109893506090531,-0.00748684004355858,-0.0237859588126635,-0.0579232872566726,-0.00722980396341698,-0.0240399938219917,0.00598988484046245,0.00191358744220386,-0.00972938575926052,-0.00449180804472142,-0.015242073738796,-0.0515374096976005,-0.0173541829798414,0.000735669501461434,0.00308463364512645,-0.0322512845867605,-0.00727197650945132,-0.0227168713979644,-0.0086663542339675,-0.0275128768400177,-0.0143187365952452,-0.0343008679008217,-0.010437204083386,-0.0322746247686467,0.15506364625222,0.208406834237705,-0.0314486876107602,0.0163398624865118,-0.0143389415329078,-0.019240074601974,-0.0077805711238157,-0.0272714633230028,-0.0285704441788813,-0.0049481273212093
86,-0.0197061248170855,-0.0127615638376029,-0.0209144625481583,0.0081977096837844,-0.00498825304786129,-0.0305137690682327,-0.0296933838890892,-0.0227053510271719,-0.0212993841435213,-0.0452480494718251,-0.00962951196008991,-0.0065882619871717,-0.0232169764376413,-0.0584524238867128,-0.00355305696290034,-0.0220150947957512,0.00630532640608074,0.00269067878929162,-0.0121814684745892,-0.00515529520051474,-0.0146784190442969,-0.0485557666477087,-0.00575177613077945,0.0061054377064673,0.00539942956128857,-0.033642461522448,-0.00735138416364334,-0.0236686390532544,-0.005211502672552,-0.0247746098947556,-0.0194223460919421,-0.0345288359905499,-0.00959508109132305,-0.0308480025938586,0.160938761647367,0.213830232516391,-0.0305640667855341,0.0129404891355196,-0.0147411848127377,-0.0178307174097895,-0.00277025622917024,-0.0238301136828654,-0.0325134832156058,-0.00347163944418428
87,-0.0163523074936398,-0.00930099307034885,-0.0142995108881896,0.00787798621717805,-0.000192145320057518,-0.0252938986252128,-0.0169244815273296,-0.0146566705486731,-0.0162483873323435,-0.0291192560880701,0.0106568082485341,0.00910315732248453,-0.0144027406982611,-0.0543307280316628,0.000453530137926409,-0.0174487408692293,0.0146002712797463,0.00808175000971361,-0.00541132790446204,-5.24758023216994e-05,-0.0104988663096145,-0.0469197352339694,-0.00970595963090817,0.00660076223690805,0.017511287031332,-0.0264964159679089,-0.00517208520970684,-0.018069410187559,0.00418235353673468,-0.020829270173623,-0.0127503102621139,-0.0390794297816636,0.00549485252321101,-0.0270328690506748,0.164160599122124,0.212705869458614,-0.0253898695059101,0.0186892764844451,-0.0065106684716044,-0.00958597783550933,0.011281541677018,-0.0138807675886,-0.0260693579290496,0.000124933589594443
88,-0.0174049654856702,-0.0164604034117824,-0.0149537368765382,0.00750345301343932,-0.00513875852049112,-0.0268363652336199,-0.0243107337840896,-0.0206463862536024,-0.0213602395267887,-0.0330559047101715,0.00832035820622452,0.00470012484618863,-0.0153610268035618,-0.0573384520339965,-0.00100164677520672,-0.0200005268869916,0.014284829714128,0.00310350856743212,-0.0108657167736811,-0.00380419408326275,-0.0161566832430777,-0.0496206391655271,-0.0113084445230657,0.00333612328627551,0.0133427333897785,-0.0303296588914221,-0.00653083840365912,-0.0211272169098736,0.00215745564273284,-0.0237240095157571,-0.0191733895311277,-0.0450592081353043,0.00358300573041944,-0.0291728023128572,0.16273421287169,0.211203569238561,-0.0267752191001319,0.0154874202394739,-0.00953265003545414,-0.0102671671450652,0.00997948479171517,-0.0165727115764438,-0.0335470953902812,-0.00229802087526695
89,-0.0144305946477237,-0.0139075233375787,-0.0114749161448436,0.0101069155272331,-0.00248986220220621,-0.0249874483056618,-0.0292385120492301,-0.0181311736040715,-0.0129013412526472,-0.0364765848235507,0.00336312822227684,0.00449794478350173,-0.0155307233013754,-0.055825306934057,-0.000691209033738337,-0.0103512631599065,0.0162826262963772,0.00713466993045026,-0.00462187688391732,-0.000957231014767305,-0.0113071258715379,-0.0496206391655271,-0.0125467283033692,0.00496844276159186,0.0124014470836213,-0.025955958741095,-0.0033810014540424,-0.0159734963083564,0.00417191591872431,-0.0195886675984226,-0.0147170670925483,-0.0447698640214186,-2.44670869315635e-05,-0.0277894111130626,0.168379909499284,0.210816183647226,-0.0282940963660861,0.0195417187314828,-0.00777928189260619,-0.0110070796709621,0.00719829128470832,-0.0183180378982328,-0.0246018838538931,-0.000506044135629866
90,-0.0160585424726081,-0.0154732897830902,-0.0164906487221824,0.00722026937158814,-0.00669398173766602,-0.025253038582606,-0.0241482795555685,-0.0166922379952703,-0.0147635159806237,-0.0435568193599028,-0.00330008115764293,0.000757613623791132,-0.0187749210536954,-0.0592693365787047,-0.000254655959798357,-0.0172214562846512,0.0132099917868362,0.00779034075455566,-0.00561467134914796,0.000152602045832581,-0.0106690262173879,-0.0480039690702936,-0.00873822524798203,0.00398905107640208,0.0120940882897741,-0.027227034070824,-0.00532207744540284,-0.0180390346240923,-0.000222321263619751,-0.0230310603296091,-0.0127005189499511,-0.0409470145167449,-0.00299465764001855,-0.0285891841504438,0.165636859017679,0.212006685708401,-0.0289784256837139,0.0174521956625245,-0.00859408238251781,-0.0136261351197719,0.00245880422220596,-0.020645139660618,-0.0260438366407859,2.39771535586037e-05
91,-0.0174906469501377,-0.0143613686841037,-0.0125860618710864,0.00761307248770433,-0.00624246531977652,-0.0273164707342498,-0.0212349337240898,-0.0200965490697515,-0.0154572673498699,-0.0484394102479946,-0.00420251953377298,-0.00301641421303382,-0.0204519217379717,-0.0610795408393685,-0.000341966574586353,-0.0182648991502139,0.0129880143888086,0.00766892023157312,-0.00635627685329614,-0.000474694901463096,-0.0115623657331979,-0.0444124444874696,-0.00561650143209078,0.00656699010983254,0.00756054608052715,-0.0282078638528196,-0.00573676186173903,-0.0182617887561815,-0.00213240535950813,-0.0217792811546322,-0.0143685279074082,-0.0433143754485382,-0.00447406289634537,-0.0309776955188393,0.165886227243279,0.210022515606443,-0.0275346577331091,0.0159032457258339,-0.0105743569909108,-0.0158811066272673,-0.00162444617010373,-0.0223214417775902,-0.0257758631140182,-7.69792824772354e-05
92,-0.0140511481622245,-0.0126594486346347,-0.0118279904877618,0.0126738382162719,-0.0044966018372706,-0.0245992779008971,-0.0175418075957099,-0.0167858273031597,-0.0173072710011929,-0.036467029851167,0.011027673334615,0.0143935356294624,-0.0129553293933799,-0.060179080258423,0.00408177124133865,-0.016715231528091,0.015826988479373,0.00832459105567852,-0.00516013894337957,0.00133481552342812,-0.00379881994103966,-0.0420019603334988,0.00234389429843147,0.00631932784461208,0.0107109737174614,-0.0266765683768469,-0.0039015627426345,-0.0155988643589338,0.000550062469143808,-0.019789846394401,-0.0132606712117837,-0.0397721020542994,0.0120042356510493,-0.0174680158333447,0.181247309940266,0.212734214745785,-0.0270840018410128,0.01874125467024,-0.00671694707664529,0.00240530294132836,0.0146148073033934,-0.00781649816543535,-0.0269115604417479,0.00114711750445792
93,-0.0134880985385802,-0.0135671393276849,-0.0159298835893121,0.00763134240008191,-0.00436616376099136,-0.0234756267292098,-0.0283720894971175,-0.0182715575659058,-0.0187678001996057,-0.0410820815125139,0.00540288619572157,0.011259744657813,-0.0167285809330013,-0.0609124450614611,0.0029467332490947,-0.0140807965704822,0.0160139168145542,0.0111658312934686,-0.00151191831813445,0.0019138588593933,-0.000108476941205472,-0.0434831011991916,1.30071825662012e-05,0.0137266810498402,0.0115562104005414,-0.0289084565542449,-0.00331923994522647,-0.0153356094755558,0.00241839609299086,-0.0207175041758571,-0.0126507276377881,-0.0441297997694892,0.0100468686965245,-0.0211966874265412,0.186623688884212,0.211042945944593,-0.0266917643052994,0.0181487033521772,-0.00621156449429509,-0.0055810544810512,0.0111982100363587,-0.0111197993959396,-0.0271029701037248,0.000882106859863685
94,-0.0123987199189209,-0.0102200298970622,-0.0118279904877618,0.0112122452260719,0.00673110642091451,0.0440455936785427,-0.00448048762261224,-0.0165869500238945,-0.0184026679000024,-0.0470443842799684,0.000198412821053356,0.00395879794966957,-0.0154408839790035,-0.0617200746546804,0.00629364014930108,-0.015465166312912,0.0192968457011739,0.014723452616855,0.00364343607360546,0.00474875852505609,0.00884618820536601,-0.0373939665291206,0.000470860008896869,0.0193328541443747,0.0104804546220759,-0.0259359418067686,0.00832721600293628,0.0394112810792641,0.00481904823536419,-0.0181804160265735,-0.00809482257488304,-0.0381587894192996,0.00208084039322594,-0.0251631293822025,0.1979150821394,0.212932631755981,-0.0071216149170439,0.0207268213676085,-0.00442725456069099,-0.0113006957526672,0.0050108357173996,-0.0170262992080952,-0.0233258194407137,0.00206834498328556
95,-0.0124232003373402,-0.00872234025352933,-0.0091695483763772,0.0175519048210645,0.0045337265205191,0.0314504855449938,-0.0189497442428928,-0.0164465660620603,-0.0203135269345928,-0.0494904572102061,-0.00154465308352683,0.0013753860375572,-0.0175670812751394,-0.0610238422467327,0.0044213125210697,-0.0171284762273238,0.0178364680825708,0.0132664063410653,0.00357166779901048,0.00577414776582766,-0.000353081808629744,-0.0410629363859679,0.00251038623527906,0.0172052101386176,0.00598533226205996,-0.0269367885230906,0.00475387156429545,0.0222794632840439,0.00223051896880512,-0.0163698068627676,-0.0120158884077112,-0.034739268073376,-0.000252067895597191,-0.0281568744005079,0.206064435752022,0.21302711604655,-0.0066125406685647,0.0214753072430563,-0.00611873912202666,-0.0148945565927381,0.00221922575531028,-0.0188307891340125,-0.0222284040453794,0.000579237551755988
96,-0.0140511481622245,-0.0126254102336453,-0.0136245158208459,0.0105362584681044,-0.00069383022882358,0.0168736653450145,-0.0150183519126818,-0.0133347215747336,-0.0205326063143547,-0.0499204309674743,-0.00412834651655681,-0.00206167502812265,-0.0188248317883465,-0.0643007761134729,0.00384894293523733,-0.0177173499237305,0.0183855700671657,0.0149055834013288,0.0077222663464207,0.00630493749046253,-0.00375627996409627,-0.0400174251866551,0.00411287112743647,0.0147398448621055,0.00654242007590804,-0.0261561280843594,0.000130581475782377,0.00583615826073581,0.00105106813363912,-0.0180127670299248,-0.00957611411172923,-0.0400702141716364,-0.003814020551215,-0.028729684819173,0.224707204297911,0.21370740293865,-0.00763903464500628,0.0178056473259303,-0.00719138786823951,-0.0165035727204823,0.000865086594595215,-0.0221242297638288,-0.0229174788284964,0.00209358409229447
97,-0.0145285163214011,-0.0113092587287225,-0.00913839475788441,0.0125642187420069,-0.00246979480585547,-0.00875579638010672,-0.00615918131733043,-0.0130188576606065,-0.0214454370633626,-0.053551320473296,-0.00541401214830401,-0.00151129596858576,-0.0198330286282983,-0.0652198028919638,0.00208332828063567,-0.0169321849951882,0.0165396527572514,0.0204909274585228,0.0107006497421126,0.00671509318677109,-0.0046070795029629,-0.0404724161715413,0.00305148503003359,0.0140306301935198,0.00456379784051632,-0.0257958232664836,0.00118052712565462,-0.0042890295614983,0.000675313885267636,-0.0191527802071359,-0.0066882180062812,-0.0368435889016366,-0.00271015662918639,-0.0295726888315478,0.23401362647732,0.215993922770431,-0.0220099503151879,0.0179407906089973,-0.00971830077999099,-0.0174783781117433,0.00216714347989807,-0.0227651688085535,-0.0220880369599296,0.00214406231031248
98,-0.0118846311321153,-0.01162695047129,-0.0123991401601296,0.0133041501932957,-0.00300158080914764,-0.0110848188086948,-0.0191880104447238,-0.014890643818397,-0.0239161656240111,-0.0526913729587593,-0.0040788978384128,0.000780078075200912,-0.0185952424089515,-0.0655075789539155,0.00130723392696464,-0.0159713910694722,0.0179532982920591,0.0207823367136806,0.0107006497421126,0.00582240137715815,-0.00837186746244782,-0.0403949708975181,0.00516385147878647,0.00881846524819979,0.00522654023974948,-0.0273871695454355,0.000139404548470421,-0.00978700654897148,0.0029298393754964,0.000875686592495029,-0.0103354316222135,-0.0392635578541365,-0.000354488259496748,-0.0293673417003284,0.24228267683823,0.21655138008479,-0.0171695722148944,0.0191051019708049,-0.00696448140269443,-0.0126513297285109,0.00363586364651974,-0.0204183458447922,-0.020518477731719,0.00141212814905215
99,0.0579090417813421,-0.000496393347761866,0.00233652138695918,0.0221559227401945,-0.0017875033299336,-0.00438377182117814,-0.0126573504581749,-0.0154755769927065,-0.0254618923589982,-0.0523282840081772,-0.00390582746490845,0.000858703655134662,-0.0127956150424964,-0.0627783479147608,0.00419818539438931,-0.0175727142789991,0.0168083622390743,0.0221665306756809,0.0130450800455489,0.0076198483992167,-0.00587264381702704,-0.0392816950834352,0.00612118011565974,0.00912241439187937,0.0069170136059094,-0.0210117759624643,0.00120699634371862,-0.0106881482651503,0.00725101323176833,0.477390018066974,-0.00729816158027677,-0.0247349761356866,-0.000547948946862524,-0.0275516407505978,0.254920658511661,0.228824889429759,-0.0123876124709839,0.0212258119512404,-0.000177915296847848,-0.0159163405570719,0.00361503073635494,-0.0185744135161226,-0.0205567596641144,0.00387294127742719
100,0.0410665139088556,-3.12018675736693e-05,0.0021392151365048,0.0226309404620096,-0.00143632389379738,-0.00401603143771684,-0.0137403786483158,-0.0155574676371097,-0.0229181373384291,-0.0515925511346291,-0.00197732901728781,0.000634059141037983,-0.0131649544789144,-0.0632889183472557,0.00784582885664314,-0.0130890092923236,0.0200679250837964,0.0218508373159265,0.0129733117709539,0.0110096645951795,0.00244392167539442,-0.0396301988165394,0.0120420496198,0.0212691227633704,0.00828091825360654,-0.0209517251594849,0.00413625647613537,-0.00849098250772551,0.00562274482215871,0.379460650824582,-0.00584176569951197,-0.0239809278388932,0.0011135369563969,-0.0257899785196093,0.261184788338744,0.227303692351591,-0.00965029520047305,0.0208203821020395,-0.000291368529620317,-0.0134617101140171,0.00299004343140955,-0.0202112732303427,-0.021016142852859,0.0038981803864361
101,0.0173572286697523,-0.00165369898140093,-0.0051715006698027,0.0224756462068009,0.000590483137617614,0.00267480053914822,-0.00269349110888007,-0.0101526851064901,-0.0232954407146856,-0.0517932055546877,-0.00145811789677457,0.00354320559859056,-0.0145724371960749,-0.064551419780334,0.00625483543161748,-0.0146386769144465,0.0220890877079431,0.0252506119594358,0.0154493172444811,0.0156782014913985,0.00922904799785601,-0.0419341957187284,0.00665187316436126,0.0154715742820749,0.00591809752590583,-0.0205113526043033,0.00529207899826351,-0.00884536408150367,0.00678132042130397,0.219255269627087,-0.00107424755991461,-0.0202194543583772,0.00239948152535795,-0.0266762135069777,0.270321640124744,0.225234486388121,-0.0118451563045716,0.022608431693387,-0.000528588925417351,-0.0104081028642836,0.00456292814885535,-0.0177954260617649,-0.0138446608507903,0.00609398287021673
102,0.00215488883135978,-0.000337547476478127,-0.00685379606841331,0.0237271352046595,-0.00155672827190124,0.00241942527285574,-0.0145959709185269,-0.0120946632451976,-0.0254253791290379,-0.0539526293134132,-0.000642214707396605,0.00346458001865665,-0.0163093307619322,-0.0658046381146398,0.00526531513068699,-0.0150312593787176,0.0207805893616748,0.0243035318801725,0.0156048151727701,0.0139893250948336,0.000710417614953659,-0.0415760113263713,0.00193807020236576,0.0145484694753444,0.00614861662129128,-0.0212219537728919,0.00483327921848747,-0.0105160200721724,0.00914022209163612,0.0967373828762197,-0.00577952655930841,-0.0204386544446544,0.000772135743398377,-0.0257035165696222,0.275009762766032,0.222834585407657,-0.0103513154770673,0.0243445030989395,-0.00149809836910968,-0.0133794976111396,0.00505250153772919,-0.0190575829498382,-0.0149931188226519,0.00306528978913994
103,-0.00375713221690386,0.00310033102344967,0.00492227172186053,0.0308615359880734,-0.000533291058018377,0.0079763910673818,0.00156280967837313,0.00732511814187783,-0.0153598987366422,-0.0571344351171989,-0.00292921607156204,0.00236382189958272,-0.0159499734724445,-0.0674106142023057,0.0035385051937688,-0.0163123179463392,0.0388074906857115,0.02702335159498,0.0184157392610738,0.0171137464284788,0.00330535620849694,-0.0413049528672903,-9.10502779635565e-05,0.015055051381477,0.00815605374360618,-0.0200609715819584,0.00526560978019963,-0.00864286032505903,0.00922372303571862,0.0451350217077509,0.0144979853190316,-0.011644346983215,0.00107939683509705,-0.02706529228192,0.278820109253207,0.224762064935274,-0.00491006285397877,0.026038991955856,-0.0022819570682653,-0.0130858815294344,0.00289629533566774,-0.0199055946090125,-0.0158736032677457,0.00572801578958665
104,0.00484773485748404,0.00901166666193917,0.00346843619219709,0.032231779416386,0.000921595177403247,0.0114290646676571,0.0500499817509751,0.0347701826804797,-0.00570823495046382,-0.0568095660561517,-0.00171772345703119,0.00128552823191856,-0.0170579917816984,-0.0658881860035935,0.00542053400142112,-0.0136572207537687,0.0506073418440246,0.0262948284570851,0.0186190827057597,0.0217340297133676,0.00929285796327101,-0.0411113396822323,0.00219821385368993,0.0162821053318871,0.00886682095437794,-0.0189800571283306,0.00928893092592846,-0.00565592991749995,0.00761632986212959,0.0730541679496472,0.0473229078624216,-0.00230642330780827,0.00101111659249734,-0.0273138703881332,0.274640697792144,0.224639235357533,0.00339368923186954,0.0266003563624419,-0.00327209437246182,-0.0143308137158643,0.00399002311932218,-0.0195308917828656,-0.0121219738929982,0.00904695862426677
105,0.0550448328262825,0.00721897754316499,0.0101456950891513,0.0328712263495984,0.0037912328555453,0.0180075315273535,0.0319417504118216,0.0193513442056812,-0.0130352230958352,-0.0570293304209778,-0.00385637878676427,0.0040598879810131,-0.0136940082662158,-0.0648948944349216,0.0111927357568495,-0.0137502008110961,0.043317136771958,0.028990364067296,0.0196477613082878,0.0233987793042674,0.00708077916221759,-0.0372003533440627,0.0184936121726417,0.0266388909683763,0.0117002848351573,-0.0180092358134983,0.0107094456286968,-0.00573693142007778,0.0125324479449896,0.464346926127705,0.0312403140338057,-0.00771628143712835,0.000726615581665187,-0.0256602855946286,0.279618087575128,0.235448238198676,0.00467889307229226,0.0272344902291406,0.000286211564494269,-0.0133677529678713,0.00377127756259129,-0.0188110679326364,-0.00726016847878448,0.00889552397021292
106,0.0444203312323013,0.0139812732063889,0.0199590849143794,0.0375848637429935,0.00555716373440196,0.0121645454345797,0.0101837140718937,0.00734851546885032,-0.0184878654365766,-0.0570675503105127,-0.00150756657491874,0.0040598879810131,-0.014951758779423,-0.0637530732858874,0.0122986702108308,-0.00845033754343585,0.0382583887011167,0.0289296538058048,0.0181047434044955,0.0222406926323372,0.00608108970404934,-0.0304819758225534,0.0290658501624597,0.0300498758030026,0.0131986589551626,-0.0139257812109045,0.00958009232463253,-0.00506866902381031,0.0127933883952476,0.417919330655793,0.0165518769457512,-0.00998719433095967,0.00197842002932638,-0.0260169411383257,0.277004708570836,0.235183682185082,-0.00183892640413732,0.0275671506182286,0.00152388319473992,-0.0128979672371432,0.00742745329652168,-0.0182983166968565,-0.0111521649389817,0.0115330108616507
107,0.0279450096361046,0.00366763770660602,0.00898262666542062,0.0309894253747159,0.00269755975443528,0.00108125887748273,0.00154114911457037,-0.00121490620304077,-0.0256444585087997,-0.0578510580459795,-0.00226165891661644,0.00336348998731312,-0.0164890094066761,-0.0676983902642573,0.00524591277184513,-0.0145766902095616,0.0280707944337415,0.0269262151765939,0.0148871324268202,0.0228679895796327,0.00112518239015117,-0.0345091300717579,0.0227911852925184,0.0204248195864827,0.0133907582013172,-0.0167281520166061,0.00672141677371989,-0.00797459792879156,0.0119061908643704,0.297960885253762,0.00640689709256069,-0.0127315794111497,0.000817655905131405,-0.0265897515569906,0.273503578683406,0.231848386727981,-0.00917460286992695,0.0275463593439105,-0.00268420034809514,-0.0151294494581022,0.00457334460393783,-0.0186335771202511,-0.0133087137972551,0.00664924326841429
108,0.0126325079148253,0.0118708923450473,0.0125549082525936,0.0340313657855696,0.00553709633805122,0.0128183061162888,0.000100721621683202,-0.00195192200267077,-0.0255227477422654,-0.0552807704747531,0.000964867332287139,0.00491353713458058,-0.0159899020601654,-0.0664544550287243,0.00831148546884579,-0.0121902020714924,0.0285381152716945,0.0295367564207172,0.0176860951360248,0.0269333563342215,0.00189090197513103,-0.0384491583876862,0.00823354656441277,0.0148636759947157,0.0156767392305562,-0.0150066956645323,0.00906835410872848,-0.00556480322709984,0.0121358184605975,0.170189996607902,0.00732803636757444,-0.0107500106312042,0.00408372750948389,-0.026081787600816,0.283119217462559,0.23571279421227,-0.00311578476507686,0.0255503970093832,2.83633081931905e-05,-0.0109013778815483,0.00669830144075201,-0.0177362624576365,-0.00825549872106449,0.00985461011255384
109,0.00415004293253381,0.00514263508281256,0.00548303685473074,0.0335928878885097,0.00652039875923275,0.0179155964314882,0.00189854841731683,-0.00383540682394737,-0.0288089384386943,-0.0558540688177776,0.00112557553625558,0.00523927168002079,-0.0150415981017949,-0.0657118071269134,0.00861222203089338,-0.013698545223692,0.028035745370895,0.0315766212068229,0.0185233916729662,0.0310711035058059,0.00702760419103847,-0.0350802889676787,0.0230825461820017,0.0167661724866359,0.0182892889782577,-0.0164779403375255,0.0108064994282648,-0.00511929496292157,0.0126785745971341,0.087047270869925,0.00554799695775085,-0.0175802853196003,0.00254742205099053,-0.0275516407505978,0.287927036852135,0.23512699161074,-0.00223950941933404,0.0283052408565174,0.00249339263843224,-0.013121115459239,0.00693787990764784,-0.0201619702269023,-0.0064562478984814,0.00812573114543913
