Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean(background)
114,,-0.0217607718591472,-0.0281326865421937,-0.0298504616631842,-0.0213590972909743,-0.0421187373215607,-0.0324939225268146,-0.032178135910349,-0.0368642924406169,-0.0303254545320031,-0.0445857883153843,-0.0367055518634936,-0.0320624849911786,-0.0459160464570629,-0.0568681183561422,-0.0287287361924876,-0.0381724277437146,-0.0285671631582407,-0.0286123566461634,-0.0303731124343928,-0.0420283744146245,-0.0414886809056183,-0.0327684683004573,-0.0602361262210988,-0.0412125170021205,-0.0455902092779434,-0.017368674510252,-0.0321744970855696,0.0976270060870275,-0.0297160948587419,-0.0291527066916164,-0.0291760956038381,-0.0351979899885393,-0.0430952990323712,-0.0359306679618609,-0.0339624658797197,-0.01058494375874,-0.0317942920027781,-0.0328820992644142,-0.0417169488035538,-0.028102679361088,-0.0459459339898994,-0.0113318586801464,-0.0422782794744229,-0.0490797286970311,-0.0433685902261147,-0.0479511248641152,-0.0375334251724867,-0.0283807528836092,-0.030852857753082,-0.0366122484357394,-0.0346116752349107,-0.0499781491898249,-0.0605742992683194,-0.0158520116074186
115,,-0.0298877699787796,-0.0333444804015912,-0.033235842243476,-0.0240087295300059,-0.0457256689735082,-0.0337594988276303,-0.0364706851905586,-0.0386195037723273,-0.0344957130363456,-0.0494693049210799,-0.0427147074396247,-0.0270192079325584,-0.0509098132848244,-0.0627497130517858,-0.0361658753193446,-0.0439324382711825,-0.0364344001459437,-0.0359186283428815,-0.0352087482675099,-0.0485493343524711,-0.0475079254847044,-0.0374235237469639,-0.0640403375350092,-0.0434482187839016,-0.0479434641131148,-0.0218542858668381,-0.0369860586672156,0.0873128046253934,-0.0360151101627628,-0.0362704166848885,-0.0363581819182711,-0.0390371927038821,-0.0465567487839072,-0.0377759353854875,-0.037543628379855,-0.0129875168311373,-0.0365158206680715,-0.0343231359983529,-0.0454460483366889,-0.0334140972220045,-0.0519576837885921,-0.0142796823531686,-0.0489913533125608,-0.0522071077322919,-0.0455603930816369,-0.0514265297853288,-0.0411080542677729,-0.0338437135016686,-0.0363536774084788,-0.0398524469246861,-0.0405952269889047,-0.0554087028392943,-0.06356014998848,-0.0248856825022324
116,,-0.0265774925378926,-0.0312563552912385,-0.0310118185150386,-0.0218832324481158,-0.0441152219228685,-0.0338534087090683,-0.0355535107827735,-0.0395993067548609,-0.0348150228033554,-0.0398111490143171,-0.0407294875103055,-0.0290639146275603,-0.0498973660140015,-0.0607687391093684,-0.0374641654287294,-0.0419392384081245,-0.0345437391123248,-0.0358315570470688,-0.035313996388139,-0.0448640978648897,-0.0431875850901775,-0.0358902375459567,-0.0607758543276517,-0.0427250829045991,-0.0476113110333174,-0.0200424017936726,-0.0346694260985906,0.0908905009221337,-0.0338716711604737,-0.034690665906749,-0.0327122125243991,-0.0380643443075422,-0.0452923329890598,-0.0361531722880282,-0.0374854494495243,-0.0128467076664182,-0.0351637984786558,-0.0342213559513187,-0.0456459438805922,-0.0310194912506722,-0.0514455543585351,-0.015432800846936,-0.0485269033087501,-0.0479560297463226,-0.043642239324815,-0.0488800274559153,-0.0386208471001863,-0.0307538618731775,-0.034070047744445,-0.0402195458621115,-0.0394572954464735,-0.0532763334829022,-0.06411873660322,-0.0156039955149133
117,,-0.0186973476370351,-0.0280543323219713,-0.030645560035384,-0.0174740286300861,-0.0457122596864192,-0.031448709874055,-0.0342107076682537,-0.040509398173119,-0.032107272663331,-0.041442633548286,-0.0439646672246043,-0.032232545836834,-0.051007779727665,-0.0607026062259261,-0.0360401594400761,-0.0445027116870017,-0.0330036647915839,-0.0323023243542105,-0.0341229280793877,-0.0435538241450282,-0.0454076717543539,-0.0349719627861604,-0.0571437396391516,-0.0400973146666146,-0.0450461452637947,-0.0236857312870906,-0.0312703142949475,0.0898896194555992,-0.0336197206939693,-0.0354132424958532,-0.0332841292920652,-0.0343900012660694,-0.0479510518120009,-0.0363625835671476,-0.0390576934853361,-0.0133323701428337,-0.0353078913375482,-0.0345052800995277,-0.0472185945158614,-0.0316077089556233,-0.049742205662466,-0.0182574329261843,-0.0494597197211564,-0.0461450356555807,-0.0437537380782945,-0.0485677784095745,-0.0383827261522586,-0.0319800141393149,-0.0346141397810873,-0.037998983017403,-0.0377646171623482,-0.0524524658765581,-0.0594780125893632,-0.0184496538394484
118,,-0.0231960878983756,-0.0306056487518691,-0.0310040085169955,-0.0180730068782785,-0.0458087898959606,-0.0327552256900045,-0.0356933680809761,-0.0380808532211654,-0.0342849951163719,-0.0455383908322591,-0.0429686808864289,-0.0317430921094129,-0.0501452623795044,-0.0609508555855721,-0.0334185355567027,-0.0403330987299771,-0.0309920475303764,-0.0319909100061604,-0.0324170965218919,-0.0418585026788988,-0.0435733200415611,-0.0342106112838752,-0.0600202349784778,-0.039771381835777,-0.0449118602400481,-0.0148124297031964,-0.0284025096128242,0.0964390238157049,-0.0326217262957751,-0.0338754294962186,-0.0301094141854518,-0.0345789286891193,-0.0450810104709489,-0.0349950186766506,-0.0354764478724431,-0.011197343389738,-0.0349922505865473,-0.0326786473319261,-0.0463717444421369,-0.0313675252246766,-0.0449050546368905,-0.0151801625149934,-0.0464627799687022,-0.0422465494292558,-0.0408245916006406,-0.0458931484755261,-0.0374588309486808,-0.0340358814094542,-0.0334152526443232,-0.0403373336298349,-0.040003756278878,-0.0507178868974342,-0.0583452001693436,-0.0146406930467881
119,,-0.0285443907984615,-0.0346558982543408,-0.0340074091930005,-0.0223781776321487,-0.048148252411756,-0.0352170494298556,-0.0386975468959101,-0.0400636691326036,-0.0376378305645142,-0.046967491670566,-0.0443256322477558,-0.0337546327091427,-0.0534807064490103,-0.0633189435973366,-0.0347720544098823,-0.0431268336859529,-0.0344248157625107,-0.0328615450132622,-0.0359903014481457,-0.0483076858270021,-0.0406548434077464,-0.035489444598139,-0.0650497223605774,-0.0434227766003567,-0.0481342132100275,-0.0247338076731215,-0.0322405237597272,0.0877110678298212,-0.0353819366581816,-0.0352788338048341,-0.035077246512065,-0.0407698061640785,-0.0494357930207734,-0.0288409766694143,-0.0398490931633507,-0.0141536233419949,-0.0390137680358147,-0.0364464559806355,-0.0480338664559737,-0.0324778455430492,-0.0468087726084138,-0.0200260750037944,-0.0487366979923418,-0.0492014059975523,-0.0435256835686175,-0.0458491468773123,-0.0415420730180778,-0.0361161813470241,-0.0368037005207138,-0.0396938285729435,-0.0420432152110472,-0.0547809643641196,-0.0540281662438958,-0.0215875773363294
120,,-0.0279459754353742,-0.0335522032837739,-0.0350700760695837,-0.0246784642730141,-0.0486761285705767,-0.0352006909343793,-0.0406154325228928,-0.0378626470352146,-0.037312055023406,-0.0478301349303136,-0.0440782361519564,-0.0366288302154906,-0.0495077163322197,-0.0616476178738134,-0.0390190287112388,-0.0438853898249927,-0.035224075540891,-0.0396822597703046,-0.0356409057954639,-0.0475298724000854,-0.0459600834227863,-0.0342487472848284,-0.0655398165676245,-0.0459435592526464,-0.0486853961833144,-0.0221481636485138,-0.0318643101206614,0.0887535347418005,-0.0356319425405486,-0.0374216275957382,-0.0356171051649518,-0.0404442303482486,-0.0495776295521004,-0.0310002448012431,-0.0389809804100571,-0.0147166818741604,-0.0378676585955195,-0.035920898862103,-0.047292177525316,-0.0305565823051356,-0.0495306721165319,-0.021043230983982,-0.0482721589793315,-0.0490821804038327,-0.0430999981301324,-0.0441154117739215,-0.0415186743582519,-0.0374460384147325,-0.0372939569446943,-0.0397390809022367,-0.0388943650906663,-0.0530100613096115,-0.0517782834838079,-0.0166546899157233
121,,-0.0277659553583461,-0.0328198736376241,-0.0339788063430247,-0.0237717069483626,-0.0466502434826701,-0.0348741268950566,-0.0406484696799485,-0.0404165583876358,-0.0376952764805416,-0.0514308699713429,-0.0460367958852023,-0.0366993081679438,-0.0503410424314215,-0.0630252906420082,-0.0351343582862175,-0.0453554536568826,-0.0336109023235051,-0.0350681047004347,-0.0342920433830099,-0.0420208108389312,-0.0468043609111053,-0.0308810099566255,-0.0673077403835141,-0.0458111314834068,-0.0491659746851471,-0.0253801328838915,-0.0328114794513022,0.0892973133055717,-0.0328615019746364,-0.0332284164719881,-0.033105672453126,-0.0342693980394094,-0.0490555434393856,-0.0295476138417587,-0.0383245558504101,-0.0128607796765545,-0.0356373517361411,-0.0328566812930508,-0.0441364495125473,-0.0305252809414897,-0.0488794509858349,-0.0245804282621967,-0.0475229685458177,-0.0491633591401505,-0.0429301807162742,-0.0369805706569977,-0.0409447914383107,-0.0367322828417338,-0.0369783180101844,-0.0407452631512795,-0.0254834674627686,-0.04876484156837,-0.0488184637847433,-0.0172091308861233
122,,-0.0209656006075894,-0.0287117747487935,-0.0321030882415976,-0.0171495528890087,-0.0475559950174088,-0.0364418593213098,-0.0406678986746932,-0.0411502869035409,-0.0356452945132125,-0.0457035296219034,-0.0427414553337115,-0.034741747080417,-0.0506306624145462,-0.0619299378621309,-0.0363369517434415,-0.0432628205937488,-0.0353304628110951,-0.0340803093015635,-0.0332924985459968,-0.0471258385352404,-0.0471065759389131,-0.0384753657445488,-0.0675381487307292,-0.0450981885293732,-0.0492578385140283,-0.0259383748358485,-0.0319764984769983,0.0897302198146325,-0.0336852447246877,-0.0378670748106684,-0.0356582464122521,-0.0386954835616788,-0.0507002906601282,-0.0301987024062123,-0.0385891868706578,-0.0135600160789638,-0.0372020122365056,-0.0349291653326063,-0.0431739122512185,-0.0315450029235009,-0.0496476031599788,-0.0292903782374179,-0.0481110523279521,-0.0488412775095919,-0.0441211048564008,-0.0343420076067312,-0.0405713804948481,-0.0360155402028112,-0.0387515336235789,-0.0398071005157063,-0.0345749512665779,-0.0559271559497353,-0.0536366720333441,-0.0191941446077629
123,,-0.0239703393856304,-0.0319171656617871,-0.0324537267251662,-0.0218582458311347,-0.0481161034377415,-0.037666669212764,-0.0417522253652008,-0.0399429610664427,-0.0376825107214244,-0.0487115977060647,-0.043530123568211,-0.0230542520072108,-0.0501369329393565,-0.0636287352715093,-0.0379875116781117,-0.044602055948616,-0.0356184538291634,-0.0361898199616215,-0.0348631003223875,-0.0400498047567126,-0.0465124950912187,-0.0371457148404979,-0.0681945813820348,-0.0456125700888014,-0.0499787062667773,-0.022980607641217,-0.0333493810988476,0.0904610317837662,-0.0337467104928585,-0.0368923048237985,-0.0347936390566491,-0.0389285792716854,-0.0489680516609733,-0.0319817584879474,-0.0378242170495649,-0.0166311877595493,-0.0359976760143562,-0.0362260226800449,-0.048438821263742,-0.0320149365975125,-0.0506996467834675,-0.0297114710829909,-0.0511304223987201,-0.0503377266980911,-0.0414073703816285,-0.036472117762884,-0.0406973462124073,-0.0377663437915197,-0.0361085901672744,-0.0401243372191913,-0.0373689394199782,-0.055002353340815,-0.0556360190765612,-0.0184788582321431
124,,-0.0258117190603816,-0.0324212675918907,-0.0330252765819521,-0.0199822646393787,-0.0476524419394527,-0.0360499478529681,-0.0406173990203366,-0.0378719637038282,-0.0354856396297077,-0.0452121530443637,-0.0414313347115399,-0.0244353829746131,-0.0495494399498413,-0.062713275411017,-0.032014597670149,-0.0426768940086869,-0.0319456366131451,-0.0333168569549294,-0.0339237530380488,-0.0421794143904606,-0.0468669100712614,-0.033777886277843,-0.0668729571559815,-0.0456075137557941,-0.0480282089828577,-0.0239991704158534,-0.0271055861611216,0.097717051719303,-0.0324311570503049,-0.0362199780053353,-0.0331742768187542,-0.0380039545339588,-0.0474048215696026,-0.0278103446878665,-0.0367999354247118,-0.012412701936073,-0.0331290856981959,-0.0332761319013382,-0.0458825812780694,-0.0306331311845471,-0.0486734576041992,-0.0323222988517471,-0.0535841390056671,-0.0470607027439803,-0.0409868235104216,-0.0403197329247255,-0.0378601267611841,-0.0364486647618096,-0.0333514201599039,-0.0394082967238697,-0.0384824224152464,-0.0533771641059515,-0.0493091433879289,-0.0135899986459783
125,,-0.0307204867020602,-0.0361786050473363,-0.0339839791988715,-0.0250860730575053,-0.048678793770495,-0.0365439051740429,-0.0416959048784105,-0.0418560654136053,-0.0382892158576509,-0.0476050889902492,-0.0444459539221396,-0.0337048835662345,-0.0541348349597089,-0.0649424987130805,-0.0358338394482424,-0.0456275164109361,-0.0365512059147426,-0.0371575039958378,-0.0369822727927991,-0.0459968590939884,-0.0469034046465629,-0.036257091277615,-0.0717828203521809,-0.0487139481851393,-0.0550030335786528,-0.0272409775216957,-0.0276632713867439,0.0904021920854304,-0.036345013089038,-0.0404049715914054,-0.038700347784061,-0.0411878620857318,-0.0509145595805057,-0.0258931042423007,-0.0378242170495649,-0.0128913284074203,-0.0358912647278979,-0.0354547224511388,-0.0451462546719874,-0.0313606038010321,-0.0475490560772997,-0.0322898937287021,-0.0522842486538749,-0.049843117551868,-0.0394309795289879,-0.0407442401468373,-0.0408373863118166,-0.0306348387848161,-0.037663431491866,-0.0409309764527859,-0.0396122726387409,-0.0610017754122501,-0.0512509752501476,-0.0222734380738554
126,,-0.0271717239481194,-0.0341722021009323,-0.0355169702433191,-0.0245994178258355,-0.0492898741392654,-0.0391608316858173,-0.0447602585151247,-0.042176428053653,-0.0368906191834586,-0.0467687536403079,-0.0432360721292833,-0.0279690104466517,-0.0543035634353657,-0.0645030951946779,-0.0397586460774629,-0.0439690809173641,-0.0381309213520881,-0.0387346091497175,-0.0386392279975397,-0.0475562677356684,-0.0466583826098991,-0.0390840820085687,-0.069136814461213,-0.0469926279627865,-0.051914868112432,-0.0299637797635977,-0.0309798294942146,0.0865126386475686,-0.035658574888518,-0.0379595457231824,-0.0366509793665905,-0.0408984319737985,-0.050543312894932,-0.018675813846373,-0.0370169428348459,-0.0125557376846743,-0.035592760339911,-0.0341747383102224,-0.0437682365583529,-0.0310612264022002,-0.0474766981738888,-0.0319271822308133,-0.055453599226065,-0.0477657954593137,-0.0393473758550184,-0.0350827312323997,-0.0346028749766196,-0.0383611528675908,-0.0374283411224192,-0.0418646232633984,-0.0429364566914958,-0.0568545680468298,-0.0471845799309821,-0.0195735804673942
127,,-0.021467785054883,-0.0302071417633042,-0.0338022192444153,-0.0177902144188005,-0.0492871256518496,-0.0396712340552543,-0.0442919961438086,-0.0368968190556013,-0.0370183596691705,-0.0483439766892608,-0.0437574368189419,-0.0283546509115757,-0.0526973569906959,-0.0660286703551266,-0.0391901051353357,-0.0473382477199325,-0.0385086978052014,-0.0396553666664054,-0.0395108823140851,-0.0497387452199262,-0.0489514584246785,-0.0386747130222592,-0.0686642381010501,-0.0453376018843076,-0.0530314719772828,-0.0336854690392064,-0.0311647204646363,0.0874443009042627,-0.0348388904010144,-0.0384217113768408,-0.0360699794664034,-0.0414331239107084,-0.0503381287148761,-0.0152143685856369,-0.0375728009577781,-0.0133441265057323,-0.0363441806449792,-0.0360099158426652,-0.0441574022993151,-0.0314093636810349,-0.0497255851695711,-0.0342788558922154,-0.0594994233872784,-0.0484024219921152,-0.0394360365317061,-0.0398432893899682,-0.0416447280406975,-0.0306410426909662,-0.0387951265397677,-0.0447150496104297,-0.0437562502352789,-0.0563866346274403,-0.046124818993089,-0.0237619771196858
128,,-0.0254434211046269,-0.0347308845308369,-0.0348907504002319,-0.0231727287001701,-0.0513639826881939,-0.0379320403616016,-0.0440859858715968,-0.0428636549516533,-0.0391450190857425,-0.0483064361887509,-0.0478081203598405,-0.0344886863891955,-0.0546431600593779,-0.0660128185468395,-0.0422998317003544,-0.0477463863202436,-0.0396792965904087,-0.0404422822718036,-0.0400707742080251,-0.0493838745970881,-0.0483521121904977,-0.0370565787808535,-0.0705867406954656,-0.0471098064737501,-0.0518442636409777,-0.0351643526365221,-0.0311250718945811,0.0865057639061824,-0.0358778056132314,-0.0396401738604282,-0.0370717955532626,-0.0415014481070984,-0.0489348227909683,-0.00985536118673272,-0.0390179655871959,-0.0147143662269227,-0.0360834499604104,-0.035840426646382,-0.0482336626975701,-0.0300588596317155,-0.0536721128132576,-0.0354579506106222,-0.0598478053947363,-0.0524658082018328,-0.0419648641490256,-0.0435428499938855,-0.0438380445222751,-0.0285607427533963,-0.0398798690670374,-0.0445427897041186,-0.0423042725012561,-0.0585751601693403,-0.0508282026585164,-0.0158520116074186
129,,-0.0266067802079168,-0.0322101767659817,-0.0338723063697106,-0.0233058349775462,-0.0471755377290698,-0.0379197498517728,-0.0418551911713578,-0.0397386481582491,-0.0370566569465221,-0.0417876908521851,-0.0449339056686931,-0.0348868487472325,-0.0546327673634135,-0.0673471678208922,-0.041585257998734,-0.0457948985956791,-0.0367682156171811,-0.0378807336131617,-0.0385302321693511,-0.0482359090372588,-0.0444591759266167,-0.0394742917599496,-0.0702950198841552,-0.0454445072107483,-0.0530173315789942,-0.0365159158870082,-0.0326265884808805,0.0879881468674592,-0.0349249593858807,-0.0379931715095513,-0.0348166140389078,-0.0427236137000716,-0.0514185580570847,-0.0133789403157092,-0.0374615960880886,-0.0169972381498056,-0.0374113338320321,-0.038243452475243,-0.050526850872115,-0.0310647387664377,-0.052692511035063,-0.0353931403645324,-0.0590460995334249,-0.0537060994315482,-0.0424437296806113,-0.0452165337357796,-0.0425313261323724,-0.0196753705006262,-0.0395305521465245,-0.0444793799952963,-0.0371119739368258,-0.0551537036549159,-0.0559909875460496,-0.0206242748682042
130,,-0.0176553231667023,-0.0293964578969319,-0.0331162579877262,-0.0164341650280583,-0.0517257002896073,-0.038066716652401,-0.0425197886474622,-0.0404165583876358,-0.0394004171626265,-0.0481489828559038,-0.048429811576828,-0.0367324742632158,-0.0547056690689282,-0.0672469643087785,-0.0417915779905677,-0.0467209258579235,-0.0388947751758942,-0.037907548766035,-0.0391126103086481,-0.0505354675860763,-0.042145310913469,-0.0408040338984526,-0.0721883260670967,-0.0506746015031724,-0.0517806806086736,-0.0398653675987505,-0.0341512266152205,0.080569357319688,-0.0363818756405132,-0.0387661867782085,-0.0373873542630756,-0.0444200814563714,-0.0516811152368291,-0.0168403855764453,-0.0390100698752224,-0.0178934826941239,-0.0381490266204923,-0.0366117268752881,-0.0491804108920927,-0.0321646252969284,-0.0548132187749353,-0.0351663913802234,-0.0587089326851238,-0.0575437470076124,-0.046150757366702,-0.048739907612423,-0.0420320374362371,-0.0224663623538366,-0.0411425886882209,-0.0441666591167719,-0.0401017550578828,-0.0583790310381709,-0.0534486930786324,-0.0180412348325217
131,,-0.020948864796147,-0.0294986848947442,-0.0308143371359503,-0.0169914599946514,-0.0471219005807138,-0.0388628300989134,-0.0402773522823558,-0.03985935622441,-0.0370694227056393,-0.0429055306902017,-0.0452346221566392,-0.0350154519737977,-0.0534807064490103,-0.0647489775422268,-0.0379170245426379,-0.0432942158706958,-0.0348526518308235,-0.0342309886344247,-0.0384137409260435,-0.0472920056624632,-0.0449021946516701,-0.0377692110857485,-0.0699887008671079,-0.0464935759208884,-0.049915025714485,-0.0330194680875068,-0.0301251463557354,0.0838354660730081,-0.0333511989887282,-0.0390519115078869,-0.0331331355714539,-0.0411115153062818,-0.0497647260960205,-0.00899486134315978,-0.0350343711146864,-0.0163167941153632,-0.0361383600268425,-0.0356622845236771,-0.0493750434137273,-0.0304347859099586,-0.0482727190532907,-0.0334430990994751,-0.0576487441080083,-0.0546496433343209,-0.0425577569354498,-0.0502253222209762,-0.0382241254617843,-0.00137698760659082,-0.037099181828565,-0.0423902464728796,-0.0416189971144577,-0.0550920153544789,-0.0466103541257023,-0.0198800053452889
132,,-0.0271675399952587,-0.0338417473870738,-0.0366704156685844,-0.0257558078005136,-0.0525484141893911,-0.0419289660896395,-0.0434796753797265,-0.0438062729848956,-0.0402114573392681,-0.0472038687328315,-0.0478682811970325,-0.0426217405734322,-0.057132745661019,-0.0678981795460588,-0.0439955863277696,-0.0468883969811281,-0.0413404965452194,-0.0400538523102682,-0.040292435494721,-0.0516493970552853,-0.0493683317823517,-0.0441017031674877,-0.0729468650574181,-0.0529509947267745,-0.053497910080827,-0.0386509625655588,-0.0336100684116129,0.0862079258455347,-0.0354577754395421,-0.0392956984590606,-0.0359099026132712,-0.0397366561544087,-0.0485576014563542,-0.00769609305490396,-0.0360931445339498,-0.0144445042603835,-0.0323913007787519,-0.0374381895101321,-0.0501113700198093,-0.0328746393970564,-0.0521414325711514,-0.0328794410879054,-0.0584429731965485,-0.0553142374854512,-0.0451372361445109,-0.0534365372184881,-0.0429420341877379,-0.00894460423821687,-0.0408235901492678,-0.0449235301961126,-0.0436093543619482,-0.0616266956401965,-0.0470488687972848,-0.0226090673444446
133,,-0.0162198970234512,-0.0285141556977899,-0.0327758637873049,-0.0129649951040242,-0.0472237611900918,-0.0381279960957725,-0.0417095130407215,-0.0383687709713919,-0.0384808680334885,-0.0455197683792502,-0.0436839458837133,-0.0311002451913583,-0.0484348233076626,-0.0615952566971182,-0.0405235558864158,-0.0437389081787272,-0.0373379296135128,-0.0388116247632027,-0.0352463814975865,-0.0479112155378504,-0.0430468721754577,-0.0390352715767266,-0.0712693690159546,-0.0479042125706796,-0.0519431489090091,-0.0323240679182554,-0.0302571182901491,0.0849332679132045,-0.0344433788968842,-0.0384217113768408,-0.0337003504822857,-0.0416100615392951,-0.0511016561244257,-0.000282329479602775,-0.0350423499394174,-0.0133465312163253,-0.0347177923853704,-0.0351198541986225,-0.049038408593145,-0.0284612504278046,-0.0526534780593252,-0.0311107990102953,-0.054753007815564,-0.053500700883952,-0.0417114430611979,-0.0512984021806939,-0.0420460238532008,-0.0201420421076957,-0.0390470149314302,-0.0421862817121574,-0.0398977784761129,-0.059875311557231,-0.0453053048309223,-0.0155893933185661
