Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean(background)
113,,-0.102178038344945,-0.0981660528988084,-0.0767592675544278,-0.0845157090425852,-0.0870950197506429,-0.0865117975029702,-0.0959665248940954,-0.074154483005447,-0.0978131077501276,-0.113441548283504,-0.0908050936984891,-0.0738752017126848,-0.0629685405613033,-0.051483951171864,-0.0490941013449265,-0.0442904642372551,-0.0562470246698553,-0.0757109904380819,-0.0900608207873839,-0.0681184890888207,-0.0914301432809352,-0.111997455223404,-0.0937780186616942,-0.0745090145463849,-0.064866443345779,-0.0602554631400072,-0.0461260021812093,-0.08618008026585,-0.0617020835271905,-0.104835854455914,-0.0752168715867789,-0.0779379880415308,-0.0683650490173804,-0.0493004801515155,-0.0419358141884068
114,,-0.105550874856496,-0.103660278155734,-0.0808182637020119,-0.087183054564436,-0.092297673338184,-0.0901494749020878,-0.0984347057930698,-0.0781642779960203,-0.100181251984143,-0.117042854758403,-0.0969792648386392,-0.0777278674485466,-0.0650032783084517,-0.05388154472412,-0.0519611605941651,-0.0475707275611764,-0.0575996080405401,-0.0765010799914988,-0.0968236148248203,-0.0712397363648387,-0.0995565413786733,-0.118038679470816,-0.101047473935389,-0.079046226580117,-0.0694568095344388,-0.0684747334082607,-0.0514057296144064,-0.0875474456938043,-0.0671115386750051,-0.107901236921315,-0.0797270094115617,-0.0826027539659976,-0.0751409388074323,-0.0515426031597454,-0.0451191481356153
115,,-0.111182314530936,-0.107230895942843,-0.0832521985694427,-0.0920905945643441,-0.0964401250723712,-0.0937759968723343,-0.103192349959081,-0.0821120627961068,-0.105606967183784,-0.118877645204108,-0.101248554843779,-0.0811270107481438,-0.0674521662165241,-0.0574145671953239,-0.0577275474757749,-0.0547192835280164,-0.0627731968278852,-0.0827025848719846,-0.100641856981094,-0.075660399400722,-0.0996581463025325,-0.123728608940291,-0.103390610172861,-0.0828607959494224,-0.0757154757935038,-0.0729248457561458,-0.0575175167413906,-0.092275797323925,-0.0731772090815629,-0.11274240813992,-0.082486441552581,-0.0845438637571908,-0.0795482437485553,-0.0575337067133497,-0.0483215039186506
116,,-0.114922856716241,-0.106729255304547,-0.080329947415537,-0.0908099703159727,-0.0969471009012229,-0.095057575723357,-0.10484503604493,-0.0847821268812337,-0.103925034278482,-0.118316634548962,-0.101790956727256,-0.0795171332302148,-0.0673977317333412,-0.0578141020156345,-0.0583378757861038,-0.0546300920781212,-0.0624687803584331,-0.0815248699579838,-0.0988739518284875,-0.0758487473394882,-0.102627368764956,-0.123468459761734,-0.102362365492367,-0.0921822570828778,-0.0754785768707685,-0.0715511025592532,-0.0571933248685782,-0.0934882078717382,-0.0705607748252274,-0.115030211387167,-0.085212530289757,-0.0849351369282311,-0.080422972103729,-0.0579797517331645,-0.0502595020515831
117,,-0.113761098518329,-0.109403308506794,-0.0853812682171721,-0.0928785169376544,-0.0991137548035811,-0.0983930489558298,-0.105818038809939,-0.0873615436115322,-0.106395239835502,-0.123335649142956,-0.106161437951043,-0.0821312103237497,-0.068420369798504,-0.0563933735029777,-0.0449821618411549,-0.0548646854116677,-0.0660192406972738,-0.0857213793737677,-0.103545567817756,-0.0764560491805553,-0.102182000515373,-0.126581338127435,-0.104673185283787,-0.0871999207029814,-0.0791311986108184,-0.0762126338252165,-0.0567161607605324,-0.0973813873523443,-0.074666226234193,-0.116581851150316,-0.0845369546997791,-0.0881832288907908,-0.081082358989562,-0.0559304001679478,-0.0524208581473864
118,,-0.115292857044733,-0.108929339614944,-0.0852210893045744,-0.0949211609653157,-0.0978736837682806,-0.0987120942215446,-0.104952405703962,-0.0877191751755212,-0.106663393349558,-0.123388770244252,-0.10675351723595,-0.0836090056213799,-0.0692610340502213,-0.0611250965927113,-0.0519290709832383,-0.0575370990943925,-0.0679805149884493,-0.087793431333573,-0.10515718624146,-0.0761312322441133,-0.106776538884817,-0.126472422338013,-0.105017161535569,-0.0889440530547688,-0.0786178394270956,-0.074603962950066,-0.0575236356308,-0.0970310945539239,-0.0791923188162954,-0.116709474376729,-0.0835996581671051,-0.0872831901462559,-0.0817485127712096,-0.0575457311960063,-0.0515275749039957
119,,-0.114682733845944,-0.112207719697192,-0.0895302278636127,-0.0968836796354738,-0.100454615738934,-0.10190211505564,-0.108551027779893,-0.0888062034550577,-0.109609256783486,-0.131812041883313,-0.109798294611537,-0.0851092160881083,-0.0703505535078315,-0.0633957621154102,-0.0550692047767146,-0.057669181721526,-0.0674124413342349,-0.0895973199240713,-0.107512852725622,-0.0822937251765789,-0.106073227182698,-0.126021070183707,-0.10642518909007,-0.085565455484029,-0.0809277993849228,-0.074967948924004,-0.0598851991451561,-0.102076003940097,-0.081337604901418,-0.119371350620319,-0.0876721549673419,-0.0929105377744961,-0.0826569042916382,-0.0598722787298369,-0.0512816285110808
120,,-0.117428109767349,-0.114514400387378,-0.0895106792541049,-0.0983390600515033,-0.101890871814675,-0.101465541948979,-0.109452404412257,-0.0886393383243324,-0.108552775179731,-0.12684603572656,-0.108579291229347,-0.0865720902433236,-0.0729080614440845,-0.0647721619753201,-0.0590767413123456,-0.0562619388454027,-0.0680684243864391,-0.0876816705084006,-0.106792909624149,-0.0794831594907144,-0.10968322593577,-0.128017735140611,-0.107743570823222,-0.0922249962113969,-0.0806020047278144,-0.0761304331263571,-0.0602889365802899,-0.0979067204649359,-0.0834323839884647,-0.120057586985292,-0.0870870525623155,-0.0893338536640619,-0.0855233270959401,-0.0577025557645509,-0.0517206168160178
121,,-0.112850273564149,-0.112725121199768,-0.0923508129497051,-0.0962131823550562,-0.100209285753755,-0.0987344770497958,-0.109860186588788,-0.0876857281515355,-0.107212340237337,-0.127642063597619,-0.107156163169244,-0.0825175541636716,-0.0680983267661365,-0.0574588958480707,-0.0584663236159137,-0.051214416312937,-0.0652957278894249,-0.087868001161461,-0.106516514420849,-0.0777507284893083,-0.109331600324271,-0.128402435741272,-0.105540300164264,-0.0861082342443051,-0.078696805734674,-0.0783730409086651,-0.0554863732551385,-0.102264623139247,-0.0784267164565118,-0.118043907396863,-0.0870108795208383,-0.0881675586349995,-0.0830471571692499,-0.0468412835879557,-0.0539729210643672
122,,-0.112553906156596,-0.108364535207586,-0.0875768297339749,-0.0932709239686684,-0.098334277821978,-0.0972402253451329,-0.10518126162875,-0.085492580149568,-0.105597376413072,-0.124245524040228,-0.10446807424468,-0.0814782932489388,-0.0669795155820574,-0.0573320639761116,-0.0579844431353949,-0.0499260953700072,-0.0656744199891655,-0.0851473607490172,-0.103296774665938,-0.0763477768684079,-0.10784701933262,-0.124262248280922,-0.105425576780778,-0.0860046143304192,-0.0789633365688669,-0.0766235573577446,-0.0459669110565665,-0.0976305457470212,-0.0747335331157949,-0.115278468043314,-0.08374244722348,-0.0868839782993742,-0.0802278456649231,-0.048697610563156,-0.0482344195765068
123,,-0.111180121860852,-0.108514624354072,-0.0865299152554147,-0.0919760014883975,-0.0972769049279596,-0.0982867485142641,-0.105746551757163,-0.0862125051415088,-0.109082540526086,-0.125966523791747,-0.103925625273619,-0.080670945695683,-0.067581780031664,-0.0599326462180611,-0.0591489652834567,-0.0504545844411192,-0.0644232377657581,-0.0811298564868287,-0.102959013815753,-0.0750484351155912,-0.107018697286681,-0.124573520108312,-0.103129105491406,-0.0864985250240519,-0.0770185762374743,-0.0750501496228636,-0.0523355822728605,-0.0934949265908681,-0.0721760863099222,-0.115726718473788,-0.0837472611331643,-0.0882223009823238,-0.0837133109508975,-0.0489991086440866,-0.0491693130857681
124,,-0.112331069685329,-0.107629850339435,-0.0828185385993463,-0.0899849554280249,-0.0965492044811743,-0.0961712473772417,-0.103063631540125,-0.0817211322038134,-0.105651594758482,-0.120105852384966,-0.0999578370707097,-0.0774388121336066,-0.0659673329206768,-0.0569070473922916,-0.0548202644802491,-0.0475013564334801,-0.0640919088069374,-0.079564578823351,-0.0992561340797752,-0.0746012105207133,-0.104362030923368,-0.120958166939473,-0.101158513244025,-0.0901210543321334,-0.0769001267761067,-0.0728074618787862,-0.0524763167292752,-0.0911510130182361,-0.0699046132402334,-0.113806093525481,-0.081116247112256,-0.0827123767245742,-0.0802480606954578,-0.04652788759787,-0.0454939377446374
125,,-0.111881113387284,-0.107843163410954,-0.0876198499732654,-0.0932021957525341,-0.0976201958538549,-0.0971619214315083,-0.104623273193471,-0.0736586234750743,-0.106545310450046,-0.123350802458172,-0.102441848404946,-0.0802348870180296,-0.0688135261724688,-0.0591017484124525,-0.0589401593471753,-0.0479572238440553,-0.062854360351231,-0.0846330731199049,-0.101858137424598,-0.0742715831261103,-0.106510854104749,-0.1246847305469,-0.100879105251456,-0.0837176214991807,-0.0752318267057015,-0.0710462239477759,-0.0501576947066667,-0.0958860126441272,-0.0741278248551276,-0.115152651703118,-0.0814445132770603,-0.0831037189275784,-0.0802009493954828,-0.0525912646209164,-0.047632556802304
126,,-0.112248921045693,-0.108554086670743,-0.084373384465758,-0.0906437792727373,-0.0952273567841475,-0.0954773077309475,-0.100867282245526,-0.0743308938576195,-0.108361347831367,-0.120477362101874,-0.102914419400915,-0.0820265615939891,-0.0684684978476596,-0.0613977995410628,-0.0589080697362486,-0.0491630129653488,-0.0646058024363813,-0.0817261020544007,-0.100913506130294,-0.0748224915961204,-0.104823063265379,-0.125354021007919,-0.0989337198319958,-0.0878554719247421,-0.0793977294450114,-0.0756138001347899,-0.0530758586255077,-0.0946197816199161,-0.0707710685749211,-0.115042288995031,-0.0797317525284566,-0.0841681227780143,-0.0813111485936228,-0.0505782396506734,-0.0495252294670559
127,,-0.113267900726546,-0.108747668583927,-0.0854672422038841,-0.0927323572337949,-0.0971623649697413,-0.0970107833629315,-0.103843452366798,-0.0719611870077981,-0.105431395097984,-0.119120210911615,-0.101917857766927,-0.0807082820071962,-0.0709465945028059,-0.0605732481369322,-0.0557518464442574,-0.0479572238440553,-0.0651739470998025,-0.0824044307826454,-0.10110580458549,-0.0753779885031456,-0.105831008301712,-0.124835963936034,-0.103877812913547,-0.0884775182847574,-0.0790324516341139,-0.0704356358772595,-0.0440214320220451,-0.0944243729782777,-0.0709309626740376,-0.115447459454145,-0.0835188835943121,-0.0841993942576334,-0.0798442740262169,-0.0513255296044155,-0.049634902239244
128,,-0.11359241589889,-0.109806173041471,-0.0864556438376598,-0.0930905037671178,-0.0971786808282353,-0.0980237682749404,-0.103721827021172,-0.0716275307441882,-0.106500571999386,-0.122911130988806,-0.103758370174208,-0.082103843744164,-0.0713836469767763,-0.066110579583961,-0.0588358457651376,-0.0521690423113258,-0.0675950060048582,-0.0846032702331922,-0.101830493741063,-0.0761641653807542,-0.108511201043229,-0.124911527266668,-0.104483358479676,-0.0917523325032613,-0.0807204541891822,-0.0772106366680814,-0.0556699399374186,-0.0982435051017373,-0.0724284066053052,-0.118274903534684,-0.0834141810586757,-0.0861090945052798,-0.0824146665528573,-0.0500597945879146,-0.0524587532109473
129,,-0.112651250509834,-0.111022707233611,-0.0873697740536804,-0.0932480606123464,-0.096786310747354,-0.0970443216200538,-0.10347857632992,-0.0724856837025125,-0.107518690520296,-0.122463798363791,-0.103754697342633,-0.0811767924968278,-0.0714358410162918,-0.0628630490216628,-0.0574383834330223,-0.0466556629258967,-0.0615423232376159,-0.0826429790985593,-0.101475955173311,-0.0744834653063411,-0.107612541779166,-0.125129412209447,-0.106443092401183,-0.0864893724764531,-0.0732673638896457,-0.0712809917024951,-0.0474597015406794,-0.096613473117487,-0.0690969843347607,-0.115552591702132,-0.0815967177744356,-0.0880972150638472,-0.0778256833076484,-0.0480225940788562,-0.0496008709860853
130,,-0.112534478079811,-0.110410560077441,-0.0871510158044291,-0.0927237921093722,-0.0985032259050939,-0.0975200466835266,-0.105224237308337,-0.0811060621521111,-0.111552912397049,-0.127369134927654,-0.105606181157054,-0.0819294068909121,-0.0580061237963786,-0.0468473279467001,-0.057173353638042,-0.0485187732125951,-0.0679872608630933,-0.0887773022617285,-0.103906143033269,-0.0763101072806547,-0.108253378548936,-0.126748100421382,-0.10437231917104,-0.0880872275050104,-0.0792200161607284,-0.0710344695676861,-0.0545870057778487,-0.0982098407827291,-0.0701485604307282,-0.117826700653848,-0.0815872315406457,-0.0880972150638472,-0.0813448117588776,-0.0516631011333163,-0.0518796274748812
131,,-0.112995244751291,-0.10429221662621,-0.0846390194827061,-0.0930474709242519,-0.0971133516045071,-0.0951303379078004,-0.103836220213599,-0.0788889388497644,-0.110059246875195,-0.122327305862795,-0.101388310793963,-0.077939707524264,-0.0555803041601429,-0.0485281627623509,-0.0541777571728906,-0.0438941370745656,-0.0617790679330099,-0.0817633556627914,-0.101312507731202,-0.0747564773087414,-0.106112296695087,-0.127315145584737,-0.103247319051065,-0.0861052106348305,-0.0754885062975629,-0.0691205046572773,-0.0527761423103327,-0.0965865982409678,-0.0691978909834142,-0.115669849107622,-0.0812731947265262,-0.0858430453166436,-0.0805104278078645,-0.0438757930177955,-0.0465841267104523
132,,-0.117361156841314,-0.109403308506794,-0.089033999044718,-0.0936405367169443,-0.0994107955338258,-0.0978446336784225,-0.106232914059798,-0.0820549364631046,-0.110959227058611,-0.124495638239329,-0.104024932988894,-0.0820789528698218,-0.0655491167693931,-0.0606302695926347,-0.0608436364075818,-0.0477491104609666,-0.0650996004603072,-0.0852591215741895,-0.102864134365787,-0.0779296035258497,-0.108097040020259,-0.126452464226673,-0.104053355848503,-0.0936520581642275,-0.079832044136693,-0.0722438913286292,-0.052855687872654,-0.0970108676731753,-0.0698456794635199,-0.119061041687544,-0.0814112406660063,-0.0858117738370245,-0.081983983614176,-0.0516390521680029,-0.0514935436508371
133,,-0.115481069725613,-0.110837065908539,-0.0910147918244138,-0.0956317209244851,-0.0982824354974082,-0.0975648123400289,-0.106869691240987,-0.0857452827754779,-0.107205964869523,-0.128187977269577,-0.107336367354335,-0.0821686135462154,-0.0672492815955145,-0.0596155184593645,-0.0609640394881344,-0.0460611325412179,-0.0642339982296979,-0.0872941077589236,-0.106009311112849,-0.0788523234081826,-0.109925444816756,-0.126559138730865,-0.106066928969133,-0.0849738903762846,-0.0813030066226149,-0.0760129692872281,-0.0525986945174619,-0.102830410013336,-0.0764581780277806,-0.119335165346363,-0.0845465117263583,-0.089732927447016,-0.0841170119632294,-0.0495054026506871,-0.0507326702177711
134,,-0.112138573648938,-0.109233428046002,-0.0902724765980787,-0.0955715578327735,-0.100931459861373,-0.0973241429584475,-0.105116867649305,-0.082951272307218,-0.104630316272656,-0.125519191166733,-0.105405729310717,-0.0802174232594186,-0.0653044935126501,-0.057357353424425,-0.0535191603670172,-0.0438908072604361,-0.062306524320948,-0.0838802371748786,-0.1037366589434,-0.0763807100050488,-0.109026906510936,-0.126688119359496,-0.103437145855176,-0.0841536750169213,-0.0776207529711073,-0.0721147530711796,-0.0477778837899649,-0.100089031161656,-0.0732528890680529,-0.119066272147643,-0.082581587061638,-0.0877292746965847,-0.0803825420426595,-0.0415010209798363,-0.0493549245931704
135,,-0.116900288185179,-0.112977956743929,-0.0914600878715981,-0.0991899775334715,-0.102956468427692,-0.101320017580092,-0.107284705570716,-0.0846914795264052,-0.108284677103656,-0.126512437463705,-0.10499757413006,-0.0845510449220831,-0.0703066574078257,-0.0620003230510668,-0.061052442343863,-0.0503753031523236,-0.0645246389130353,-0.0854902817795318,-0.105696862551203,-0.0803212153094133,-0.113637048493687,-0.129347404285661,-0.108012314388594,-0.0915602107228625,-0.0772752558293358,-0.074815301906375,-0.0500659113655268,-0.102554235295421,-0.0718900052262397,-0.120073135716676,-0.0866302974846105,-0.0900694582707319,-0.0840968825896037,-0.0480587941003281,-0.0546391311425772
136,,-0.11597646018748,-0.113459745911948,-0.0908936436389622,-0.0963622431494459,-0.100432773541272,-0.100396635951597,-0.107499236268976,-0.0845246883935206,-0.110199671281046,-0.129090134679173,-0.107213139146239,-0.0826097574562612,-0.0707291055082593,-0.0623302397703171,-0.0598718306972864,-0.045783648030433,-0.0643015989945493,-0.0845362137380889,-0.105315887629467,-0.0774729060287471,-0.111472621698999,-0.129652058985227,-0.106812081582209,-0.0891513746017156,-0.0783907917466917,-0.0732536485515837,-0.0489646205377288,-0.0980616046217177,-0.0733201959496548,-0.120036902893082,-0.0843514067985601,-0.0903042359797488,-0.08433235343257,-0.0459491935483258,-0.0514556485872762
137,,-0.117986322776722,-0.11349138795245,-0.0908857975984115,-0.0964653009368554,-0.102356860628035,-0.0974025188425808,-0.108729814951765,-0.0850205479238932,-0.110847574964894,-0.125996886754205,-0.106872978437303,-0.0837061603244567,-0.0712392628293094,-0.0617085808982815,-0.0583940996448028,-0.0468869264453136,-0.0641121464308688,-0.0863995828797993,-0.104462555428526,-0.0805471588288842,-0.113285422882188,-0.128171209814977,-0.105500809467188,-0.0899868714468017,-0.0781242609124987,-0.0698368021868328,-0.0406933025127787,-0.100924203311171,-0.0753392950502113,-0.121579936171887,-0.0842704906401881,-0.0914391214652645,-0.0825828967222228,-0.0433816500673535,-0.0497977767085096
138,,-0.117943081282984,-0.114206281506295,-0.0891356651125311,-0.0945229517532412,-0.102097977953946,-0.0997530756614947,-0.106039801661397,-0.0849919107595514,-0.110161363636181,-0.129567830266646,-0.10751101520448,-0.0843940049164896,-0.0734309146125843,-0.060535169728065,-0.0566914731575232,-0.0461073535325858,-0.0649575110375469,-0.0862505058351297,-0.10532184101312,-0.0797091770172339,-0.112089871611444,-0.130401341983406,-0.10867518933002,-0.0934995701836983,-0.0818261388642065,-0.0742517313562178,-0.0430425189824339,-0.0990450129322436,-0.0709898427770018,-0.121083375309955,-0.0863638334250196,-0.0913373683505657,-0.0846754950102067,-0.0443580380590824,-0.0503011123174539
139,,-0.119732249078714,-0.115126547543548,-0.0907451672953213,-0.0967977520969099,-0.103346206918494,-0.0998089967468682,-0.108021550717802,-0.0858024091084801,-0.112069927007776,-0.128930940371367,-0.109329396447142,-0.0861882890195979,-0.0737215914336055,-0.0660598083721382,-0.0595425322943497,-0.0494008568317359,-0.068575572141239,-0.0898506444611285,-0.106375881344068,-0.0817523636158422,-0.113879267374673,-0.131848838694867,-0.111419501928786,-0.0965793207315038,-0.080523038420236,-0.0772928373669408,-0.0488484709048337,-0.101873947302688,-0.0722686198536873,-0.121805796948884,-0.0871440407578443,-0.0895372218295321,-0.0865999487857341,-0.0504335661382872,-0.0539917942921015
140,,-0.118351937765047,-0.113487477814365,-0.0927219040710036,-0.096428139348634,-0.103833972139764,-0.102025184625766,-0.10661927793647,-0.0860742031772846,-0.113688050796957,-0.130280486738004,-0.109447068320292,-0.0866119022600802,-0.075187505427371,-0.061004514964632,-0.0587393981601515,-0.0459553713019645,-0.0640107452835916,-0.0894928845983641,-0.10783017223753,-0.0827033541907522,-0.113035402194548,-0.132475864920109,-0.109101507886342,-0.0927250358431538,-0.0801676900361329,-0.0793594492949787,-0.0463095688634892,-0.102709119452203,-0.0746746530128305,-0.122678142594101,-0.0863115175535961,-0.0882771813935759,-0.0843525684631047,-0.0479743695747275,-0.0502406288238489
141,,-0.120015664435076,-0.11515824974002,-0.0925968993571457,-0.0972418261687966,-0.103190811524288,-0.100620536204617,-0.108286289248848,-0.086756019281277,-0.116384942258252,-0.130924981456905,-0.109342345532823,-0.0865247172889306,-0.0748654623950035,-0.0638904929578887,-0.0552459211020692,-0.0470620588122633,-0.0675003507322245,-0.0891872171762401,-0.106746115195996,-0.0792478170760675,-0.112918254136503,-0.132195704266277,-0.111613012807748,-0.0956584273485542,-0.0827837421664054,-0.0754846618773405,-0.0423940259709268,-0.10221745065862,-0.0731855821864513,-0.1230488395662,-0.0864304494399172,-0.0905000106291966,-0.0857386685652806,-0.0457442710491543,-0.0511793861435126
142,,-0.120749036089483,-0.116635439752492,-0.0922179621952965,-0.0992415064271761,-0.105706282691709,-0.101504693905791,-0.109574029757884,-0.0896787859923139,-0.114715760088578,-0.130826400409962,-0.110945583602849,-0.0884336198537268,-0.0721029953528634,-0.058943088375506,-0.0600324575241261,-0.0494999584427305,-0.069846991988578,-0.0901562492721459,-0.1081630205054,-0.079351426944151,-0.111886782721968,-0.133678741357824,-0.11244774660928,-0.0964359852985733,-0.0810858101845427,-0.077645068960789,-0.0409135825315148,-0.102722627613822,-0.0763235642645769,-0.125257330018493,-0.0888663585330274,-0.0915488132558048,-0.0863240478816983,-0.0476971736061138,-0.0543967513438798
143,,-0.121843739376705,-0.116797439781144,-0.0941401091464696,-0.100602325106635,-0.105744440747865,-0.106362487341377,-0.110826026740532,-0.0907944514361921,-0.113624186242855,-0.13310091865706,-0.110011554280803,-0.0900708639512415,-0.074723235711809,-0.0645818660885826,-0.0611327110642315,-0.0491959939814878,-0.0692383720772939,-0.0924296585505808,-0.109725429841846,-0.0812344622895215,-0.115879614313152,-0.134632675043136,-0.114737172913414,-0.0995126305177293,-0.082191416675104,-0.0744395615523471,-0.0392617009227591,-0.103079639131372,-0.0771648466108507,-0.126171091397766,-0.0884905196136947,-0.0924331817445483,-0.0878716969143341,-0.0497223496325153,-0.0535866886322307
144,,-0.12214229945434,-0.117646601461224,-0.094886214409342,-0.100608127287696,-0.106627470799104,-0.101588683489615,-0.108636840059197,-0.0884677373318038,-0.117971189208363,-0.13520103294911,-0.111692110164238,-0.0885282988515601,-0.0720486438490755,-0.0587401958434108,-0.0622089197426673,-0.0460314020579195,-0.0673988785757405,-0.0923998556638684,-0.110235047808949,-0.0804012169289836,-0.115520186895,-0.134234633458959,-0.114701366291188,-0.0964146565939012,-0.0848370225323712,-0.0789249370405017,-0.0489034316436355,-0.103530924886817,-0.0756506027960572,-0.125721081630714,-0.0889138604947664,-0.094397693371483,-0.0882485016572256,-0.0447196585532967,-0.0526669531483937
145,,-0.12230460803284,-0.118511644317526,-0.0947846813252668,-0.0994764256865456,-0.107971160693792,-0.105483799398875,-0.11234992486749,-0.09056557611498,-0.117661568084525,-0.137763633181389,-0.113133555294631,-0.088279055553377,-0.0757793144731955,-0.0620702296249213,-0.0609319498772076,-0.0491695933123188,-0.0667225868903982,-0.0901487985504677,-0.11126023712681,-0.081371005294246,-0.117098571003857,-0.136075742548069,-0.117166335530278,-0.095109519650154,-0.0873346252012761,-0.0827527868995499,-0.0489952149847756,-0.107996539237283,-0.0779052223084708,-0.126736551684091,-0.0902079526864038,-0.0947733653186956,-0.0902806261674233,-0.0468533080706125,-0.0555361295882777
146,,-0.123883891408493,-0.119060627704633,-0.0950933365815055,-0.100247079663842,-0.105177662034452,-0.105522951355687,-0.109323685993302,-0.0888634037859005,-0.116678541805583,-0.133586162736128,-0.112896375132545,-0.0894503317774563,-0.0780148623564762,-0.0653874744458779,-0.0605625171140866,-0.0481191162357761,-0.0693127187167892,-0.0885686194436336,-0.109635296445981,-0.0811591971210636,-0.117090769197203,-0.135837792766082,-0.114203305224629,-0.103793734657046,-0.0878874675387883,-0.0793476149531195,-0.0516810796378264,-0.105147448709448,-0.0754822819183033,-0.128091668796435,-0.0894039589763149,-0.0922844178624748,-0.0889415517083136,-0.0477936226143712,-0.0520954064250397
147,,-0.124816337109543,-0.118539255908001,-0.0942182370926309,-0.0999347979903316,-0.107058130515644,-0.104286210131676,-0.111412735168804,-0.0915858583422264,-0.116506240560662,-0.135125210041004,-0.113427805608881,-0.0891886430421022,-0.0743699094474904,-0.0640872314037023,-0.0585949502179295,-0.0464938498154647,-0.0681630796590726,-0.092243265286414,-0.108058482419018,-0.0822937251765789,-0.11773148500873,-0.135188513780337,-0.115654378285272,-0.100265754434427,-0.0908094554725801,-0.0827293581011396,-0.0503779747254028,-0.105275387266352,-0.0764076710297046,-0.127374477617605,-0.0873867892329605,-0.0941237745389692,-0.0879726007531898,-0.0492160556259148,-0.0540977518619796
148,,-0.122999021549021,-0.118831493612863,-0.096382547430969,-0.100238445465835,-0.106613918110193,-0.105495026798255,-0.115118657363832,-0.0903510563748591,-0.1142753053296,-0.136649104030664,-0.115738911333591,-0.0901431277799766,-0.078353584247258,-0.064226756078617,-0.0601046814952372,-0.0482644388381387,-0.069677990076449,-0.0931078620566126,-0.111736133130564,-0.0854009111133569,-0.11752053383348,-0.136760508549967,-0.11672204902995,-0.0972501534389875,-0.0884797148456267,-0.0798173103860967,-0.0461994288541213,-0.108178439717302,-0.0812702980198163,-0.128193425020176,-0.0881098667846774,-0.0955795205924092,-0.085489663930685,-0.0530855341448601,-0.0515011226635493
149,,-0.125458840436308,-0.119929580699019,-0.0945072772474927,-0.103435723524553,-0.108044713636519,-0.10600429011885,-0.113351508545622,-0.0910471540621021,-0.113314675994979,-0.136171464775218,-0.114512562288251,-0.0895101501690202,-0.0755868852559679,-0.062590249915713,-0.059454218824724,-0.0501374592859366,-0.0707059193537503,-0.0916693718838766,-0.111174891417099,-0.0881974154599814,-0.121364949660884,-0.13937091211253,-0.116532092960054,-0.102814984098204,-0.088094734550066,-0.0834455756689257,-0.0451532080310073,-0.107552042924326,-0.0768367389814791,-0.12910718639945,-0.0888663585330274,-0.095055153795087,-0.0934901905493619,-0.0531940076357743,-0.0563386132872146
150,,-0.125891561327651,-0.118626181285425,-0.0915225902285271,-0.100848710580958,-0.10848892604197,-0.107727983805714,-0.11207802372318,-0.091013781035957,-0.114501935795894,-0.13560284929645,-0.113556448889171,-0.0900285093182885,-0.0766890175816327,-0.0636051933641796,-0.0609801289866492,-0.0468341251069757,-0.0688731717268407,-0.0886580907148781,-0.110386505219645,-0.0856504628813411,-0.118364459492725,-0.137062921964302,-0.115202982166812,-0.103906507118531,-0.0858439602306911,-0.0802165595003042,-0.0484692090273374,-0.10513394054783,-0.0748680932052493,-0.128646858361111,-0.0900795345662928,-0.0964952986246993,-0.0893520196164601,-0.048649512632529,-0.0544838356860237
151,,-0.126179311031853,-0.122386410691663,-0.0975936303342715,-0.105114626058583,-0.110066893243502,-0.10784551164666,-0.114431811429728,-0.0946945816268831,-0.119250974999552,-0.139863803805465,-0.117711786940321,-0.0927173259458021,-0.0809133326271786,-0.0687999152890023,-0.0614539647179108,-0.0482512781441986,-0.0705976303134156,-0.0936222749079378,-0.113274479140077,-0.0849866196551199,-0.118614419701243,-0.140529389757106,-0.1192585668806,-0.103854697161588,-0.0880256194848191,-0.0817429497148259,-0.0488668275730618,-0.113513031983009,-0.078637063879955,-0.131648476762943,-0.0933241804863867,-0.0945698590892977,-0.0888674584819891,-0.0539173751977046,-0.0583788537877153
152,,-0.127791076520137,-0.120790713417236,-0.0978983625702348,-0.105532935683617,-0.109737155006518,-0.107912660131413,-0.115719621478698,-0.0954002250355733,-0.118609502121499,-0.137202566194216,-0.115760948323041,-0.0946063559576961,-0.0833913463029298,-0.0699226514049942,-0.0641684418895671,-0.0487731868683405,-0.0708141373848783,-0.0923626020554775,-0.112282970153512,-0.0855327176669689,-0.119052046623294,-0.139317548178467,-0.120992667375769,-0.108510892314104,-0.0905132927269294,-0.0829524514375383,-0.0542628139050364,-0.108966510109549,-0.0776023413412626,-0.131124337111398,-0.0904553734856255,-0.0956890743190218,-0.0919828859208865,-0.0510603581184586,-0.0581101703566639
