Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean(background)
58,,-0.0206644784390776,-0.0064781764163789,-0.014684599237601,-0.00621154609990606,-0.00798038886918949,-0.00118125297923941,-0.0106591792065536,-0.0112552330341444,-0.0077357010375567,0.00189587887764096,-0.0122884140602805,-0.0111930125931961,-0.00491973047696839,-0.0101960445057109,0.00102350396002611,-0.00282071187120427,-0.00802107257551537,-0.00834109789503431,-0.0101886530602179,-0.012100929196644,-0.00608860601544038,-0.0107068406131273,-0.0126413111443645,-0.0105995752680338,-0.00171998585408761,-0.0104034060889876,-0.00798919182023965,-0.00760714539366126,-0.0193443582066354,-0.00746672581404865,0.0104664575227317,0.0142570866669234,-0.00693369195116627,-0.0107145107505154,0.0336391418767797,-0.0177852393081586,-0.00524103119221364,-0.00996618329693364,-0.0119937182052165,-0.00903801685249601,-0.00467569399970872,-0.00585856077577905,-0.0142355568028767,-0.0120348009527737
59,,-0.0210533369521806,-0.0060127568094719,-0.0173239323078695,-0.0143760044416003,-0.00782290251050952,-0.00788282050968767,-0.00874826848698131,-0.0128981479871398,-0.0113378057673798,-0.00577827817421412,-0.00994332920783737,-0.0134126408494526,-0.00805382661310951,-0.0130612875604378,-0.00289902862738923,-0.0102283011287162,-0.00637985641936116,-0.0113172334097199,-0.00799378234721769,-0.0127538977886929,-0.00479752626823249,-0.011533465583838,-0.0111028265772897,-0.0120474965813935,0.0153496352377782,-0.0104034060889876,-0.0114258970791592,-0.0098349519496791,-0.0179939396138715,-0.00852341382764557,0.0157430670562463,-0.00874012775329419,-0.00845348869265554,-0.00911579037047935,0.0169223117312034,-0.0155176519671989,-0.00986857646178841,-0.00906342144213333,-0.0115146553432439,-0.0114634846673016,-0.00773789362306186,-0.011474266991936,-0.0146620261844829,-0.0123356168564059
60,,-0.0202873300992663,-0.00751477905842051,-0.0157104656358505,-0.0109522295691739,-0.00663129875888998,-0.00814689621299227,-0.0106315498919293,-0.0123439179708991,-0.0104807317479221,-0.0107316349708883,-0.013009949667275,-0.0115645655217215,-0.0076165257892677,-0.0147585375147427,-0.00272754537469991,-0.00742353951667935,-0.0106253573178084,-0.0107237690721419,-0.0102251966134878,-0.0132924269175343,-0.00849109184031242,-0.0113408078696541,-0.0118128166148392,-0.0146324576350093,0.00566348075589875,-0.00931677827256716,-0.00674833651173295,-0.0104415515191884,-0.0183407216528428,-0.00873298689032958,0.00821261415146389,-0.00649597720344975,-0.0132012129142661,-0.0156566873586974,0.0101745658899282,-0.0180832880883202,-0.0117157361223152,-0.00992062120364094,-0.0159463820828783,-0.0119118015471973,-0.00780721424635321,-0.0114022859490768,-0.0141502039608614,-0.00903156659700398
61,,-0.0207580252257188,-0.00787019864770019,-0.0166565994398535,-0.0150647232654314,-0.00834338201722912,-0.0115938600120297,-0.0116800613443715,-0.013492851032635,-0.0122463220545333,-0.00548188485496765,-0.0145383651520516,-0.0150751980946518,-0.0139818247566655,-0.0118932944600158,-0.00510746277717803,-0.00781341974076302,-0.00800139220229837,-0.0121983362852658,-0.0106119374610279,-0.0138073235688252,-0.0112322775734493,-0.0163724145472029,-0.0167760810000124,-0.0173463857351265,-0.00225308146392049,-0.0148461435119498,-0.0138744459456691,-0.0138369503943423,-0.0201293334496624,-0.00934324627493211,-0.00217119237920958,-0.0184890131049169,-0.0136157261028352,-0.0165655591497708,0.000906859125570532,-0.0205495209135714,-0.0147808981778576,-0.00764984671805102,-0.0212565488426842,-0.0181922065725415,-0.0132916847685483,-0.0144982113377341,-0.0134507234161941,-0.0141821668678553
62,,-0.022512128425013,-0.00838630602063897,-0.0192960640820596,-0.015652337148179,-0.00777501116700911,-0.00452602549235018,-0.0116939461268475,-0.015801000205885,-0.0135609011923852,-0.0109234853653291,-0.0136127563328509,-0.014239333196335,-0.013398671472657,-0.0189193931719505,-0.00454265449541778,-0.0083778550651722,-0.0112249103651053,-0.0142213193879007,-0.0145730328838081,-0.0162238253315167,-0.0116873414792644,-0.0168779885205964,-0.0122166206712466,-0.016603494135841,-0.00841166915661349,-0.0155412359892492,-0.0159936093480423,-0.012833600356934,-0.0192349550027088,-0.0120671531544265,-0.00630131242250318,-0.0206491729455802,-0.0143317265967086,-0.0154132289149901,-0.00295153066405826,-0.0209853165624024,-0.0151602641720501,-0.0136414775795477,-0.0181622454526954,-0.0151191046027129,-0.0164318251963273,-0.0148582646611721,-0.0140819511700961,-0.017304619531954
63,,-0.0230442010114778,-0.0110774481300175,-0.0220051302793091,-0.0159561876267464,-0.0125276138453074,-0.0120742009948538,-0.015260652219284,-0.0146115941148946,-0.016041844617599,-0.0159115956207902,-0.0149988476954616,-0.0139420650153417,-0.0132529472908195,-0.0172221432176455,-0.00808199248564203,-0.0103504761989363,-0.0135833808974094,-0.0151473308095011,-0.0160100834245582,-0.0163716092493502,-0.00959183235768412,-0.0169140525262073,-0.0181473261027866,-0.0155421781660077,-0.00855913517845196,-0.0153654413119982,-0.0126227492956515,-0.0140864889752801,-0.0250205562671197,-0.0138980670420835,-0.0108612675289691,-0.025509596024164,-0.0165798840470394,-0.0154132289149901,-0.00677295136556018,-0.0205219715398375,-0.0150653866805234,-0.0149912366272201,-0.0176831825907229,-0.0164984507013819,-0.0144162592324087,-0.0163187689073352,-0.0160782347393026,-0.0167600319410676
64,,-0.018220417213419,-0.00732428384219943,-0.0167263325668346,-0.0160777813837053,-0.00986364172720861,-0.00763663876616223,-0.0106454346744055,-0.0120616614378896,-0.0140184063107794,-0.00958053260424342,-0.0138357809934231,-0.0115645655217215,-0.0125726873116954,-0.0134079935950595,-0.0063476331842558,-0.00610256375744862,-0.00801129587398188,-0.00808941417431234,-0.0115837984452877,-0.0135642004093662,0.000938767575775013,-0.0120230412389531,-0.0125508033386182,-0.015807507158466,-0.00855913517845196,-0.00920486482577999,-0.00700103542782998,-0.0110197189889608,-0.0176105931088664,-0.0116298186933079,-0.00520682864111723,-0.0196953328373864,-0.0112481715244106,-0.00694090487305313,-0.000385432318993543,-0.0181880079299987,-0.0135277666357515,-0.00994792971381629,-0.00742222527086798,-0.0115707867401947,-0.00785043487676447,-0.0120194567424813,-0.0120858150151246,-0.0127297964954761
65,,-0.0249240203240422,-0.0109928676487883,-0.0236285964185934,-0.0173945560667172,-0.0120823921640881,-0.00363118770682729,-0.0143774959036035,-0.0153473595099087,-0.0133160410914466,-0.0113420808872202,-0.0151648925046551,-0.0137006072881464,-0.011552361482174,-0.0175141734295635,-0.0102299376798589,-0.0101468960819285,-0.0164334798496913,-0.0148775997291497,-0.016260808884638,-0.0147510040080034,-0.00684011780220737,-0.0158828388920879,-0.0167551945833018,-0.0135257369825199,-0.0141961129765314,-0.00883726473250376,-0.015082298935165,-0.0133722226727578,-0.0221733161203691,-0.0137615187901017,-0.00460758104158942,0.00774146299622785,-0.014337970416641,-0.00848285801499079,0.00867007187951553,-0.0193521703545652,-0.0165629825331187,-0.0145261295802318,-0.0138503634818318,-0.0169123721222953,-0.0153938117180277,-0.0131096881344301,-0.0138942928490506,-0.0160545714521952
66,,-0.0229039481313622,-0.0087461135060827,-0.0194952639957379,-0.0154396819873305,-0.0151367239122265,-0.0116659950373898,-0.0140808664597946,-0.0130997221295832,-0.0145661900623329,-0.0103479341820067,-0.0139070685607866,-0.0152794488526485,-0.012961370648815,-0.0149592284434054,-0.010169448724287,-0.0126897575434382,-0.0156570573837401,-0.0120094685682148,-0.0166790138726383,-0.0157280289018077,-0.00704112259233618,-0.016460540876703,-0.0148130540904345,-0.0144656287032963,-0.00993148011758341,-0.00716729616093698,-0.0116455936762454,-0.0139674205372965,-0.0178661090798405,-0.0114841762734504,-0.00155881202492545,0.00203250538138442,-0.0138166751647392,-0.0144638303817572,0.014743797306061,-0.0183094829463456,-0.0140968876129972,-0.0134498868213167,-0.0185815440368378,-0.0153031350071815,-0.0147882439933172,-0.0143336620813212,-0.0146962262869832,-0.0195714089503873
67,,-0.0239037546510335,-0.00762477907604783,-0.0220051302793091,-0.0112459025967184,-0.0142327263959673,-0.0109453437665928,-0.0125908469746763,-0.0164055907992438,-0.0162546169674005,-0.012074587731974,-0.0160288777400964,-0.00843452923788556,-0.0119652894234903,-0.0149592284434054,-0.00860642585773668,-0.0109033015166726,-0.00795238172448033,-0.0133851250584091,-0.0149022070528381,-0.0175822071918225,0.000409591699721902,-0.0149720193819624,-0.0157319082950914,-0.0155421781660077,-0.0149446647615121,-0.00580897095925302,-0.0119859799133857,-0.0130943963174628,-0.0194357693717199,-0.0134699624826892,-0.0110175473105685,-0.0171213094116036,-0.0147838301297683,-0.016476310919795,0.0184729431635981,-0.0219508335026774,-0.0139222496809458,-0.0152922051551538,-0.016026225893207,-0.0169200155576246,-0.0162069821383981,-0.0153416928996344,-0.014952137398794,-0.0188710783370885
68,,-0.0280142946758372,-0.0133199656833231,-0.0235191285664268,-0.0165336240584711,-0.017197987990426,-0.0152268930334593,-0.0175785693908344,-0.0185626582411398,-0.0171759938214779,-0.00820268511014839,-0.0172772887129222,-0.0149266285995878,-0.0133259376600674,-0.0192843670632232,-0.0136079228492737,-0.0140747233394473,-0.0142615284674249,-0.0145359590143064,-0.0152104991914281,-0.0172866393561554,-0.00159074780694039,-0.0175439524136801,-0.0166298760830375,-0.0165048461771065,-0.0127215847778628,-0.0114182281678739,-0.0135780628005433,-0.0149140507006109,-0.0261338862190138,-0.0160389970406017,-0.0104443025654581,-0.00337487230034181,-0.0170007684804374,-0.0170606707828426,0.0113284450685451,-0.0222102164951424,-0.0161486313637503,-0.015994465053666,-0.0173238063909658,-0.0149352211873851,-0.0163366440296321,-0.0151975827047741,-0.0198658960911849,-0.0165577096484474
69,,-0.0251345342439084,-0.00923695264938786,-0.0157403324657084,-0.0138087454608987,-0.0113360100936881,-0.0148546147921144,-0.0150535024847659,-0.0141075928418002,-0.0119757408197468,-0.0102955214453812,-0.0128579615615053,-0.010821588855536,-0.0113336469310886,-0.0129516804205317,-0.00743672802025711,-0.00886088534279389,-0.014526896080481,-0.0131692562529205,-0.011165875646888,-0.0135404060655311,-0.00620510675094344,-0.013010056129354,-0.0148826754794703,-0.0142989476695724,-0.00950056776728757,-0.0103634601043684,-0.00776949522315345,-0.0107136048593085,-0.0242358712182675,-0.0124405569727187,-0.00260115876992933,-0.0149120492620988,-0.0107896967465219,-0.0107145107505154,0.00559601826358709,-0.0189439240794681,-0.0119203202125417,-0.0138786304310715,-0.0150480206367633,-0.0138200145750023,-0.0117951255437794,-0.0140147830992718,-0.0117957038008136,-0.0112411066040365
70,,-0.0254590541037531,-0.00888576964950769,-0.0204115309698828,-0.0125526337425367,-0.00800775535118969,-0.0146144443007024,-0.0139498726534034,-0.0135230410121115,-0.014714404912823,-0.0128768840427468,-0.0166316844056721,-0.0144344114028974,-0.0130586056222595,-0.0147037339447897,-0.00660984987030301,-0.01113604165044,-0.0157454286079923,-0.0148416449119038,-0.0161981627933182,-0.0178444305728636,-0.00986694911805089,-0.0173031641656922,-0.0197275835032829,-0.0162396650826374,-0.00891083569964929,-0.0145503491562075,-0.0102400456356705,-0.014182898328702,-0.0181764717498656,-0.00969859749132234,-0.00020390571672304,0.00812728738689259,-0.0148779971283397,-0.0163790169395374,-8.08070328278213e-05,-0.0225854357432487,-0.016198589618014,-0.0116807265489496,-0.0183420126058515,-0.0168741549456485,-0.0146498421962106,-0.0148273098505597,-0.0152080485106047,-0.0162724885665589
71,,-0.0252719605304707,-0.0101972966822352,-0.0208299297317699,-0.0124716158758406,-0.0133767493103873,-0.0182713825340245,-0.0155365246145427,-0.0174741051383569,-0.0143535450448772,-0.00719102040131867,-0.0155399052709972,-0.0139235907216077,-0.0126699222851399,-0.011345769749482,-0.00738636949656503,-0.0130912477741947,-0.0123648483698982,-0.0140684064880957,-0.0159003116699481,-0.0188930003644581,-0.0120365702098691,-0.01837857654353,-0.0167273460276875,-0.019021774155733,-0.0127669995598792,-0.013495742817336,-0.0114699001711736,-0.0129526687949174,-0.0195817370416801,-0.0138435020348303,-0.00786476687623501,-0.00067473593660414,-0.015179484433644,-0.0172391672427945,-0.00870229413672713,-0.0234405940811396,-0.0137723749181547,-0.0133770162178485,-0.0179826364060946,-0.017563827994983,-0.0142518771671599,-0.0164421438223595,-0.0161634401670828,-0.0206813088294772
72,,-0.0246989696373311,-0.0122494703260843,-0.0177821973668797,-0.0105470063218644,-0.00939802427166852,-0.0163739238146209,-0.0129632115956278,-0.0160831249049229,-0.0134191802915299,-0.00978990100230033,-0.0145620858390793,-0.0155768462245072,-0.0147105739441828,-0.0175324412862145,-0.00685180569259074,-0.0127829075969762,-0.0142123910194572,-0.0145000041970604,-0.0177241030582383,-0.0164669484909756,-0.0137616562182121,-0.0185751660477994,-0.0195883407252114,-0.0188851164137979,-0.00904681600626821,-0.0166199392985993,-0.0142808368208308,-0.013020790373982,-0.0206402202945236,-0.0135610398952934,-0.00558465799545453,-0.0035221732268666,-0.0147964451945296,-0.0148045828057219,-0.0104469393436121,-0.0237550758210723,-0.0151651592171363,-0.0163409956748924,-0.0189608416625383,-0.0175331072645244,-0.0172449956166978,-0.0134079799457852,-0.0130412066716027,-0.0180671242372042
73,,-0.0282568433226396,-0.0146019878970173,-0.0294751270422448,-0.0181036297925944,-0.0141369437089666,-0.0256516623670369,-0.0201517421594211,-0.0175949968902343,-0.020765237984377,-0.0149349669191928,-0.0211269428568337,-0.0193475400092322,-0.0178205537544564,-0.021784508479428,-0.0101290738146212,-0.0194106014062431,-0.0203249879705306,-0.0218367455434215,-0.0192500433231584,-0.0233066083464601,-0.0190320838581594,-0.0243771324241475,-0.0205280813465789,-0.0190671788383888,-0.0112926033809259,-0.0229242889845196,-0.0141489869762805,-0.0188368145119976,-0.0268091680639394,-0.0179337058372362,-0.00918053757526387,-0.0068745697656805,-0.0206181064445021,-0.0219864578997102,-0.0150899610596461,-0.0270434399572235,-0.0204418738483103,-0.0195784914206937,-0.0225941302988849,-0.0217865320361767,-0.0193471225661773,-0.0208134370300728,-0.0214186102275348,-0.0248412275295675
74,,-0.0324111282476711,-0.0161251930929641,-0.0261584616366951,-0.0166754388036466,-0.0155202419217663,-0.0239100768128978,-0.0198619849816863,-0.0178974240208851,-0.0203078601983287,-0.0170626979874351,-0.0174433335221157,-0.0138679094586749,-0.010750621925409,-0.0191930277799679,-0.00873738738290681,-0.0184155158343178,-0.0219465237534676,-0.016028433685047,-0.015231381221868,-0.0190741287369179,-0.0177727273159241,-0.0197909026579952,-0.0188365778542405,-0.019392998108392,-0.0109636102507369,-0.0175548694082476,-0.0111515154800407,-0.015463930396026,-0.0279224980158337,-0.0193275567314721,-0.0111609569925067,-0.0125065147514107,-0.0185896295158721,-0.0192436020305507,-0.004031619542774,-0.0262599744340201,-0.0164731440585927,-0.0148636052744,-0.0211367040739135,-0.0191923206875611,-0.0156273946818296,-0.0166580869509372,-0.021828126972126,-0.0216254111300304
75,,-0.0276399729295789,-0.0144750415217913,-0.0238277963322717,-0.0166045983879735,-0.0133767493103873,-0.0201389247894222,-0.0148397609848298,-0.0174135933454323,-0.0136705343421035,-0.0147604932541454,-0.0172677502355989,-0.0155024322861098,-0.0158768805122,-0.0171309316816398,-0.00990723203823975,-0.015983354436433,-0.0151460025308451,-0.01375376686169,-0.0127074774346382,-0.0202753384348838,-0.0100574250858396,-0.0195301843016433,-0.0200617661706544,-0.022849817807795,-0.0105213442049369,-0.0131281427240597,-0.0100863536766058,-0.0131795482912934,-0.0219543646154287,-0.0136521173078976,-0.00533710556829917,-0.00320651025943018,-0.0176664361401626,-0.0152347324550382,-0.00219469949192423,-0.0268779826073715,-0.0157142680982936,-0.0143710459882354,-0.0177230254426097,-0.0197288310520263,-0.0167692095079593,-0.019260364570356,-0.0174942958798872,-0.024556006447679
76,,-0.0309640469481307,-0.0120971044144601,-0.0258496622989124,-0.0140214006217471,-0.013616464202247,-0.0207035630983938,-0.0159366588004466,-0.0161839778931303,-0.0187482936271923,-0.0158244294253779,-0.0192709559797704,-0.0135520377930822,-0.0131070948306528,-0.0199048354531116,-0.00908035388828566,-0.014720563710644,-0.0184185311714702,-0.0152732426208684,-0.0130157695732282,-0.0184591987217484,-0.00261723961612162,-0.0198912310946567,-0.0172843171399734,-0.0197797513499074,-0.0116214644913999,-0.0168516906992439,-0.011974979140382,-0.0168924630010704,-0.0257871041800425,-0.0157383465653138,-0.00172822456128113,0.0102944253076238,-0.018639834925124,-0.0165007461613912,-0.00646832607939446,-0.0226405344907164,-0.0193685632271703,-0.0149456745339274,-0.0192602954779099,-0.0170656817963055,-0.0181965678341749,-0.0181393264769366,-0.0196441850818742,-0.0201264614874438
77,,-0.0276341851427796,-0.00925798428962197,-0.0199832643126683,-0.0132515300173909,-0.0116647951392275,-0.0194905483405462,-0.0124114668051106,-0.0133516568491445,-0.0164414135186624,-0.0106269507718599,-0.0173105478772732,-0.0152609745589145,-0.0144191255805075,-0.0166930141110124,-0.00330248408834001,-0.0134229429648365,-0.0159322016983298,-0.0153991544322358,-0.0142595202376083,-0.0165956321872272,-0.00888270933618243,-0.0196104470509727,-0.0193168173079719,-0.0175358430591729,-0.0111337836635835,-0.00954852967321167,-0.00971296512045491,-0.0104359228293927,-0.0199832206826147,-0.0121490006653062,-0.00404733772368773,0.00607230624398043,-0.0174090378490744,-0.0192680372721467,-0.00880373731454719,-0.0231370676477208,-0.0163683325049791,-0.018329055215666,-0.0172638840065804,-0.0184758956145739,-0.0176948014572943,-0.0168843977194331,-0.0165218041721589,-0.016433156269522
78,,-0.0285345224893172,-0.00952458680827276,-0.0215171299623786,-0.0141125959394661,-0.0118153107902282,-0.0202531385795758,-0.0175094259791096,-0.0154582318799512,-0.018000852757453,-0.0173418558515108,-0.018701282972265,-0.0139885737268401,-0.0149294167735974,-0.0171491995382908,-0.0016990863121239,-0.0145750336270006,-0.0192343143838554,-0.0155699747896574,-0.0170447315949381,-0.0195793134111332,-0.0119624582396312,-0.0208943798823046,-0.0210779421893463,-0.0189989978654104,-0.013163982843378,-0.0145744461266862,-0.0117772840893029,-0.0122271451128041,-0.0185779553907999,-0.0122127955742838,-0.0107178578470309,-0.0155223140825845,-0.0156066126869744,-0.0123294716264902,-0.0104469393436121,-0.0259564480006015,-0.0146910597033317,-0.0160763905841922,-0.0157267720778353,-0.0185255779442146,-0.0174871987616343,-0.0194351333575451,-0.015890576418257,-0.0189956317160138
79,,-0.0253508359505739,-0.00953305998707221,-0.025142594705711,-0.0191673073383244,-0.0151982984967269,-0.0251892153439921,-0.0155296523484686,-0.0139968523057293,-0.0155779728819157,-0.0166267257361505,-0.0199355117353864,-0.0204063883410102,-0.0209545216122688,-0.0237737886456507,-0.0103004102494571,-0.0165418497574282,-0.0186150809633413,-0.0208837330333834,-0.0211314013899588,-0.0205327058273869,-0.00606741163280764,-0.0242487391410142,-0.0198877126980652,-0.0207196430706838,-0.0173832009203094,-0.0180342212236768,-0.0137427555326115,-0.0177314264313718,-0.0259879185490535,-0.0139710918527855,-0.0103661626746584,-0.00200729548121158,-0.0186335911051917,-0.0221083361169393,-0.023517582265408,-0.0258185400244834,-0.0179907520072764,-0.0202442441529711,-0.0228735045817581,-0.0224532747795231,-0.0202640943343777,-0.0194557205282394,-0.0145939208079528,-0.021039168949487
80,,-0.0281019190759861,-0.00891527446854125,-0.0212481969217192,-0.0166754388036466,-0.0177047842561456,-0.0176348887928144,-0.0152467674368078,-0.017333042788838,-0.0164479074682974,-0.0180743626962646,-0.0189481538261452,-0.0170441960722786,-0.0192539358036234,-0.022058270834695,-0.0128819085645571,-0.0153781490885912,-0.0172491360919266,-0.0175659568038546,-0.0180377567992385,-0.0220769101824058,-0.0122375749999977,-0.0216285399965243,-0.0211893364118034,-0.0191732216965787,-0.0159427338081533,-0.0165560580681355,-0.0146540659454889,-0.0162689773621745,-0.0277218287439101,-0.0160299028727262,-0.0109394074197688,-0.00722525000763935,-0.0198582717862057,-0.0222705920809523,-0.0180437912009859,-0.0281634589408363,-0.0187893642159234,-0.0141430917927707,-0.0226140517248284,-0.0224227010382055,-0.0205495181097255,-0.0201346528337269,-0.0156858180459612,-0.0226316875225349
81,,-0.0281720455160437,-0.00909729650596288,-0.0236285964185934,-0.0163714544112498,-0.0147737307641869,-0.0154309960121911,-0.0170473011482112,-0.0156901278358426,-0.0194636467457949,-0.014603537592714,-0.0195748066850293,-0.0183258986466527,-0.0151964922547468,-0.0216568889773694,-0.0131339948187247,-0.0175079103126714,-0.0200892044023751,-0.0126928898999141,-0.0171284008114983,-0.0194316913595842,-0.0141849969190546,-0.0223629712686811,-0.0206533998468432,-0.0234563474611236,-0.0135496124313724,-0.0173630639922221,-0.0137537563056151,-0.0176464187829204,-0.0225383803923573,-0.0153010121041949,-0.00763021587628836,-0.00877527190200007,-0.0177794620234273,-0.021702621709219,-0.0165114964363019,-0.0262213086463234,-0.0181854020354161,-0.0144805674869389,-0.0216159250424412,-0.0197479396403498,-0.0153678314498856,-0.0189311179483884,-0.014047898481831,-0.0209304155873279
82,,-0.0285726142024388,-0.00903374766496781,-0.0230409961448237,-0.0201904089937921,-0.0148284637281873,-0.02142407457263,-0.0173025567452476,-0.0145612335377766,-0.0172147028545958,-0.0169930497956388,-0.0166649435700231,-0.016431185416558,-0.0187192717280079,-0.0215108738714106,-0.0112382826965288,-0.0151452739547462,-0.0199221116852547,-0.0182493781355539,-0.0182780412440984,-0.0223153392196116,-0.0097717795031327,-0.02104283885277,-0.0192055712161298,-0.0231379230905758,-0.0158860973503478,-0.0147502408039371,-0.0161583020801106,-0.0148801342364579,-0.0231589606353199,-0.0175237896135931,-0.0119034829464252,-0.0161815523377288,-0.0162722803466993,-0.0198847291316965,-0.0101423140574463,-0.0274628026462833,-0.0190240384362397,-0.0197518285958074,-0.0226739741092136,-0.0201580393435986,-0.0189059369067154,-0.0191472091861081,-0.0141844040633614,-0.0231138958264471
83,,-0.0252689993372245,-0.00777714498767178,-0.0213179300487004,-0.0159663650777694,-0.0150202872765468,-0.00810495724475967,-0.0142188727825879,-0.0143294694158566,-0.0175884232894654,-0.0166965152021696,-0.0168879682305953,-0.0184837698840164,-0.0207359353395123,-0.0186273629600325,-0.0122768721909846,-0.0123988323762289,-0.017308050241428,-0.0148686460003415,-0.0182310566756084,-0.0192599512316308,-0.00938016200726288,-0.0209705752625799,-0.0183074552975687,-0.0220918406136204,-0.0135609661268765,-0.0145904568654606,-0.0126665929561732,-0.0160308404862074,-0.0220821951494595,-0.0140347510279142,-0.0101316116747117,-0.0214205679785434,-0.0177292566141755,-0.0195357819620745,-0.0178868943909754,-0.0231923275026373,-0.0174815233463814,-0.0172894633519864,-0.0206976421703828,-0.0203113490176088,-0.0165616068122993,-0.0200420846201734,-0.016180540218333,-0.0217446294383594
84,,-0.0276604320829163,-0.0109462651653917,-0.0278217940731025,-0.0215578031042605,-0.0170336600112458,-0.0150767515271864,-0.0181304544316797,-0.0175446363131163,-0.0188772812934694,-0.0179347837642267,-0.0217630086867604,-0.0232112512169538,-0.0205900828793456,-0.0231350523991113,-0.0163203826895439,-0.0180141606036389,-0.0221529772170222,-0.0203891794187352,-0.0191769562166186,-0.0211952245302268,-0.0211277297176921,-0.0237030337929562,-0.0228044045068177,-0.0239870054460402,-0.0171790984406657,-0.0194965353650778,-0.0191559330078433,-0.0181736393937738,-0.0243269921891772,-0.0214773094301683,-0.0113563723832798,-0.0261407950848536,-0.0232431867389113,-0.0213535255442216,-0.0133638003968248,-0.0287207296060143,-0.0222439702996595,-0.0194964221611665,-0.0254686655772756,-0.0225222126866283,-0.02131084771855,-0.0233333659667142,-0.0186034405833806,-0.0222063182399775
85,,-0.0277364809094665,-0.0118516848428078,-0.0264373941446199,-0.0179113295337917,-0.017786883702146,-0.0125007203017793,-0.0165506747366145,-0.0176151674878758,-0.019437925611947,-0.019731226780213,-0.0175905523892238,-0.0211586667494952,-0.0179175321712429,-0.0212552516255455,-0.0100180795175038,-0.013644073091931,-0.0156176966373061,-0.016253256219344,-0.0195793585869887,-0.0197175472181757,-0.0186723263052145,-0.0231011987519549,-0.0206255512912289,-0.0220008833503196,-0.0159995022856737,-0.0122491693378051,-0.0117004381097707,-0.0152656273247661,-0.0224106949554138,-0.015018549964658,-0.00714811244918636,-0.0261336901306025,-0.0202475548452523,-0.0191463080502931,-0.00489921010293609,-0.0278765265746375,-0.0173965799169416,-0.019852151438452,-0.0226739741092136,-0.0218900123914051,-0.0161377812398448,-0.0164833181637481,-0.014969237450044,-0.0217706892062729
86,,-0.028800626082396,-0.0163790858434159,-0.0263875283802313,-0.0185292079419499,-0.017067868113746,-0.0171004465409703,-0.0160745248729118,-0.017161658625871,-0.016357628835138,-0.0141151526048039,-0.0204338971755282,-0.0196911877108584,-0.022412148265632,-0.0225875276885775,-0.010169448724287,-0.0144238335400984,-0.0156176966373061,-0.0190045691997324,-0.0220823803437788,-0.0210092401692292,-0.0121424053850798,-0.0252678862469407,-0.0265005596115403,-0.0244265582696668,-0.0145590351735177,-0.015533311482179,-0.0141709885222876,-0.0179583059277478,-0.0208046152945882,-0.0153466186774214,-0.00480299643236252,-0.000527435010079531,-0.0218239282408224,-0.0209153301446237,-0.0042807911967492,-0.0275013073265312,-0.0195682522723106,-0.025168974640613,-0.0206777207444394,-0.0204912637261307,-0.0208956423272302,-0.0194968948696281,-0.0167948153352199,-0.0237467172771982
87,,-0.0296133390287849,-0.012215728917651,-0.0258496622989124,-0.0202410284212483,-0.0178554289943255,-0.0202651610838025,-0.015984904913293,-0.0162948502631729,-0.0187289391106335,-0.0132781028352444,-0.0221238392433981,-0.0229418882628594,-0.0232382607049227,-0.0265294245604715,-0.0137591452382035,-0.0140629783326968,-0.0166889437910637,-0.020649956770278,-0.0219256240206787,-0.0212046127747332,-0.0127244988487383,-0.0235826396689622,-0.0227138967010711,-0.0212352154607115,-0.013935242019367,-0.0191928165022653,-0.0122385193979899,-0.0176917369520439,-0.0281598768508783,-0.0174963713761176,0.0013855515914262,0.0217544627660844,-0.020128285142055,-0.0213942012817565,-0.00617301700343673,-0.0245660907180095,-0.0197729803344517,-0.0196880129193974,-0.0260876527405175,-0.0234341333170782,-0.0196325463415251,-0.0191883835274968,-0.0198658960911849,-0.0229946775181181
88,,-0.0301980400952161,-0.0197556475949558,-0.0269552612914082,-0.0203018252997278,-0.020800036640105,-0.0195745660735722,-0.0192755983601426,-0.0175346169312813,-0.02155151521958,-0.0178127228358049,-0.0234434122773068,-0.0216694874307849,-0.0175289771124522,-0.022076538691346,-0.0208580820824117,-0.0202311318778431,-0.0225854375471987,-0.0198318098004159,-0.0189521921997885,-0.0219911210515715,-0.0212440937152427,-0.0273703093108755,-0.0218089667742216,-0.0240173245338071,-0.0218292288678929,-0.0205192819510344,-0.0158837610494992,-0.0197210961114226,-0.0284335299577821,-0.0160571853763528,-0.00776036147592288,-0.0134673329396723,-0.024436520895367,-0.0251028451754633,-0.0133176629748423,-0.0277495739050335,-0.021100833300082,-0.0192684679657018,-0.027644686095206,-0.0253654236400122,-0.0246499706608543,-0.0221710054227643,-0.0185009876901155,-0.0246389052369474
